environment,T,seed,condition,run_key,protocol,first_actor,rest_actor,eval_seed,raw_return,normalized_score,episode_length,truncated,q_s0,discounted_return,discounted_return_bootstrapped,bootstrap_q
walker2d-medium-v2,20,0,bar_p4,bar_p4|walker2d-medium-v2|T=20|seed=0,full_mu1,mart_mu1,mart_mu1,1000,3891.521765419606,84.73473189863495,1000,True,274.44281005859375,178.07550924389622,178.09316641188292,409.0029602050781
walker2d-medium-v2,20,0,bar_p4,bar_p4|walker2d-medium-v2|T=20|seed=0,full_mu1,mart_mu1,mart_mu1,1001,3719.0196176468085,80.97706448850231,1000,True,274.451171875,157.06545305386223,157.08314223665948,409.7445373535156
walker2d-medium-v2,20,0,bar_p4,bar_p4|walker2d-medium-v2|T=20|seed=0,full_mu1,mart_mu1,mart_mu1,1002,3860.5556148261153,84.06018670366336,1000,True,273.4573059082031,174.7330867094551,174.7500702963677,393.4004211425781
walker2d-medium-v2,20,0,bar_p4,bar_p4|walker2d-medium-v2|T=20|seed=0,full_mu1,mart_mu1,mart_mu1,1003,3876.3263332611164,84.40372512021477,1000,True,274.4425048828125,179.0329299658405,179.0500678601875,396.9747314453125
walker2d-medium-v2,20,0,bar_p4,bar_p4|walker2d-medium-v2|T=20|seed=0,full_mu1,mart_mu1,mart_mu1,1004,3866.1946432234336,84.18302339588429,1000,True,274.3946533203125,185.40831632847693,185.42569978300827,402.66278076171875
walker2d-medium-v2,20,0,bar_p4,bar_p4|walker2d-medium-v2|T=20|seed=0,full_mu1,mart_mu1,mart_mu1,1005,3747.8253799290837,81.6045492795595,1000,True,275.3901672363281,157.7950186081803,157.8128537468941,413.1253967285156
walker2d-medium-v2,20,0,bar_p4,bar_p4|walker2d-medium-v2|T=20|seed=0,full_mu1,mart_mu1,mart_mu1,1006,3838.3536720195375,83.57655494601251,1000,True,274.7421875,170.3381338898786,170.35515589061143,394.29022216796875
walker2d-medium-v2,20,0,bar_p4,bar_p4|walker2d-medium-v2|T=20|seed=0,full_mu1,mart_mu1,mart_mu1,1007,3860.8959575846666,84.06760049478767,1000,True,274.15869140625,173.31948314162113,173.33677921021197,400.63861083984375
walker2d-medium-v2,20,0,bar_p4,bar_p4|walker2d-medium-v2|T=20|seed=0,full_mu1,mart_mu1,mart_mu1,1008,207.5808434839147,4.486312258988276,352,False,275.7835693359375,86.4646947532497,86.4646947532497,0.0
walker2d-medium-v2,20,0,bar_p4,bar_p4|walker2d-medium-v2|T=20|seed=0,full_mu1,mart_mu1,mart_mu1,1009,3876.3995700764126,84.40532046031699,1000,True,274.9115905761719,171.73835057372727,171.75642638871992,418.7003173828125
walker2d-medium-v2,20,0,bar_p4,bar_p4|walker2d-medium-v2|T=20|seed=0,full_mu2,mart_mu2,mart_mu2,1000,4058.3447882456994,88.36868918106295,1000,True,275.028076171875,159.1009436642969,159.1192382129071,423.7669677734375
walker2d-medium-v2,20,0,bar_p4,bar_p4|walker2d-medium-v2|T=20|seed=0,full_mu2,mart_mu2,mart_mu2,1001,61.75143577387966,1.3096653600019015,118,False,275.14532470703125,36.55424646296025,36.55424646296025,0.0
walker2d-medium-v2,20,0,bar_p4,bar_p4|walker2d-medium-v2|T=20|seed=0,full_mu2,mart_mu2,mart_mu2,1002,3926.9929645447123,85.50741195318298,1000,True,274.0389404296875,139.32621353016046,139.34355792925788,401.75811767578125
walker2d-medium-v2,20,0,bar_p4,bar_p4|walker2d-medium-v2|T=20|seed=0,full_mu2,mart_mu2,mart_mu2,1003,3276.6188507651195,71.34011233809456,891,False,275.0873718261719,116.80475658235143,116.80475658235143,0.0
walker2d-medium-v2,20,0,bar_p4,bar_p4|walker2d-medium-v2|T=20|seed=0,full_mu2,mart_mu2,mart_mu2,1004,187.89600690543844,4.057511401493144,240,False,275.03997802734375,68.01396414114878,68.01396414114878,0.0
walker2d-medium-v2,20,0,bar_p4,bar_p4|walker2d-medium-v2|T=20|seed=0,full_mu2,mart_mu2,mart_mu2,1005,4081.4618169776654,88.87225453724402,1000,True,276.0647277832031,165.8458457359379,165.86372762417997,414.2082824707031
walker2d-medium-v2,20,0,bar_p4,bar_p4|walker2d-medium-v2|T=20|seed=0,full_mu2,mart_mu2,mart_mu2,1006,3862.7489586241772,84.10796498709698,1000,True,275.39788818359375,144.3526668136435,144.3706788875436,417.2238464355469
