state_set,environment,T,seed,condition,run_key,hop_index,ref_actor,new_actor,n_states,optimizer_diverged,c_k,mean_q_new,mean_q_ref,mean_q_gain,transport_mean_sq,delta_L,q_term
dataset,halfcheetah-medium-replay-v2,20,0,bar_p4,bar_p4|halfcheetah-medium-replay-v2|T=20|seed=0,4,mart_mu3,mart_mu4,2048,False,0.026263963181349385,370.86981201171875,370.455322265625,0.4144882171531208,0.019366739683209327,0.008480636408796614,-0.010886103274412712
dataset,halfcheetah-medium-replay-v2,20,0,two_actor_p4,two_actor_p4|halfcheetah-medium-replay-v2|T=20|seed=0,1,dataset_action,two_actor_target,2048,False,0.026387912063323332,369.18817138671875,366.54193115234375,2.6461905661271885,0.1170579666488492,0.04723052268708916,-0.06982744396176004
dataset,halfcheetah-medium-replay-v2,20,0,two_actor_p4,two_actor_p4|halfcheetah-medium-replay-v2|T=20|seed=0,1,dataset_action,two_actor_deploy,2048,False,0.10499865071217304,371.61529541015625,366.54193115234375,5.073342354269698,0.2496033614609826,-0.2830907403382551,-0.5326941017992377
rollout_common,halfcheetah-medium-replay-v2,20,0,bar_p4,bar_p4|halfcheetah-medium-replay-v2|T=20|seed=0,2,mart_mu1,mart_mu2,512,False,0.020663373188661717,484.6222839355469,483.9480895996094,0.6741765141487122,0.03881804606871448,0.024887285161828566,-0.013930760906885916
rollout_common,halfcheetah-medium-replay-v2,20,0,bar_p4,bar_p4|halfcheetah-medium-replay-v2|T=20|seed=0,3,mart_mu2,mart_mu3,512,False,0.020634626823506405,484.9129333496094,484.6222839355469,0.29067760705947876,0.02994058288641807,0.023942558938795898,-0.005998023947622175
rollout_common,halfcheetah-medium-replay-v2,20,0,bar_p4,bar_p4|halfcheetah-medium-replay-v2|T=20|seed=0,4,mart_mu3,mart_mu4,512,False,0.020622258743030898,485.22296142578125,484.9129333496094,0.3099864721298218,0.02913432660484869,0.02274170536974817,-0.006392621235100521
dataset,halfcheetah-medium-replay-v2,20,1,bar_p4,bar_p4|halfcheetah-medium-replay-v2|T=20|seed=1,1,dataset_action,mart_mu1,2048,False,0.026563822577656836,369.859619140625,366.9859619140625,2.8737049377232324,0.11560437338848069,0.03926778528226435,-0.07633658810621634
dataset,halfcheetah-medium-replay-v2,20,1,bar_p4,bar_p4|halfcheetah-medium-replay-v2|T=20|seed=1,2,mart_mu1,mart_mu2,2048,False,0.026563822577656836,371.02984619140625,369.859619140625,1.170195495360531,0.03255039221713765,0.0014655266972072555,-0.031084865519930397
dataset,halfcheetah-medium-replay-v2,20,1,bar_p4,bar_p4|halfcheetah-medium-replay-v2|T=20|seed=1,3,mart_mu2,mart_mu3,2048,False,0.026483512674285063,371.6397399902344,371.02984619140625,0.6098896748153493,0.022084239772739617,0.005932218839851719,-0.0161520209328879
dataset,halfcheetah-medium-replay-v2,20,1,bar_p4,bar_p4|halfcheetah-medium-replay-v2|T=20|seed=1,4,mart_mu3,mart_mu4,2048,False,0.02644167351824262,372.02581787109375,371.6397399902344,0.38607034308370203,0.018047210999611183,0.007838865032716016,-0.010208345966895167
dataset,halfcheetah-medium-replay-v2,20,1,two_actor_p4,two_actor_p4|halfcheetah-medium-replay-v2|T=20|seed=1,1,dataset_action,two_actor_target,2048,False,0.02643119706703912,371.42291259765625,368.5178527832031,2.9050665903487243,0.11565346922762669,0.03886908168524815,-0.07678438754237854
dataset,halfcheetah-medium-replay-v2,20,1,two_actor_p4,two_actor_p4|halfcheetah-medium-replay-v2|T=20|seed=1,1,dataset_action,two_actor_deploy,2048,False,0.10507998259330098,373.79150390625,368.5178527832031,5.273675769625697,0.24645787442800082,-0.30769988364698064,-0.5541577580749815
rollout_common,halfcheetah-medium-replay-v2,20,1,bar_p4,bar_p4|halfcheetah-medium-replay-v2|T=20|seed=1,2,mart_mu1,mart_mu2,512,False,0.021143498806882183,471.3197021484375,470.850830078125,0.4688545987010002,0.03815655459854319,0.028243327950307366,-0.009913226648235823
