pair_key,environment,T,seed,j1,j2,j3,j4,d12,d23,d34,d41,oracle_best_index,oracle_best_score,final_worse_than_mid,high_T
walker2d-medium-replay-v2|T=14|seed=1,walker2d-medium-replay-v2,14,1,80.71851487608517,94.55414122510994,96.70521631650463,94.59189009818687,13.835626349024778,2.151075091394688,-2.1133262183177663,13.8733752221017,3,96.70521631650463,True,True
walker2d-medium-replay-v2|T=20|seed=0,walker2d-medium-replay-v2,20,0,64.532574058438,61.49732634057627,84.0098031536781,47.83785232088634,-3.035247717861729,22.512476813101834,-36.171950832791765,-16.69472173755166,3,84.0098031536781,True,True
walker2d-medium-replay-v2|T=20|seed=1,walker2d-medium-replay-v2,20,1,90.6869268388626,88.77178308748918,89.84118098967338,90.09350226011273,-1.9151437513734209,1.0693979021841926,0.25232127043935293,-0.5934245787498753,1,90.6869268388626,True,True
walker2d-medium-replay-v2|T=4|seed=0,walker2d-medium-replay-v2,4,0,75.54891401009384,84.02916917478147,88.84927969272209,88.33351246393218,8.480255164687634,4.82011051794062,-0.5157672287899118,12.784598453838342,3,88.84927969272209,True,False
walker2d-medium-replay-v2|T=4|seed=1,walker2d-medium-replay-v2,4,1,83.30178844696987,71.17120177114442,87.63328136670512,88.97295514221116,-12.130586675825441,16.462079595560695,1.3396737755060428,5.671166695241297,4,88.97295514221116,False,False
walker2d-medium-replay-v2|T=7|seed=0,walker2d-medium-replay-v2,7,0,89.66569764609866,87.5948593445556,89.41396512357235,88.83188573547724,-2.0708383015430627,1.819105779016752,-0.5820793880951101,-0.8338119106214208,1,89.66569764609866,True,False
walker2d-medium-replay-v2|T=7|seed=1,walker2d-medium-replay-v2,7,1,77.8848102715212,90.18015920945842,89.19846071999652,85.65286612579874,12.29534893793722,-0.9816984894619054,-3.5455945941977802,7.768055854277534,2,90.18015920945842,True,False
walker2d-medium-v2|T=10|seed=0,walker2d-medium-v2,10,0,88.44232008614028,93.04223971701569,92.87800196920598,92.2323816876968,4.599919630875405,-0.16423774780970746,-0.6456202815091814,3.7900616015565163,2,93.04223971701569,True,True
walker2d-medium-v2|T=10|seed=1,walker2d-medium-v2,10,1,85.58870254542911,90.37447453809796,92.51232863654147,93.01274694052923,4.785771992668842,2.137854098443512,0.5004183039877574,7.424044395100111,4,93.01274694052923,False,True
walker2d-medium-v2|T=14|seed=0,walker2d-medium-v2,14,0,88.33908419454475,93.51481400651156,95.05952922325541,11.197448142460171,5.175729811966804,1.5447152167438531,-83.86208108079524,-77.14163605208458,3,95.05952922325541,True,True
walker2d-medium-v2|T=14|seed=1,walker2d-medium-v2,14,1,82.36630801137717,91.82578547880067,92.48614993794459,93.7081192201774,9.459477467423497,0.6603644591439206,1.2219692822328057,11.341811208800223,4,93.7081192201774,False,True
walker2d-medium-v2|T=20|seed=0,walker2d-medium-v2,20,0,75.64990690465646,59.79203649444132,50.40593062634379,3.65336589948821,-15.857870410215142,-9.38610586809753,-46.75256472685558,-71.99654100516825,1,75.64990690465646,True,True
walker2d-medium-v2|T=20|seed=1,walker2d-medium-v2,20,1,5.941751213185197,0.3772676544055713,-0.20923135937431275,0.15447908742652106,-5.564483558779625,-0.586499013779884,0.3637104468008338,-5.787272125758675,1,5.941751213185197,True,True
walker2d-medium-v2|T=4|seed=0,walker2d-medium-v2,4,0,78.99106714868184,85.61675489397803,88.62988712848221,88.75610606102889,6.62568774529619,3.0131322345041838,0.12621893254667782,9.765038912347052,4,88.75610606102889,False,False
walker2d-medium-v2|T=4|seed=1,walker2d-medium-v2,4,1,83.31166196814436,80.86469075023152,87.10957686893016,89.76038723078484,-2.4469712179128464,6.244886118698645,2.650810361854681,6.44872526264048,4,89.76038723078484,False,False
walker2d-medium-v2|T=7|seed=0,walker2d-medium-v2,7,0,85.88835060986595,88.87630780562536,89.74381755686522,89.22757284790457,2.9879571957594067,0.8675097512398651,-0.5162447089606559,3.339222238038616,3,89.74381755686522,True,False
walker2d-medium-v2|T=7|seed=1,walker2d-medium-v2,7,1,84.03123578424974,87.69620150824787,88.37715262107193,89.1145622243939,3.6649657239981224,0.6809511128240615,0.7374096033219644,5.083326440144148,4,89.1145622243939,False,False
