env,tau,seed,method,checkpoint_step,checkpoint,raw_npz,normalization_sha256,n_states,action_dim,max_action,policy_noise,noise_clip,smoothing_samples,target_deterministic_saturation_fraction,smoothed_action_saturation_fraction_mean,target_deterministic_to_next_data_sq_mean_metric_mean,target_deterministic_to_next_data_sq_mean_metric_p50,target_deterministic_to_next_data_sq_mean_metric_p90,target_deterministic_to_next_data_sq_mean_metric_p99,target_deterministic_to_next_data_sq_mean_metric_rms,target_smoothed_to_next_data_sq_mean_metric_mean,target_smoothed_to_next_data_sq_mean_metric_p50,target_smoothed_to_next_data_sq_mean_metric_p90,target_smoothed_to_next_data_sq_mean_metric_p99,target_smoothed_to_next_data_sq_mean_metric_rms,polyak_lag_sq_mean_metric_mean,polyak_lag_sq_mean_metric_p50,polyak_lag_sq_mean_metric_p90,polyak_lag_sq_mean_metric_p99,polyak_lag_sq_mean_metric_rms,current_sample_anchor_proxy_sq_mean_metric_mean,current_sample_anchor_proxy_sq_mean_metric_p50,current_sample_anchor_proxy_sq_mean_metric_p90,current_sample_anchor_proxy_sq_mean_metric_p99,current_sample_anchor_proxy_sq_mean_metric_rms
halfcheetah-medium-v2,4.0,0,td3,1000000,/home/ext_csv/mpi_sweep_lab/results_qnorm/halfcheetah-medium-v2_tau4_seed0/params_1000000.pkl,/home/ext_csv/mpi_sweep_lab/audit_report_20260829/target_policy_exposure/raw/halfcheetah-medium-v2/halfcheetah-medium-v2_tau4_seed0_step1000000.npz,ade55b2ae3c8ed4d9c0ff8ab4a439190b5f41d2839c20f84633166620162be23,4096,6,1.0,0.20000000298023224,0.5,64,0.006266276041666667,0.25050671895345056,0.0363915525431312,0.02185396030472475,0.07669837732585923,0.25053162634323295,0.1907657006464506,0.06180956386652789,0.04831665301786596,0.10136871218106257,0.28625663395640927,0.2486152929055811,0.0007497538782803091,0.0004268800134121046,0.001560637595167632,0.005247394691474603,0.027381633959285723,0.03706015563946696,0.021607182153275062,0.0772472152748378,0.2652597710475675,0.19251014425080815
halfcheetah-medium-v2,4.0,0,mpi2,1000000,/home/ext_csv/mpi_sweep_lab/results_mpi2/halfcheetah-medium-v2_tau4_mpi2_seed0/params_1000000.pkl,/home/ext_csv/mpi_sweep_lab/audit_report_20260829/target_policy_exposure/raw/halfcheetah-medium-v2/halfcheetah-medium-v2_tau4_mpi2_seed0_step1000000.npz,ade55b2ae3c8ed4d9c0ff8ab4a439190b5f41d2839c20f84633166620162be23,4096,6,1.0,0.20000000298023224,0.5,64,0.0005696614583333334,0.24684206644694012,0.030593355499463303,0.017890706240298943,0.06627802000874303,0.22068617884858022,0.17490956377357786,0.05682106149834446,0.04470733002928683,0.09322399227169362,0.2524198331111517,0.23837168770293268,0.000666390680696326,0.0003569387186119025,0.0013577714425071128,0.004895703118261265,0.02581454397614504,0.03138732575285319,0.01789297250479649,0.06651739941029669,0.22701226973925603,0.17716468539992158
halfcheetah-medium-v2,4.0,0,mpi3,1000000,/home/ext_csv/mpi_sweep_lab/results_mpi3/halfcheetah-medium-v2_tau4_mpi3_seed0/params_1000000.pkl,/home/ext_csv/mpi_sweep_lab/audit_report_20260829/target_policy_exposure/raw/halfcheetah-medium-v2/halfcheetah-medium-v2_tau4_mpi3_seed0_step1000000.npz,ade55b2ae3c8ed4d9c0ff8ab4a439190b5f41d2839c20f84633166620162be23,4096,6,1.0,0.20000000298023224,0.5,64,0.0003662109375,0.2453441619873047,0.029166730330228936,0.016601341472248045,0.06144559161596892,0.21880135231113038,0.1707826991537168,0.055622488462795217,0.04379757390638354,0.08966701381232878,0.2498565636634953,0.23584420379308713,0.0007040044473940356,0.000367545004924826,0.0015598746926436626,0.005444301426395623,0.02653308213144556,0.029658246164502515,0.016365204224105888,0.062365848594974224,0.22364409925673195,0.17221569662636016
halfcheetah-medium-v2,4.0,1,td3,1000000,/home/ext_csv/mpi_sweep_lab/results_qnorm/halfcheetah-medium-v2_tau4_seed1/params_1000000.pkl,/home/ext_csv/mpi_sweep_lab/audit_report_20260829/target_policy_exposure/raw/halfcheetah-medium-v2/halfcheetah-medium-v2_tau4_seed1_step1000000.npz,ade55b2ae3c8ed4d9c0ff8ab4a439190b5f41d2839c20f84633166620162be23,4096,6,1.0,0.20000000298023224,0.5,64,0.0198974609375,0.25240961710611975,0.03666651361957359,0.022166282325846016,0.08045986109452011,0.2553109449764008,0.1914850219196624,0.06187263265146663,0.04852242109534283,0.10590697305058296,0.29077345274781224,0.2487421006815425,0.0007580693824023325,0.0003944555113317705,0.0015456141287112737,0.006147384835290737,0.027533059808207524,0.036132504577935876,0.02102920909358848,0.07502262707794216,0.24083714394068437,0.1900855191168856
halfcheetah-medium-v2,4.0,1,mpi2,1000000,/home/ext_csv/mpi_sweep_lab/results_mpi2/halfcheetah-medium-v2_tau4_mpi2_seed1/params_1000000.pkl,/home/ext_csv/mpi_sweep_lab/audit_report_20260829/target_policy_exposure/raw/halfcheetah-medium-v2/halfcheetah-medium-v2_tau4_mpi2_seed1_step1000000.npz,ade55b2ae3c8ed4d9c0ff8ab4a439190b5f41d2839c20f84633166620162be23,4096,6,1.0,0.20000000298023224,0.5,64,0.00048828125,0.2455164591471354,0.03015332429854172,0.017965154123942284,0.06452149862775514,0.2187835549364177,0.17364712579982924,0.056487767878556555,0.04483618492317686,0.0909260911986656,0.2536936208583996,0.2376715546264562,0.0007959969649907481,0.000393419409796536,0.00170959281532627,0.005999322515018782,0.028213418172755106,0.03181030537221586,0.01779087726496679,0.06625903409470386,0.23706382812664167,0.1783544374895558
halfcheetah-medium-v2,4.0,1,mpi3,1000000,/home/ext_csv/mpi_sweep_lab/results_mpi3/halfcheetah-medium-v2_tau4_mpi3_seed1/params_1000000.pkl,/home/ext_csv/mpi_sweep_lab/audit_report_20260829/target_policy_exposure/raw/halfcheetah-medium-v2/halfcheetah-medium-v2_tau4_mpi3_seed1_step1000000.npz,ade55b2ae3c8ed4d9c0ff8ab4a439190b5f41d2839c20f84633166620162be23,4096,6,1.0,0.20000000298023224,0.5,64,0.0003662109375,0.24475797017415366,0.028825016938395124,0.016639355203200996,0.06266091702281074,0.20951409343262864,0.1697793183470682,0.05535121971869919,0.043909414569773444,0.08917199916147776,0.23650041228576257,0.23526839932022148,0.0006147319013280461,0.00026105276446397596,0.0014726641668971752,0.004548398834456068,0.02479378755511239,0.029944197803357737,0.016193767602392956,0.0647170065268862,0.21888717751404962,0.17304391871244057
halfcheetah-medium-v2,7.0,0,td3,1000000,/home/ext_csv/mpi_sweep_lab/results_qnorm/halfcheetah-medium-v2_tau7_seed0/params_1000000.pkl,/home/ext_csv/mpi_sweep_lab/audit_report_20260829/target_policy_exposure/raw/halfcheetah-medium-v2/halfcheetah-medium-v2_tau7_seed0_step1000000.npz,ade55b2ae3c8ed4d9c0ff8ab4a439190b5f41d2839c20f84633166620162be23,4096,6,1.0,0.20000000298023224,0.5,64,0.044677734375,0.25774892171223956,0.04556803453240457,0.027277323950935777,0.09833403645533659,0.2949878427039949,0.21346670591079203,0.06963879113856723,0.052530966766195814,0.12208017876642518,0.32361657003190386,0.26389162764014934,0.0007250027706917602,0.0003157256528218966,0.0012953657881658032,0.0062343435317113284,0.026925875486077704,0.04626177417092399,0.02710444001931478,0.09584515312038397,0.31235661471703985,0.21508550432542867
halfcheetah-medium-v2,7.0,0,mpi2,1000000,/home/ext_csv/mpi_sweep_lab/results_mpi2/halfcheetah-medium-v2_tau7_mpi2_seed0/params_1000000.pkl,/home/ext_csv/mpi_sweep_lab/audit_report_20260829/target_policy_exposure/raw/halfcheetah-medium-v2/halfcheetah-medium-v2_tau7_mpi2_seed0_step1000000.npz,ade55b2ae3c8ed4d9c0ff8ab4a439190b5f41d2839c20f84633166620162be23,4096,6,1.0,0.20000000298023224,0.5,64,0.004597981770833333,0.2482039133707682,0.035229062008709885,0.02125923407826728,0.07462196645428776,0.24303891116651483,0.1876940649267043,0.060872957471652125,0.04769967828257521,0.10149073049433896,0.2777109675537454,0.2467244565738308,0.0007827003167433198,0.000325990237331375,0.0016027141222180554,0.0052054244507350736,0.027976781743855383,0.03560118237961234,0.020705864932400196,0.07372438322395661,0.25230846271193463,0.18868275591482211
halfcheetah-medium-v2,7.0,0,mpi3,1000000,/home/ext_csv/mpi_sweep_lab/results_mpi3/halfcheetah-medium-v2_tau7_mpi3_seed0/params_1000000.pkl,/home/ext_csv/mpi_sweep_lab/audit_report_20260829/target_policy_exposure/raw/halfcheetah-medium-v2/halfcheetah-medium-v2_tau7_mpi3_seed0_step1000000.npz,ade55b2ae3c8ed4d9c0ff8ab4a439190b5f41d2839c20f84633166620162be23,4096,6,1.0,0.20000000298023224,0.5,64,0.0004475911458333333,0.24961471557617188,0.03158772769405213,0.018625781051317368,0.06696087748317343,0.2378621943906789,0.1777293664368726,0.057492702656554276,0.045323152702712824,0.093573198670654,0.2678362377771266,0.23977635966991048,0.0007240216275627629,0.0003283147261271916,0.0013618097631630615,0.0048084934209348075,0.02690764998216609,0.03150615776401014,0.018486393264557442,0.06824032612075825,0.23846514925365545,0.1774997401801201
halfcheetah-medium-v2,7.0,1,td3,1000000,/home/ext_csv/mpi_sweep_lab/results_qnorm/halfcheetah-medium-v2_tau7_seed1/params_1000000.pkl,/home/ext_csv/mpi_sweep_lab/audit_report_20260829/target_policy_exposure/raw/halfcheetah-medium-v2/halfcheetah-medium-v2_tau7_seed1_step1000000.npz,ade55b2ae3c8ed4d9c0ff8ab4a439190b5f41d2839c20f84633166620162be23,4096,6,1.0,0.20000000298023224,0.5,64,0.0645751953125,0.2564849853515625,0.045167569192578604,0.027893493968197923,0.09555254694805626,0.2864991864341241,0.2125266317254819,0.06940315624370207,0.05315991192629037,0.11984275967727434,0.31504478150915677,0.26344478784690745,0.0007600375358840958,0.00030534261828663034,0.0015090400223698452,0.007805918984665076,0.027568778280585734,0.04492390343283924,0.02688455878160312,0.09604636960527084,0.2873589479268658,0.21195259713633904
