env,tau,seed,method,critic_scope,hop,total_hops,tau_step,n_states,action_dim,q_scale,effective_action_step,q_weight,q1_gain_hop_mean,q1_gain_total_mean,q2_gain_hop_mean,q2_gain_total_mean,linear_gain_mean,transport_cost_mean,prox_margin_val_mean,prox_margin_val_nonnegative_fraction,linearization_error_mean,gradient_change_ratio_mean,effective_secant_curvature_mean,secant_grad_mean,secant_grad_p10,secant_grad_p50,secant_grad_p90,secant_q_mean,secant_q_p10,secant_q_p50,secant_q_p90,secant_q_positive_fraction,prox_residual_mean,saturation_fraction_mean,twin_gap_mean,grad_norm_mean,cos_step_grad_mean,step_norm_mean,step_norm_p50,step_norm_p90,step_norm_p99,total_norm_mean,total_norm_p50,total_norm_p90,total_norm_p99,prox_margin_val_p50,prox_margin_val_p90,prox_margin_val_p99,linearization_error_p50,linearization_error_p90,linearization_error_p99,gradient_change_ratio_p50,gradient_change_ratio_p90,gradient_change_ratio_p99,effective_secant_curvature_p50,effective_secant_curvature_p90,effective_secant_curvature_p99,eval_step,final_critic_loss,max_critic_loss,d4rl_score,cos_consecutive_steps_mean
hopper-medium-replay-v2,4.0,1,expl2,own,2,2,2.0,4096,3,178.623047875,0.033590290118656954,0.022393526745771303,1.0560665130615234,2.440426826477051,0.9050760269165039,2.2298264503479004,1.0249807834625244,0.026041315868496895,-0.0023922620243297388,0.390869140625,0.20873435313864852,0.22641841518135664,0.2778076161221557,-0.5499891638755798,-12.597665786743164,0.0,11.589058876037598,-0.2823238968849182,-13.83574104309082,0.00025759550044313073,12.834258079528809,0.503662109375,0.6015089750289917,0.024983723958333332,2.1329164505004883,6.727776050567627,0.32569509744644165,0.23980453852800565,0.21334917098283768,0.4277532994747162,0.7114044785499578,0.6172589257482741,0.5507264137268066,1.1000791788101196,1.6855429410934457,-0.0031724560540169477,0.026485417038202286,0.14064111039042512,0.09024976193904877,0.6889279186725616,1.0,0.17571549117565155,0.5134063363075256,0.8736897021532067,0.1500667780637741,0.7165623903274536,1.6744392633438143,1000000,15.591070175170898,32.29951477050781,99.93338767910191,0.06919115781784058
hopper-medium-replay-v2,4.0,2,expl2,own,1,2,2.0,4096,3,175.71470742089843,0.03414625951388288,0.022764173009255255,1.369269609451294,1.369269609451294,1.2368568181991577,1.2368568181991577,1.6027169227600098,0.13025781512260437,-0.09908752464821902,0.105224609375,0.3145582734520379,0.34589603348625,0.20699338964035846,-0.6607581973075867,-8.77743911743164,-0.2725597023963928,7.485966682434082,-0.7820993661880493,-9.889262199401855,-0.20995265245437622,8.151243209838867,0.45947265625,0.7331080436706543,0.026123046875,2.1251626014709473,6.512392520904541,0.1611926406621933,0.5376714958338198,0.4750761240720749,0.9678047001361847,1.5539802849292756,0.5376714958338198,0.4750761240720749,0.9678047001361847,1.5539802849292756,-0.05754639953374863,0.000741960946470499,0.11367478370666635,0.18592258542776108,1.0,1.0,0.29941095411777496,0.7224864661693573,0.9655260711908343,0.11889572441577911,0.4870060235261917,1.2945701420307165,1000000,18.877193450927734,18.877193450927734,100.54325186570914,
hopper-medium-replay-v2,4.0,2,expl2,own,2,2,2.0,4096,3,175.71470742089843,0.03414625951388288,0.022764173009255255,1.0322508811950684,2.4015207290649414,0.8629224896430969,2.0997791290283203,1.0174589157104492,0.025566857308149338,-0.0020685211764641664,0.400634765625,0.20686517538208632,0.2262712260684019,0.29816788204945177,-0.7895969748497009,-13.040609359741211,0.0,11.259905815124512,-0.794535219669342,-13.902314186096191,-0.0002599141444079578,12.691492080688477,0.4951171875,0.6032831072807312,0.027099609374999997,2.1967673301696777,6.530144691467285,0.3358002305030823,0.23326296312643535,0.2005578950047493,0.4233930855989456,0.7391386210918427,0.6134302218665653,0.5435800850391388,1.1137972474098206,1.730813908576967,-0.0027455126401036978,0.024421047419309616,0.1385886877775193,0.08584334328770638,0.6857706308364868,1.0,0.17562981694936752,0.5269343256950378,0.8844379752874377,0.1526237353682518,0.7149904072284698,1.8811422526836432,1000000,18.877193450927734,18.877193450927734,100.54325186570914,0.09297158569097519
hopper-medium-replay-v2,4.0,3,expl2,own,1,2,2.0,4096,3,181.15203957421875,0.03312134941512362,0.02208089961008241,1.4717130661010742,1.4717130661010742,1.342373251914978,1.342373251914978,1.7059235572814941,0.13055634498596191,-0.09805960018193005,0.10009765625,0.3222689941623833,0.34485199154880064,0.20635471644817877,-0.8102774024009705,-9.168140411376953,-0.3740488886833191,7.535445213317871,-0.8710470795631409,-10.124601364135742,-0.3791045546531677,8.138298034667969,0.4501953125,0.7330344915390015,0.027587890624999997,2.026869297027588,6.671878814697266,0.16049213707447052,0.5403912510662394,0.4761010557413101,0.9732792973518372,1.4960102975368548,0.5403912510662394,0.4761010557413101,0.9732792973518372,1.4960102975368548,-0.058461759239435196,1.4995166566222906e-05,0.09220391549170029,0.19279734790325165,1.0,1.0,0.2945287972688675,0.7141101360321045,0.9655322432518006,0.12131481990218163,0.4630800932645798,1.2344632446765909,1000000,21.114681243896484,21.114681243896484,99.68872189503325,
hopper-medium-replay-v2,4.0,3,expl2,own,2,2,2.0,4096,3,181.15203957421875,0.03312134941512362,0.02208089961008241,0.9933658838272095,2.465078830718994,0.861760139465332,2.2041335105895996,0.9850124716758728,0.023761412128806114,-0.0018269984908618753,0.39453125,0.20716283734073804,0.2277482817982346,0.2789173563308551,-0.826361894607544,-12.996015548706055,0.0,11.752230644226074,-0.43716078996658325,-13.454729080200195,-0.0011661078315228224,12.773191452026367,0.485595703125,0.6068780422210693,0.026936848958333332,2.1284689903259277,6.720436096191406,0.3274522125720978,0.2280190593990028,0.2008734941482544,0.40450121462345123,0.6836258530616763,0.6097274466028466,0.5403420031070709,1.096678614616394,1.6944132566452026,-0.002899651415646076,0.02200341410934925,0.12687619626522065,0.08615253493189812,0.6788614392280579,1.0,0.17482173442840576,0.5147258639335632,0.9184530287981035,0.1525753140449524,0.6930306851863861,1.7706495285034194,1000000,21.114681243896484,21.114681243896484,99.68872189503325,0.07041299343109131
hopper-medium-replay-v2,7.0,0,expl2,canonical_td3_tau1,1,2,3.5,4096,3,165.19252114160156,0.06356219959255596,0.042374799728370646,1.5285288095474243,1.5285288095474243,1.460932970046997,1.460932970046997,1.6696586608886719,0.13518109917640686,-0.07041000061788338,0.248046875,0.3256912446035077,0.3518364107559293,0.4514449150371085,-0.686769425868988,-10.312295913696289,-0.2045951783657074,8.889641761779785,-0.6872233748435974,-11.404274940490723,-0.13154681026935577,10.150650978088379,0.47607421875,0.6847339868545532,0.02107747395833333,2.178469181060791,7.585235118865967,0.1340157687664032,0.5545039450462355,0.5003340840339661,0.9761602282524109,1.4964925289154072,0.5545039450462355,0.5003340840339661,0.9761602282524109,1.4964925289154072,-0.05011501535773277,0.06172863021492958,0.4408372968435313,0.19563928246498108,1.0,1.0,0.2959052175283432,0.7261828780174255,0.9705097764730454,0.27217110991477966,1.0233502388000488,2.885879993438729,1000000,15.136870384216309,69.15233612060547,99.986157593325,
hopper-medium-replay-v2,7.0,0,expl2,canonical_td3_tau1,2,2,3.5,4096,3,165.19252114160156,0.06356219959255596,0.042374799728370646,1.109755516052246,2.638284206390381,1.0772291421890259,2.5381622314453125,1.0685343742370605,0.030789077281951904,0.01623658722957444,0.495361328125,0.23271639328666544,0.24889371367552826,0.6165591946847783,-0.054885998368263245,-14.550970077514648,0.0,14.22118091583252,-0.0035951435565948486,-15.625204086303711,0.0021623470820486546,15.302196502685547,0.51708984375,0.6652022004127502,0.027587890625,2.31234073638916,7.848889350891113,0.25070542097091675,0.26041213929573814,0.23132435232400894,0.46076124906539917,0.7651191174983978,0.6564430431058099,0.5844433903694153,1.166259229183197,1.8475121319293986,-0.0003205374232493341,0.09599402919411659,0.39283577352762566,0.10565793886780739,0.7878932654857635,1.0,0.19155456870794296,0.5639384686946869,0.9294722646474849,0.34092527627944946,1.51797217130661,4.085271239280702,1000000,15.136870384216309,69.15233612060547,99.986157593325,0.14790081977844238
hopper-medium-replay-v2,7.0,0,expl2,own,1,2,3.5,4096,3,192.95394997460937,0.05441712906826569,0.036278086045510465,1.5137901306152344,1.5137901306152344,1.3372797966003418,1.3372797966003418,1.7403016090393066,0.13518109917640686,-0.08026369834094638,0.155029296875,0.30979946714990736,0.33463993933143144,0.2761280933578523,-0.713324248790741,-7.011812210083008,-0.30601170659065247,5.351771831512451,-0.6454465389251709,-7.795686721801758,-0.1779232919216156,6.246743202209473,0.466796875,0.7004886865615845,0.02107747395833333,1.6865280866622925,5.415520191192627,0.19419187307357788,0.5545039450462355,0.5003340840339661,0.9761602282524109,1.4964925289154072,0.5545039450462355,0.5003340840339661,0.9761602282524109,1.4964925289154072,-0.05483544245362282,0.01139763742685318,0.27251691371202486,0.1871366947889328,0.9999998807907104,1.0,0.2779887318611145,0.6866689920425415,0.9595873624086381,0.15752316266298294,0.5906625986099243,1.6236424267292067,1000000,15.136870384216309,69.15233612060547,99.986157593325,
hopper-medium-replay-v2,7.0,0,expl2,own,2,2,3.5,4096,3,192.95394997460937,0.05441712906826569,0.036278086045510465,1.0054969787597656,2.519287109375,0.8607360124588013,2.1980156898498535,1.0369927883148193,0.030789077281951904,0.005688430552682533,0.482177734375,0.1937010790246409,0.22345295200484117,0.333625385137676,-0.7365772128105164,-9.364694595336914,0.0,7.54630184173584,-0.8255640864372253,-10.012892723083496,-0.0002498813555575907,8.279792785644531,0.495361328125,0.5670970678329468,0.027587890625,1.7685363292694092,5.369349956512451,0.3917601704597473,0.26041213929573814,0.23132435232400894,0.46076124906539917,0.7651191174983978,0.6564430431058099,0.5844433903694153,1.166259229183197,1.8475121319293986,-0.0006697819335386157,0.04022924229502678,0.2184085473418238,0.08490775153040886,0.6134271323680878,1.0,0.17650873959064484,0.5026061236858368,0.8676398992538453,0.17609669268131256,0.7892976701259613,2.3693000793457046,1000000,15.136870384216309,69.15233612060547,99.986157593325,0.14790081977844238
hopper-medium-replay-v2,7.0,1,expl2,canonical_td3_tau1,1,2,3.5,4096,3,164.4301310048828,0.06385690953252478,0.04257127302168319,1.5581238269805908,1.5581238269805908,1.601477861404419,1.601477861404419,1.7184152603149414,0.14171506464481354,-0.07538374620494892,0.25244140625,0.3442227716489632,0.36160080595679744,0.46661937223182476,-0.7998908758163452,-10.594768524169922,-0.5004015564918518,8.904132843017578,-0.8304773569107056,-12.560098648071289,-0.3343360722064972,9.848329544067383,0.463134765625,0.6849250793457031,0.0244140625,2.2692019939422607,7.599867820739746,0.13254714012145996,0.5653367449508551,0.5116262137889862,0.9981248378753662,1.603427487611771,0.5653367449508551,0.5116262137889862,0.9981248378753662,1.603427487611771,-0.05099748633801937,0.05714232288300991,0.5181344538927114,0.216325543820858,1.0,1.0,0.3082920014858246,0.7466113567352295,0.9681642353534701,0.28914687037467957,1.0944463014602661,2.7351718187332175,1000000,11.861152648925781,48.76002502441406,100.19434508972238,
hopper-medium-replay-v2,7.0,1,expl2,canonical_td3_tau1,2,2,3.5,4096,3,164.4301310048828,0.06385690953252478,0.04257127302168319,1.0468577146530151,2.6049816608428955,1.092130422592163,2.693608283996582,0.9778926372528076,0.031319331377744675,0.013246737058292268,0.483642578125,0.23558181337522516,0.24817212093302032,0.6321290645870851,-0.36609435081481934,-15.244325637817383,0.0,14.491137504577637,-0.3616689443588257,-15.6435546875,-0.0004113360191695392,15.51915168762207,0.49560546875,0.672200083732605,0.02791341145833333,2.4000325202941895,7.819289684295654,0.22483259439468384,0.2592237808984237,0.2268681526184082,0.4592123031616211,0.8216234087944032,0.6677382306420441,0.594825029373169,1.1780692338943481,1.906703239679337,-0.0008469521999359131,0.0941423736512661,0.36417272686958346,0.10814064368605614,0.7658148109912872,1.0,0.19331449270248413,0.5715852081775665,0.9112405717372895,0.3558918982744217,1.5373273491859436,4.160193562507638,1000000,11.861152648925781,48.76002502441406,100.19434508972238,0.15648087859153748
