env,tau,seed,method,total_hops,checkpoint,eval_step,final_critic_loss,max_critic_loss,d4rl_score,q_data_abs_mean,q_data_abs_p99,td_residual_mean,td_residual_p50,td_residual_p90,td_residual_p99,td_target_abs_mean,td_target_abs_p50,td_target_abs_p90,td_target_abs_p99,path_length_mean,path_length_p50,path_length_p90,path_length_p99,chord_length_mean,chord_length_p50,chord_length_p90,chord_length_p99,critic_displacement_sq_mean_metric_mean,critic_displacement_sq_mean_metric_p50,critic_displacement_sq_mean_metric_p90,critic_displacement_sq_mean_metric_p99,final_displacement_sq_mean_metric_mean,final_displacement_sq_mean_metric_p50,final_displacement_sq_mean_metric_p90,final_displacement_sq_mean_metric_p99,decoupling_displacement_ratio,path_tortuosity_mean
halfcheetah-medium-replay-v2,0.05,3,expl2,2,/home/ext_csv/mpi_sweep_lab/results_expl2_matched/halfcheetah-medium-replay-v2_tau0.05_expl2_seed3/params_1000000.pkl,1000000,722.0426025390625,722.0426025390625,40.57952670338272,125.58116912841797,1016.9950561523438,820.3214592558609,208.6217269897461,1559.6043090820312,9361.926708984389,121.776919270691,50.65254783630371,316.5924072265625,1010.1690185546879,0.8890704066961916,0.7533003389835358,1.6727888584136963,2.39946106672287,0.6502384377739645,0.5302788317203522,1.3022658228874207,1.9335010290145875,0.08714332218209231,0.043142592534422874,0.23553390055894852,0.5543637722730644,0.10157909884608884,0.04686594195663929,0.2826493978500366,0.6230710417032244,1.0796552896499634,1.540349006652832
halfcheetah-medium-replay-v2,0.1,2,expl2,2,/home/ext_csv/mpi_sweep_lab/results_expl2_matched/halfcheetah-medium-replay-v2_tau0.1_expl2_seed2/params_1000000.pkl,1000000,475.2591247558594,475.2591247558594,42.13012619371528,118.03315734863281,638.0888671875,416.0086380882349,104.23682403564453,742.1956787109375,4442.884326171916,119.82247945955896,103.13735580444336,140.0651092529297,641.3694030761719,0.8996733150020191,0.7689352631568909,1.6908664107322693,2.348925697803499,0.6531284296283957,0.531707227230072,1.3205825090408325,1.9104188919067395,0.08818132557800787,0.04382525198161602,0.23266807198524475,0.527050057053566,0.1027527473137857,0.047118764370679855,0.29065635800361633,0.6082837134599693,1.0794645547866821,1.5553193092346191
halfcheetah-medium-replay-v2,0.1,3,expl2,2,/home/ext_csv/mpi_sweep_lab/results_expl2_matched/halfcheetah-medium-replay-v2_tau0.1_expl2_seed3/params_1000000.pkl,1000000,455.3314514160156,455.3314514160156,41.673772807798294,122.43989562988281,775.2091674804688,520.9289188629759,120.34448623657227,872.8663635253906,5502.629443359377,122.41031072763144,97.33672714233398,160.57196807861328,772.8440734863285,0.8934784944040075,0.7671464085578918,1.6856948733329773,2.4136182904243473,0.6503971113493208,0.5285517871379852,1.2915102243423462,1.9171580016613021,0.08808678975794004,0.04411464370787144,0.2341902256011963,0.5354653358459478,0.10193339094279619,0.046561166644096375,0.2779998779296875,0.6125829368829736,1.0757288932800293,1.5313355922698975
halfcheetah-medium-replay-v2,0.2,2,expl2,2,/home/ext_csv/mpi_sweep_lab/results_expl2_matched/halfcheetah-medium-replay-v2_tau0.2_expl2_seed2/params_1000000.pkl,1000000,335.65478515625,335.65478515625,42.28245417865019,161.63217163085938,434.1295471191406,275.4290376579179,65.09675216674805,473.9444274902344,2677.8220092773454,163.2353679726948,181.1204833984375,208.34172821044922,439.7729583740235,0.9011470038512925,0.7701549530029297,1.704555630683899,2.3758056044578564,0.6551330120501007,0.5351917445659637,1.310581922531128,1.884388911724093,0.088829381122417,0.044750964269042015,0.23540610820055008,0.5385230928659442,0.10314465320303334,0.04773838073015213,0.2862709015607834,0.5918217986822144,1.0775688886642456,1.5528589487075806
halfcheetah-medium-replay-v2,0.2,3,expl2,2,/home/ext_csv/mpi_sweep_lab/results_expl2_matched/halfcheetah-medium-replay-v2_tau0.2_expl2_seed3/params_1000000.pkl,1000000,376.2747802734375,376.2747802734375,42.44576870754457,135.36822509765625,735.17041015625,456.64961655968193,106.60760498046875,750.7885437011719,5752.5117919921995,136.63604150612082,122.97013473510742,153.17178344726562,729.0239410400392,0.9123699591582408,0.7933949828147888,1.6955214142799377,2.33618745803833,0.6622411739067502,0.5473979115486145,1.322437345981598,1.8875718891620643,0.08857767649813475,0.04677054472267628,0.2351614162325859,0.5151606768369682,0.10484132903433618,0.049940746277570724,0.29147346317768097,0.5938213467597966,1.087937831878662,1.540374994277954
halfcheetah-medium-replay-v2,0.4,2,expl2,2,/home/ext_csv/mpi_sweep_lab/results_expl2_matched/halfcheetah-medium-replay-v2_tau0.4_expl2_seed2/params_1000000.pkl,1000000,197.86782836914062,197.86782836914062,42.28100841316149,185.85580444335938,403.62078857421875,217.12225954382984,56.35702705383301,406.10533142089844,2212.790747070317,187.55915109001216,213.751708984375,241.64846801757812,404.7710922241213,0.9048694112552766,0.7649735808372498,1.7013440132141113,2.4497629761695876,0.6653495869068138,0.546038419008255,1.331620454788208,1.9471023440361037,0.08941127177932451,0.04426212050020695,0.23409171402454376,0.5608336806297317,0.10572681764688063,0.049692992120981216,0.2955355644226074,0.6318684071302423,1.0874178409576416,1.5103727579116821
halfcheetah-medium-replay-v2,0.4,3,expl2,2,/home/ext_csv/mpi_sweep_lab/results_expl2_matched/halfcheetah-medium-replay-v2_tau0.4_expl2_seed3/params_1000000.pkl,1000000,157.43670654296875,157.43670654296875,43.33837267577554,192.39247131347656,390.51995849609375,195.78104776355895,51.719608306884766,334.0483703613281,2379.3105224609417,194.0021830466867,222.0614242553711,251.61790466308594,391.5954040527344,0.9077680649916147,0.7759953439235687,1.6763834953308105,2.429810023307801,0.6610157240693297,0.5414603650569916,1.3201885223388672,1.92927646636963,0.08833093606513831,0.04572290927171707,0.22779667377471924,0.5376749366521842,0.10438684775445495,0.04886322282254696,0.2904829978942871,0.6203516423702248,1.087092399597168,1.523398756980896
halfcheetah-medium-replay-v2,0.7,2,expl2,2,/home/ext_csv/mpi_sweep_lab/results_expl2_matched/halfcheetah-medium-replay-v2_tau0.7_expl2_seed2/params_1000000.pkl,1000000,128.7908935546875,128.7908935546875,44.354264966239896,225.7777557373047,305.9839782714844,116.74233958477339,40.774192810058594,234.29534149169922,973.9838867187508,227.37426026639878,265.69993591308594,296.34730529785156,308.50896606445315,0.9113903515299171,0.7841212749481201,1.6757762432098389,2.393095576763154,0.6727864993254116,0.5611906349658966,1.3081349730491638,1.9567008793354035,0.08931957123545509,0.04564135521650314,0.23470482975244522,0.5312425941228868,0.10680779041534372,0.052489154040813446,0.28520286083221436,0.6381130605936051,1.0935235023498535,1.5109732151031494
halfcheetah-medium-replay-v2,0.7,3,expl2,2,/home/ext_csv/mpi_sweep_lab/results_expl2_matched/halfcheetah-medium-replay-v2_tau0.7_expl2_seed3/params_1000000.pkl,1000000,113.1360855102539,113.1360855102539,43.47657777775246,221.26577758789062,298.84576416015625,148.64497314610435,33.74419403076172,249.0267333984375,1610.392675781255,222.83549659098207,260.8010711669922,290.3376159667969,300.7434280395508,0.9153320882942353,0.7779883146286011,1.7207778692245483,2.3761155843734754,0.6735375042126179,0.5567889511585236,1.3401905298233032,1.9568807780742645,0.08936335930875572,0.04600677266716957,0.2321067750453949,0.5356029301881793,0.1079560769728829,0.05166899040341377,0.2993520051240921,0.6382304072380066,1.0991166830062866,1.5110647678375244
halfcheetah-medium-replay-v2,1.5,2,expl2,2,/home/ext_csv/mpi_sweep_lab/results_expl2_matched/halfcheetah-medium-replay-v2_tau1.5_expl2_seed2/params_1000000.pkl,1000000,68.21296691894531,68.21296691894531,45.90070900952359,266.70428466796875,358.3142395019531,72.32508258313453,24.626608848571777,144.51873779296875,615.1912353515636,268.53967447008836,320.621337890625,350.7274475097656,360.6645217895508,0.9501842781392043,0.8179288506507874,1.754790186882019,2.4473350763320925,0.7025580509907741,0.5806344747543335,1.3678499460220337,1.9651195406913784,0.093316104843427,0.046971678733825684,0.24383912235498428,0.5421659171581269,0.11520638704445929,0.056189410388469696,0.31183581054210663,0.6436176538467425,1.1111173629760742,1.4899773597717285
