environment,T,seed,pair_key,protocol,first_actor,rest_actor,q_source,eval_seed,raw_return,normalized_score,episode_length,truncated,q_s0,discounted_return,discounted_return_bootstrapped,bootstrap_q
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,full_ta_deploy,ta_deploy,ta_deploy,ta_deploy,1002,4426.137104991334,96.38042248511749,1000,True,225.92807006835938,288.9209884087696,288.9388709333554,414.2230224609375
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,full_ta_deploy,ta_deploy,ta_deploy,ta_deploy,1003,4430.252856184332,96.47007716087556,1000,True,225.62782287597656,289.61832656957364,289.63651649826244,421.3435974121094
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,full_ta_deploy,ta_deploy,ta_deploy,ta_deploy,1004,4451.796693914696,96.93937321297575,1000,True,225.26361083984375,291.3054666181406,291.32369704622346,422.2817077636719
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,full_ta_deploy,ta_deploy,ta_deploy,ta_deploy,1005,601.6622980515666,13.070709948441598,207,False,226.5885009765625,217.1383517063589,217.1383517063589,0.0
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,full_ta_deploy,ta_deploy,ta_deploy,ta_deploy,1006,4399.660859518769,95.80368227614359,1000,True,226.09066772460938,283.8411199188544,283.8592752069912,420.54119873046875
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,full_ta_deploy,ta_deploy,ta_deploy,ta_deploy,1007,909.8086980217158,19.783157878322548,261,False,226.4727020263672,256.12446373040433,256.12446373040433,0.0
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,full_ta_deploy,ta_deploy,ta_deploy,ta_deploy,1008,4411.854771761037,96.06930602185567,1000,True,226.28977966308594,280.6536383909572,280.67171902925116,418.8120422363281
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,full_ta_deploy,ta_deploy,ta_deploy,ta_deploy,1009,4405.580055695981,95.93262194939673,1000,True,225.32577514648438,283.18626698208953,283.20449192681264,422.1546936035156
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,full_mart_polyak,mart_polyak,mart_polyak,mart_polyak,1000,3858.778491912271,84.02147508793352,1000,True,274.3619384765625,185.86002404615263,185.877729465597,410.1206359863281
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,full_mart_polyak,mart_polyak,mart_polyak,mart_polyak,1001,3736.1134678222566,81.34942509123853,1000,True,274.34442138671875,167.94758284441488,167.96456338267433,393.3298034667969
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,full_mart_polyak,mart_polyak,mart_polyak,mart_polyak,1002,3901.803049678536,84.95869227995713,1000,True,273.3793640136719,182.8349516817906,182.85211058470423,397.46136474609375
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,full_mart_polyak,mart_polyak,mart_polyak,mart_polyak,1003,3865.5450500091665,84.16887310684378,1000,True,274.3353271484375,183.83797731030594,183.8555868947983,407.9007568359375
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,full_mart_polyak,mart_polyak,mart_polyak,mart_polyak,1004,3954.2529683962803,86.10122501229947,1000,True,274.28662109375,191.51972511949953,191.53704115057633,401.10101318359375
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,full_mart_polyak,mart_polyak,mart_polyak,mart_polyak,1005,3820.919619563143,83.19678361221891,1000,True,275.3797912597656,170.46350390409233,170.48090004202206,402.9565734863281
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,full_mart_polyak,mart_polyak,mart_polyak,mart_polyak,1006,3854.313591876825,83.9242147954136,1000,True,274.7098083496094,180.12378589424358,180.1411328360811,401.8170166015625
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,full_mart_polyak,mart_polyak,mart_polyak,mart_polyak,1007,3928.3765686091256,85.53755142662433,1000,True,274.1550598144531,182.8292411477194,182.84649157873665,399.58148193359375
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,full_mart_polyak,mart_polyak,mart_polyak,mart_polyak,1008,3803.2751159828563,82.81242795678128,1000,True,275.72357177734375,160.78863968051928,160.8059093335977,400.0267333984375
