env,tau,K,seed,variant,geometry,gaussian_qbc_mode,policy,hop,eval_mode,step,status,d4rl_score,run,machine,hostname,source,schema,eval_sha256
halfcheetah-expert-v2,7,1,3,qbc_gaussian_w2,w2,stochastic,baseline,1,mean,1000000,completed,-2.574853125823778,halfcheetah-expert-v2_iql_tau7_mpi1_seed3_488db49a0a1c,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-expert-v2_iql_tau7_mpi1_seed3_488db49a0a1c,iql_actor_geometry_v6_chain_q_scale,dd46884a0cc2ec740b885d04c81a443489bbe1b48b1ef6af1b951f99fa73b99d
halfcheetah-medium-replay-v2,0.05,1,0,qbc_gaussian_w2,w2,stochastic,baseline,1,mean,1000000,completed,31.615892374765348,halfcheetah-medium-replay-v2_iql_tau0.05_mpi1_seed0_a23aeb67a437,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau0.05_mpi1_seed0_a23aeb67a437,iql_actor_geometry_v6_chain_q_scale,e84388199ad0bad451a9d875fc733314ebd309607337ce17103bc50a27018fdc
halfcheetah-medium-replay-v2,0.05,1,1,qbc_gaussian_w2,w2,stochastic,baseline,1,mean,1000000,completed,30.7039924256313,halfcheetah-medium-replay-v2_iql_tau0.05_mpi1_seed1_ca214253eac4,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau0.05_mpi1_seed1_ca214253eac4,iql_actor_geometry_v6_chain_q_scale,108fdc414dd22f4be726b0be9a82dad79d64f9199b04967a2fac18608e112f27
halfcheetah-medium-replay-v2,0.05,1,2,qbc_gaussian_w2,w2,stochastic,baseline,1,mean,1000000,completed,30.06314533593143,halfcheetah-medium-replay-v2_iql_tau0.05_mpi1_seed2_4db1693a319a,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau0.05_mpi1_seed2_4db1693a319a,iql_actor_geometry_v6_chain_q_scale,ce14dfcb0872e3fa4c7791e83943039860e7d01b3b7fff06c01a1f5ddec32014
halfcheetah-medium-replay-v2,0.05,1,3,qbc_gaussian_w2,w2,stochastic,baseline,1,mean,1000000,completed,35.72931057823946,halfcheetah-medium-replay-v2_iql_tau0.05_mpi1_seed3_2f18402f8455,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau0.05_mpi1_seed3_2f18402f8455,iql_actor_geometry_v6_chain_q_scale,ce10990a51fd781d4f1a0e20300a2d565ab35cf6771776ab23504d0549203a69
halfcheetah-medium-replay-v2,0.05,2,0,qbc_gaussian_w2,w2,stochastic,mpi,2,mean,1000000,completed,25.78661754929173,halfcheetah-medium-replay-v2_iql_tau0.05_mpi2_seed0_31d92c7cc826,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau0.05_mpi2_seed0_31d92c7cc826,iql_actor_geometry_v6_chain_q_scale,381cf5fe197b4421849ffadc937f81dcbc06344c4ed54afca3093e32378b2ff5
halfcheetah-medium-replay-v2,0.05,2,1,qbc_gaussian_w2,w2,stochastic,mpi,2,mean,1000000,completed,37.720393413267814,halfcheetah-medium-replay-v2_iql_tau0.05_mpi2_seed1_fe27b26006db,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau0.05_mpi2_seed1_fe27b26006db,iql_actor_geometry_v6_chain_q_scale,890d2fed5f50d6e21f1d91fbbc8fc3a9af321f26605aa3399f4e5332ca2b0489
halfcheetah-medium-replay-v2,0.05,2,2,qbc_gaussian_w2,w2,stochastic,mpi,2,mean,1000000,completed,41.30134739992604,halfcheetah-medium-replay-v2_iql_tau0.05_mpi2_seed2_74f16eac349c,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau0.05_mpi2_seed2_74f16eac349c,iql_actor_geometry_v6_chain_q_scale,a1d553ddfc8bf69ad7f7cf1ccc94e2f05678d9b7c8a54510cf5fd0aff13de6d5
halfcheetah-medium-replay-v2,0.05,2,3,qbc_gaussian_w2,w2,stochastic,mpi,2,mean,1000000,completed,38.77361422510827,halfcheetah-medium-replay-v2_iql_tau0.05_mpi2_seed3_af80d864f03a,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau0.05_mpi2_seed3_af80d864f03a,iql_actor_geometry_v6_chain_q_scale,1a678b6806e5fafe6c16e25e9ba776de11c647a1bcdf2fa057d43d96debea37e
halfcheetah-medium-replay-v2,0.05,3,0,qbc_gaussian_w2,w2,stochastic,mpi,3,mean,1000000,completed,41.80923578932116,halfcheetah-medium-replay-v2_iql_tau0.05_mpi3_seed0_c356bab9e2d4,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau0.05_mpi3_seed0_c356bab9e2d4,iql_actor_geometry_v6_chain_q_scale,ec2d867b778d6a8fd3982c9b680fbabac77bb2ddb99e167d43d74dc2052a2e68
halfcheetah-medium-replay-v2,0.05,3,1,qbc_gaussian_w2,w2,stochastic,mpi,3,mean,1000000,completed,42.01992747214839,halfcheetah-medium-replay-v2_iql_tau0.05_mpi3_seed1_73de7a6986fa,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau0.05_mpi3_seed1_73de7a6986fa,iql_actor_geometry_v6_chain_q_scale,c14ada3833d6c676c233b2b7172195876a48e8d9cf5634003eba666db53353f9
halfcheetah-medium-replay-v2,0.05,3,2,qbc_gaussian_w2,w2,stochastic,mpi,3,mean,1000000,completed,42.42329192980648,halfcheetah-medium-replay-v2_iql_tau0.05_mpi3_seed2_ff19e0e944ed,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau0.05_mpi3_seed2_ff19e0e944ed,iql_actor_geometry_v6_chain_q_scale,0dde55d1c8f2cd8c888685a83e2e27d71dc2fdf7efc0cd64d43e03dafdc4b83f
halfcheetah-medium-replay-v2,0.05,3,3,qbc_gaussian_w2,w2,stochastic,mpi,3,mean,1000000,completed,41.449844402038885,halfcheetah-medium-replay-v2_iql_tau0.05_mpi3_seed3_4984cb07682c,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau0.05_mpi3_seed3_4984cb07682c,iql_actor_geometry_v6_chain_q_scale,76a50b978afbea0ef8d95aeedb24217e6db2df8b835bdde495560ab621af8485
halfcheetah-medium-replay-v2,0.1,1,0,qbc_gaussian_w2,w2,stochastic,baseline,1,mean,1000000,completed,38.654809217644335,halfcheetah-medium-replay-v2_iql_tau0.1_mpi1_seed0_8cc96025f68a,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau0.1_mpi1_seed0_8cc96025f68a,iql_actor_geometry_v6_chain_q_scale,d1942dd83f12ecdea1d13ce5820cb0ffe1767f10a579bb22c2330da8455a5d82
halfcheetah-medium-replay-v2,0.1,1,1,qbc_gaussian_w2,w2,stochastic,baseline,1,mean,1000000,completed,32.32289440520827,halfcheetah-medium-replay-v2_iql_tau0.1_mpi1_seed1_06a67aa1e8a4,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau0.1_mpi1_seed1_06a67aa1e8a4,iql_actor_geometry_v6_chain_q_scale,f586a4c133de099b6c1ed21b9f3ab74553b6a5a5302aa4f8df1e45cc10500df3
halfcheetah-medium-replay-v2,0.1,1,2,qbc_gaussian_w2,w2,stochastic,baseline,1,mean,1000000,completed,37.96824598984024,halfcheetah-medium-replay-v2_iql_tau0.1_mpi1_seed2_c15207a64c64,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau0.1_mpi1_seed2_c15207a64c64,iql_actor_geometry_v6_chain_q_scale,0dfe4749cdeacff85f25fb1794d2e77bd98f8c3099efe43c7080ca4f79a00d84
halfcheetah-medium-replay-v2,0.1,1,3,qbc_gaussian_w2,w2,stochastic,baseline,1,mean,1000000,completed,39.53325820905046,halfcheetah-medium-replay-v2_iql_tau0.1_mpi1_seed3_038e6caf9a08,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau0.1_mpi1_seed3_038e6caf9a08,iql_actor_geometry_v6_chain_q_scale,448ee9a567b27073d0ef5909fd35c00a5958b0f521831cd30c546f6b53c8a99d
halfcheetah-medium-replay-v2,0.1,2,0,qbc_gaussian_w2,w2,stochastic,mpi,2,mean,1000000,completed,43.37589760801359,halfcheetah-medium-replay-v2_iql_tau0.1_mpi2_seed0_3a0edb65a4ef,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau0.1_mpi2_seed0_3a0edb65a4ef,iql_actor_geometry_v6_chain_q_scale,dcc00424c60e8b5914c00a9a92503efdc06d740f8c3de2cab764b2b588e7e472
halfcheetah-medium-replay-v2,0.1,2,1,qbc_gaussian_w2,w2,stochastic,mpi,2,mean,1000000,completed,42.8148171724716,halfcheetah-medium-replay-v2_iql_tau0.1_mpi2_seed1_c2932a68572e,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau0.1_mpi2_seed1_c2932a68572e,iql_actor_geometry_v6_chain_q_scale,1ce483c5a7d804b594bbec4fc8d502997d69de9d8264bb0e43d2fff2294336fb
halfcheetah-medium-replay-v2,0.1,2,2,qbc_gaussian_w2,w2,stochastic,mpi,2,mean,1000000,completed,43.06438289207809,halfcheetah-medium-replay-v2_iql_tau0.1_mpi2_seed2_ff0e888693ca,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau0.1_mpi2_seed2_ff0e888693ca,iql_actor_geometry_v6_chain_q_scale,6a502cb3cc49c4ebf847514d9a66d2b8458efca666b7539f98ae355ca5277465
halfcheetah-medium-replay-v2,0.1,2,3,qbc_gaussian_w2,w2,stochastic,mpi,2,mean,1000000,completed,43.677111451857115,halfcheetah-medium-replay-v2_iql_tau0.1_mpi2_seed3_2c3d17a6a902,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau0.1_mpi2_seed3_2c3d17a6a902,iql_actor_geometry_v6_chain_q_scale,ea14cd56c1865615ca42d044da5290589804957f203d8521c15def401c764eb8
halfcheetah-medium-replay-v2,0.1,3,0,qbc_gaussian_w2,w2,stochastic,mpi,3,mean,1000000,completed,43.607734403447814,halfcheetah-medium-replay-v2_iql_tau0.1_mpi3_seed0_3fbf78a04636,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau0.1_mpi3_seed0_3fbf78a04636,iql_actor_geometry_v6_chain_q_scale,50cae678f88dbe11194118a6112d6176b5812a1217da31a05cfc63101212ead2
halfcheetah-medium-replay-v2,0.1,3,1,qbc_gaussian_w2,w2,stochastic,mpi,3,mean,1000000,completed,43.99292531961724,halfcheetah-medium-replay-v2_iql_tau0.1_mpi3_seed1_8c9986038a15,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau0.1_mpi3_seed1_8c9986038a15,iql_actor_geometry_v6_chain_q_scale,cf5ff69f9e1274cda23fc5a77bc6e842b1ffdabaa1b9dc0d4e497e26ea8b70c9
halfcheetah-medium-replay-v2,0.1,3,2,qbc_gaussian_w2,w2,stochastic,mpi,3,mean,1000000,completed,41.454120133898236,halfcheetah-medium-replay-v2_iql_tau0.1_mpi3_seed2_494007453b8e,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau0.1_mpi3_seed2_494007453b8e,iql_actor_geometry_v6_chain_q_scale,1c8194341719f34d13696180de65b019a958e5e78a2afa936aaa99c7e93b1978
halfcheetah-medium-replay-v2,0.1,3,3,qbc_gaussian_w2,w2,stochastic,mpi,3,mean,1000000,completed,43.37057036971966,halfcheetah-medium-replay-v2_iql_tau0.1_mpi3_seed3_7b492c890162,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau0.1_mpi3_seed3_7b492c890162,iql_actor_geometry_v6_chain_q_scale,7ddcdc5f1a8b3ac02c98058545d36222ff5989c843e1de1594ecf23d7f24427c
halfcheetah-medium-replay-v2,0.2,1,0,qbc_gaussian_w2,w2,stochastic,baseline,1,mean,1000000,completed,37.19255332584752,halfcheetah-medium-replay-v2_iql_tau0.2_mpi1_seed0_f5e7812eb5aa,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau0.2_mpi1_seed0_f5e7812eb5aa,iql_actor_geometry_v6_chain_q_scale,8e436977a00e72a28697aa9d2019e39967df67f859b3ff2128c3fc6f47330f05
halfcheetah-medium-replay-v2,0.2,1,1,qbc_gaussian_w2,w2,stochastic,baseline,1,mean,1000000,completed,40.58742007706228,halfcheetah-medium-replay-v2_iql_tau0.2_mpi1_seed1_bba6871bfa0b,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau0.2_mpi1_seed1_bba6871bfa0b,iql_actor_geometry_v6_chain_q_scale,eee842c8f0b74a3d65492dd0d78e27e7775a1c08f89ac0f08fcf7a32448b0e5d
halfcheetah-medium-replay-v2,0.2,1,2,qbc_gaussian_w2,w2,stochastic,baseline,1,mean,1000000,completed,13.037209799847027,halfcheetah-medium-replay-v2_iql_tau0.2_mpi1_seed2_dcb042dddaf0,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau0.2_mpi1_seed2_dcb042dddaf0,iql_actor_geometry_v6_chain_q_scale,a01a4c42c7de1fc404c3a56df0b1ddc53251931a6900d846c92c5390abab606a
halfcheetah-medium-replay-v2,0.2,1,3,qbc_gaussian_w2,w2,stochastic,baseline,1,mean,1000000,completed,40.73582168155502,halfcheetah-medium-replay-v2_iql_tau0.2_mpi1_seed3_87e362c154e7,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau0.2_mpi1_seed3_87e362c154e7,iql_actor_geometry_v6_chain_q_scale,ab97828c77882ef4da68814fb61a526173e8e169bd85b5e3ad77933899c4dbb2
halfcheetah-medium-replay-v2,0.2,2,0,qbc_gaussian_w2,w2,stochastic,mpi,2,mean,1000000,completed,45.40533795842595,halfcheetah-medium-replay-v2_iql_tau0.2_mpi2_seed0_6de5ee70958a,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau0.2_mpi2_seed0_6de5ee70958a,iql_actor_geometry_v6_chain_q_scale,5ee88ff572371358ce6d5e3edf40c5e10e7a56988992fe5344592672201536df
halfcheetah-medium-replay-v2,0.2,2,1,qbc_gaussian_w2,w2,stochastic,mpi,2,mean,1000000,completed,45.6557373070076,halfcheetah-medium-replay-v2_iql_tau0.2_mpi2_seed1_826f2114f42a,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau0.2_mpi2_seed1_826f2114f42a,iql_actor_geometry_v6_chain_q_scale,4b1c8e6b97bbe4a44a85b1da0330ea32ea31be6a0ad3218704997f1619cb5232
halfcheetah-medium-replay-v2,0.2,2,2,qbc_gaussian_w2,w2,stochastic,mpi,2,mean,1000000,completed,45.62797365062775,halfcheetah-medium-replay-v2_iql_tau0.2_mpi2_seed2_42332343823f,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau0.2_mpi2_seed2_42332343823f,iql_actor_geometry_v6_chain_q_scale,9c32a2b07bb82583171ecc5838834a6c20a0498a13e701f2fbdd7d07761fc3f9
halfcheetah-medium-replay-v2,0.2,2,3,qbc_gaussian_w2,w2,stochastic,mpi,2,mean,1000000,completed,45.29450523564274,halfcheetah-medium-replay-v2_iql_tau0.2_mpi2_seed3_c276f3720d0b,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau0.2_mpi2_seed3_c276f3720d0b,iql_actor_geometry_v6_chain_q_scale,d1b8ff86cc4ee590427a8c0e74dd1e550a05fb4652faf1fc5a2e42a5c524f4fe
halfcheetah-medium-replay-v2,0.2,3,0,qbc_gaussian_w2,w2,stochastic,mpi,3,mean,1000000,completed,46.110012846696044,halfcheetah-medium-replay-v2_iql_tau0.2_mpi3_seed0_08f71f5105e3,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau0.2_mpi3_seed0_08f71f5105e3,iql_actor_geometry_v6_chain_q_scale,a98bc4c0a7a9c8f8ce1a4d6a5f71aa294cb0d8fdbd7a02866bd5a8c8edb1ed7f
halfcheetah-medium-replay-v2,0.2,3,1,qbc_gaussian_w2,w2,stochastic,mpi,3,mean,1000000,completed,46.394057367356126,halfcheetah-medium-replay-v2_iql_tau0.2_mpi3_seed1_7f2e47c867ca,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau0.2_mpi3_seed1_7f2e47c867ca,iql_actor_geometry_v6_chain_q_scale,a5a0200bf6850453e06d84de48b1c1345aaa55724cbb77b2b257241da8bad452
halfcheetah-medium-replay-v2,0.2,3,2,qbc_gaussian_w2,w2,stochastic,mpi,3,mean,1000000,completed,46.26250557539476,halfcheetah-medium-replay-v2_iql_tau0.2_mpi3_seed2_62862873699c,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau0.2_mpi3_seed2_62862873699c,iql_actor_geometry_v6_chain_q_scale,cb84acec0695628f481068e9028f4ff42c9f91ea84b5924dccd687f09f7c38c6
halfcheetah-medium-replay-v2,0.2,3,3,qbc_gaussian_w2,w2,stochastic,mpi,3,mean,1000000,completed,45.26563191470465,halfcheetah-medium-replay-v2_iql_tau0.2_mpi3_seed3_ffebd548d10e,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau0.2_mpi3_seed3_ffebd548d10e,iql_actor_geometry_v6_chain_q_scale,2c35498b4c169ad0d452dd66f9619d99984350f32de632793992b1fc1cb0427e
halfcheetah-medium-replay-v2,0.4,1,0,qbc_gaussian_w2,w2,stochastic,baseline,1,mean,1000000,completed,21.2988183685268,halfcheetah-medium-replay-v2_iql_tau0.4_mpi1_seed0_e5d1e89efe3e,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau0.4_mpi1_seed0_e5d1e89efe3e,iql_actor_geometry_v6_chain_q_scale,8e1bda39cbd0bf128b4b9376784c9ce7002778c833b4e8ee8106b5fae8ffd4b2
halfcheetah-medium-replay-v2,0.4,1,1,qbc_gaussian_w2,w2,stochastic,baseline,1,mean,1000000,completed,41.73392089357873,halfcheetah-medium-replay-v2_iql_tau0.4_mpi1_seed1_c753a850350f,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau0.4_mpi1_seed1_c753a850350f,iql_actor_geometry_v6_chain_q_scale,4723c9c6a376620c087958d45b069a1bcd794a016fb90d7a79e4d0a4ad8f5268
halfcheetah-medium-replay-v2,0.4,1,2,qbc_gaussian_w2,w2,stochastic,baseline,1,mean,1000000,completed,29.75904741201455,halfcheetah-medium-replay-v2_iql_tau0.4_mpi1_seed2_5534e460882f,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau0.4_mpi1_seed2_5534e460882f,iql_actor_geometry_v6_chain_q_scale,62ba9490ca0fed999bfb7620942ec07d853bc7d68997db57d633f0ac79143a78
halfcheetah-medium-replay-v2,0.4,1,3,qbc_gaussian_w2,w2,stochastic,baseline,1,mean,1000000,completed,41.15150855384397,halfcheetah-medium-replay-v2_iql_tau0.4_mpi1_seed3_24a692d9e2b4,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau0.4_mpi1_seed3_24a692d9e2b4,iql_actor_geometry_v6_chain_q_scale,028212504f629bc6f14e6ed716f20741e01d559d5ec4ec34ae23a70fc7670718
halfcheetah-medium-replay-v2,0.4,2,0,qbc_gaussian_w2,w2,stochastic,mpi,2,mean,1000000,completed,47.679727397847515,halfcheetah-medium-replay-v2_iql_tau0.4_mpi2_seed0_10fd659fb80d,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau0.4_mpi2_seed0_10fd659fb80d,iql_actor_geometry_v6_chain_q_scale,7231f270ca4e618ff2c8a82f4d2f4be435b357cf555944bff6060a8eff48ffd3
halfcheetah-medium-replay-v2,0.4,2,1,qbc_gaussian_w2,w2,stochastic,mpi,2,mean,1000000,completed,48.1902109332493,halfcheetah-medium-replay-v2_iql_tau0.4_mpi2_seed1_edcac3f591c8,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau0.4_mpi2_seed1_edcac3f591c8,iql_actor_geometry_v6_chain_q_scale,fd0baa0ab61ab99e0146df0175a56d6a53a8c6f4df0ce299e4fbbdc492d3a62f
halfcheetah-medium-replay-v2,0.4,2,2,qbc_gaussian_w2,w2,stochastic,mpi,2,mean,1000000,completed,47.25455130932949,halfcheetah-medium-replay-v2_iql_tau0.4_mpi2_seed2_28460a418ee7,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau0.4_mpi2_seed2_28460a418ee7,iql_actor_geometry_v6_chain_q_scale,58ea137e1a503771f1414d6d44d9fe6e6d6fa1bc4dfe97fec9f214f09dc0e2fc
halfcheetah-medium-replay-v2,0.4,2,3,qbc_gaussian_w2,w2,stochastic,mpi,2,mean,1000000,completed,47.74521925586156,halfcheetah-medium-replay-v2_iql_tau0.4_mpi2_seed3_fcbc89e6ee51,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau0.4_mpi2_seed3_fcbc89e6ee51,iql_actor_geometry_v6_chain_q_scale,ae0abe6ae29aed53c02c6e06e581653c11a804fe3cf94636501277e11f043a8e
halfcheetah-medium-replay-v2,0.4,3,0,qbc_gaussian_w2,w2,stochastic,mpi,3,mean,1000000,completed,48.531132971751894,halfcheetah-medium-replay-v2_iql_tau0.4_mpi3_seed0_9ea023e9c5de,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau0.4_mpi3_seed0_9ea023e9c5de,iql_actor_geometry_v6_chain_q_scale,da3f358aa9455e63f4c43776c29b01e5b5cd87e9ced7c01d5b9fa30f974292e2
halfcheetah-medium-replay-v2,0.4,3,1,qbc_gaussian_w2,w2,stochastic,mpi,3,mean,1000000,completed,47.7002961545957,halfcheetah-medium-replay-v2_iql_tau0.4_mpi3_seed1_27141b10b35c,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau0.4_mpi3_seed1_27141b10b35c,iql_actor_geometry_v6_chain_q_scale,f70035c17f6607259a6fe37b5929796dcb800eb9b99169a6b859e882a03df0f5
halfcheetah-medium-replay-v2,0.4,3,2,qbc_gaussian_w2,w2,stochastic,mpi,3,mean,1000000,completed,48.51610873998096,halfcheetah-medium-replay-v2_iql_tau0.4_mpi3_seed2_6f08f72e3e0e,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau0.4_mpi3_seed2_6f08f72e3e0e,iql_actor_geometry_v6_chain_q_scale,5a0ae1b399465668d9bb19ced6fceaa3b7ecbb51f5ad0de98e17836488465287
halfcheetah-medium-replay-v2,0.4,3,3,qbc_gaussian_w2,w2,stochastic,mpi,3,mean,1000000,completed,48.134461818023425,halfcheetah-medium-replay-v2_iql_tau0.4_mpi3_seed3_2a341ad2b067,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau0.4_mpi3_seed3_2a341ad2b067,iql_actor_geometry_v6_chain_q_scale,dcc9a6f11a38b2f05d1cc7194a2ae6002391b677500fe48161561d44dfbdc4e8
halfcheetah-medium-replay-v2,0.7,1,0,qbc_gaussian_w2,w2,stochastic,baseline,1,mean,1000000,completed,36.954200815041354,halfcheetah-medium-replay-v2_iql_tau0.7_mpi1_seed0_1375bdde45f6,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau0.7_mpi1_seed0_1375bdde45f6,iql_actor_geometry_v6_chain_q_scale,d9b4d7a59c3958b68aca7b80de82ce984f763c16c6f443563c699ce6722071de
