family,K,integrator,environment,T,seed,tag,score_column,target_d4rl,deployment_d4rl,delta_endpoint_minus_first,host_run_dir
historical_score_grid_s23,2,implicit,hopper-medium-replay-v2,0.1,2,hopper-medium-replay-v2_tau0.1_mpi2_seed2,d4rl_pi2,14.811661018412645,18.93993984080022,4.128278822387577,/home/ext_csh/MPI_sweep/results/mpi2_s23/hopper-medium-replay-v2_tau0.1_mpi2_seed2
historical_score_grid_s23,2,implicit,hopper-medium-replay-v2,0.1,3,hopper-medium-replay-v2_tau0.1_mpi2_seed3,d4rl_pi2,30.040436685972484,24.150765981785863,-5.889670704186621,/home/ext_csh/MPI_sweep/results/mpi2_s23/hopper-medium-replay-v2_tau0.1_mpi2_seed3
historical_score_grid_s23,2,implicit,hopper-medium-replay-v2,0.2,2,hopper-medium-replay-v2_tau0.2_mpi2_seed2,d4rl_pi2,16.103891421055888,22.142478329747192,6.038586908691304,/home/ext_csh/MPI_sweep/results/mpi2_s23/hopper-medium-replay-v2_tau0.2_mpi2_seed2
historical_score_grid_s23,2,implicit,hopper-medium-replay-v2,0.2,3,hopper-medium-replay-v2_tau0.2_mpi2_seed3,d4rl_pi2,29.11617506509331,22.004535198809137,-7.111639866284172,/home/ext_csh/MPI_sweep/results/mpi2_s23/hopper-medium-replay-v2_tau0.2_mpi2_seed3
historical_score_grid_s23,2,implicit,hopper-medium-replay-v2,0.4,2,hopper-medium-replay-v2_tau0.4_mpi2_seed2,d4rl_pi2,23.458936734831774,43.90641850573547,20.4474817709037,/home/ext_csh/MPI_sweep/results/mpi2_s23/hopper-medium-replay-v2_tau0.4_mpi2_seed2
historical_score_grid_s23,2,implicit,hopper-medium-replay-v2,0.4,3,hopper-medium-replay-v2_tau0.4_mpi2_seed3,d4rl_pi2,22.832362095640825,32.1018724401989,9.269510344558078,/home/ext_csh/MPI_sweep/results/mpi2_s23/hopper-medium-replay-v2_tau0.4_mpi2_seed3
historical_score_grid_s23,2,implicit,hopper-medium-replay-v2,0.7,2,hopper-medium-replay-v2_tau0.7_mpi2_seed2,d4rl_pi2,37.90679379940799,42.04248100190705,4.1356872024990565,/home/ext_csh/MPI_sweep/results/mpi2_s23/hopper-medium-replay-v2_tau0.7_mpi2_seed2
historical_score_grid_s23,2,implicit,hopper-medium-replay-v2,0.7,3,hopper-medium-replay-v2_tau0.7_mpi2_seed3,d4rl_pi2,17.727287011085537,37.1445288654962,19.417241854410662,/home/ext_csh/MPI_sweep/results/mpi2_s23/hopper-medium-replay-v2_tau0.7_mpi2_seed3
historical_score_grid_s23,2,implicit,hopper-medium-replay-v2,1.5,2,hopper-medium-replay-v2_tau1.5_mpi2_seed2,d4rl_pi2,41.708694481649644,98.32110889698903,56.61241441533939,/home/ext_csh/MPI_sweep/results/mpi2_s23/hopper-medium-replay-v2_tau1.5_mpi2_seed2
historical_score_grid_s23,2,implicit,hopper-medium-replay-v2,1.5,3,hopper-medium-replay-v2_tau1.5_mpi2_seed3,d4rl_pi2,27.189195747020605,46.79201465137455,19.602818904353946,/home/ext_csh/MPI_sweep/results/mpi2_s23/hopper-medium-replay-v2_tau1.5_mpi2_seed3
historical_score_grid_s23,2,implicit,hopper-medium-replay-v2,2.5,2,hopper-medium-replay-v2_tau2.5_mpi2_seed2,d4rl_pi2,34.547320270103874,99.6402658378637,65.09294556775981,/home/ext_csh/MPI_sweep/results/mpi2_s23/hopper-medium-replay-v2_tau2.5_mpi2_seed2
historical_score_grid_s23,2,implicit,hopper-medium-replay-v2,2.5,3,hopper-medium-replay-v2_tau2.5_mpi2_seed3,d4rl_pi2,38.91189541941952,59.29425186692448,20.38235644750496,/home/ext_csh/MPI_sweep/results/mpi2_s23/hopper-medium-replay-v2_tau2.5_mpi2_seed3
historical_score_grid_s23,2,implicit,hopper-medium-replay-v2,4,2,hopper-medium-replay-v2_tau4_mpi2_seed2,d4rl_pi2,33.62649127391622,99.55170304452061,65.92521177060439,/home/ext_csh/MPI_sweep/results/mpi2_s23/hopper-medium-replay-v2_tau4_mpi2_seed2
historical_score_grid_s23,2,implicit,hopper-medium-replay-v2,4,3,hopper-medium-replay-v2_tau4_mpi2_seed3,d4rl_pi2,37.33761669233988,99.95411463220353,62.61649793986365,/home/ext_csh/MPI_sweep/results/mpi2_s23/hopper-medium-replay-v2_tau4_mpi2_seed3
historical_score_grid_s23,2,implicit,hopper-medium-replay-v2,7,2,hopper-medium-replay-v2_tau7_mpi2_seed2,d4rl_pi2,95.99235181535063,98.39782972395584,2.4054779086052065,/home/ext_csh/MPI_sweep/results/mpi2_s23/hopper-medium-replay-v2_tau7_mpi2_seed2
historical_score_grid_s23,2,implicit,hopper-medium-replay-v2,7,3,hopper-medium-replay-v2_tau7_mpi2_seed3,d4rl_pi2,47.52785638962476,100.58465088438298,53.05679449475822,/home/ext_csh/MPI_sweep/results/mpi2_s23/hopper-medium-replay-v2_tau7_mpi2_seed3
historical_score_grid_s23,2,implicit,hopper-medium-replay-v2,10,2,hopper-medium-replay-v2_tau10_mpi2_seed2,d4rl_pi2,43.66474208517619,100.20994569434521,56.54520360916902,/home/ext_csh/MPI_sweep/results/mpi2_s23/hopper-medium-replay-v2_tau10_mpi2_seed2
historical_score_grid_s23,2,implicit,hopper-medium-replay-v2,10,3,hopper-medium-replay-v2_tau10_mpi2_seed3,d4rl_pi2,40.02832475302674,94.97785831252894,54.9495335595022,/home/ext_csh/MPI_sweep/results/mpi2_s23/hopper-medium-replay-v2_tau10_mpi2_seed3
historical_score_grid_s23,2,implicit,hopper-medium-replay-v2,12,2,hopper-medium-replay-v2_tau12_mpi2_seed2,d4rl_pi2,56.337706308929114,99.00549357250009,42.66778726357097,/home/ext_csh/MPI_sweep/results/mpi2_s23/hopper-medium-replay-v2_tau12_mpi2_seed2
historical_score_grid_s23,2,implicit,hopper-medium-replay-v2,12,3,hopper-medium-replay-v2_tau12_mpi2_seed3,d4rl_pi2,33.3972256962319,100.41379343855148,67.01656774231958,/home/ext_csh/MPI_sweep/results/mpi2_s23/hopper-medium-replay-v2_tau12_mpi2_seed3
historical_score_grid_s23,2,implicit,hopper-medium-replay-v2,14,2,hopper-medium-replay-v2_tau14_mpi2_seed2,d4rl_pi2,100.38735945751066,99.68539877691589,-0.701960680594766,/home/ext_csh/MPI_sweep/results/mpi2_s23/hopper-medium-replay-v2_tau14_mpi2_seed2
historical_score_grid_s23,2,implicit,hopper-medium-replay-v2,14,3,hopper-medium-replay-v2_tau14_mpi2_seed3,d4rl_pi2,75.8069915364046,65.69939415958684,-10.10759737681775,/home/ext_csh/MPI_sweep/results/mpi2_s23/hopper-medium-replay-v2_tau14_mpi2_seed3
historical_score_grid_s23,2,implicit,hopper-medium-replay-v2,17,2,hopper-medium-replay-v2_tau17_mpi2_seed2,d4rl_pi2,72.10346905212177,101.23654433914051,29.13307528701874,/home/ext_csh/MPI_sweep/results/mpi2_s23/hopper-medium-replay-v2_tau17_mpi2_seed2
historical_score_grid_s23,2,implicit,hopper-medium-replay-v2,17,3,hopper-medium-replay-v2_tau17_mpi2_seed3,d4rl_pi2,41.40637302792345,82.26727015712771,40.86089712920426,/home/ext_csh/MPI_sweep/results/mpi2_s23/hopper-medium-replay-v2_tau17_mpi2_seed3
historical_score_grid_s23,2,implicit,hopper-medium-replay-v2,20,2,hopper-medium-replay-v2_tau20_mpi2_seed2,d4rl_pi2,77.46097982429782,100.08071072385705,22.61973089955923,/home/ext_csh/MPI_sweep/results/mpi2_s23/hopper-medium-replay-v2_tau20_mpi2_seed2
historical_score_grid_s23,2,implicit,hopper-medium-replay-v2,20,3,hopper-medium-replay-v2_tau20_mpi2_seed3,d4rl_pi2,46.763288940044134,72.4184834864247,25.65519454638057,/home/ext_csh/MPI_sweep/results/mpi2_s23/hopper-medium-replay-v2_tau20_mpi2_seed3
historical_score_grid_s23,2,implicit,hopper-expert-v2,0.05,2,hopper-expert-v2_tau0.05_mpi2_seed2,d4rl_pi2,110.16360363072992,98.20608763288764,-11.957515997842279,/home/ext_csh/MPI_sweep/results/mpi2_s23/hopper-expert-v2_tau0.05_mpi2_seed2
historical_score_grid_s23,2,implicit,hopper-expert-v2,0.05,3,hopper-expert-v2_tau0.05_mpi2_seed3,d4rl_pi2,92.44395960821863,99.6156955894558,7.171735981237163,/home/ext_csh/MPI_sweep/results/mpi2_s23/hopper-expert-v2_tau0.05_mpi2_seed3
historical_score_grid_s23,2,implicit,hopper-expert-v2,0.1,2,hopper-expert-v2_tau0.1_mpi2_seed2,d4rl_pi2,105.86953044159738,96.25898132631924,-9.610549115278133,/home/ext_csh/MPI_sweep/results/mpi2_s23/hopper-expert-v2_tau0.1_mpi2_seed2
historical_score_grid_s23,2,implicit,hopper-expert-v2,0.1,3,hopper-expert-v2_tau0.1_mpi2_seed3,d4rl_pi2,97.67741202977551,102.97317670748704,5.2957646777115315,/home/ext_csh/MPI_sweep/results/mpi2_s23/hopper-expert-v2_tau0.1_mpi2_seed3
historical_score_grid_s23,2,implicit,hopper-expert-v2,0.2,2,hopper-expert-v2_tau0.2_mpi2_seed2,d4rl_pi2,103.2602065011563,105.14407706484405,1.8838705636877506,/home/ext_csh/MPI_sweep/results/mpi2_s23/hopper-expert-v2_tau0.2_mpi2_seed2
historical_score_grid_s23,2,implicit,hopper-expert-v2,0.2,3,hopper-expert-v2_tau0.2_mpi2_seed3,d4rl_pi2,99.52766607304507,103.79493092241094,4.267264849365873,/home/ext_csh/MPI_sweep/results/mpi2_s23/hopper-expert-v2_tau0.2_mpi2_seed3
historical_score_grid_s23,2,implicit,hopper-expert-v2,0.4,2,hopper-expert-v2_tau0.4_mpi2_seed2,d4rl_pi2,103.62812683279824,96.49049461259435,-7.137632220203898,/home/ext_csh/MPI_sweep/results/mpi2_s23/hopper-expert-v2_tau0.4_mpi2_seed2
historical_score_grid_s23,2,implicit,hopper-expert-v2,0.4,3,hopper-expert-v2_tau0.4_mpi2_seed3,d4rl_pi2,98.89720078107295,101.16143629922342,2.264235518150471,/home/ext_csh/MPI_sweep/results/mpi2_s23/hopper-expert-v2_tau0.4_mpi2_seed3
historical_score_grid_s23,2,implicit,hopper-expert-v2,0.7,2,hopper-expert-v2_tau0.7_mpi2_seed2,d4rl_pi2,109.89531286488376,108.23292721338642,-1.6623856514973454,/home/ext_csh/MPI_sweep/results/mpi2_s23/hopper-expert-v2_tau0.7_mpi2_seed2
historical_score_grid_s23,2,implicit,hopper-expert-v2,0.7,3,hopper-expert-v2_tau0.7_mpi2_seed3,d4rl_pi2,100.79021501250133,103.32770461801263,2.537489605511297,/home/ext_csh/MPI_sweep/results/mpi2_s23/hopper-expert-v2_tau0.7_mpi2_seed3
historical_score_grid_s23,2,implicit,hopper-expert-v2,1.5,2,hopper-expert-v2_tau1.5_mpi2_seed2,d4rl_pi2,109.53543806091204,105.02796927360522,-4.50746878730682,/home/ext_csh/MPI_sweep/results/mpi2_s23/hopper-expert-v2_tau1.5_mpi2_seed2
historical_score_grid_s23,2,implicit,hopper-expert-v2,1.5,3,hopper-expert-v2_tau1.5_mpi2_seed3,d4rl_pi2,100.11293927134628,107.94376314961089,7.83082387826461,/home/ext_csh/MPI_sweep/results/mpi2_s23/hopper-expert-v2_tau1.5_mpi2_seed3
historical_score_grid_s23,2,implicit,hopper-expert-v2,2.5,2,hopper-expert-v2_tau2.5_mpi2_seed2,d4rl_pi2,106.59456675228152,106.89847873274884,0.30391198046731915,/home/ext_csh/MPI_sweep/results/mpi2_s23/hopper-expert-v2_tau2.5_mpi2_seed2
historical_score_grid_s23,2,implicit,hopper-expert-v2,2.5,3,hopper-expert-v2_tau2.5_mpi2_seed3,d4rl_pi2,95.9820659920701,106.19705439305093,10.214988400980829,/home/ext_csh/MPI_sweep/results/mpi2_s23/hopper-expert-v2_tau2.5_mpi2_seed3
historical_score_grid_s23,2,implicit,hopper-expert-v2,4,2,hopper-expert-v2_tau4_mpi2_seed2,d4rl_pi2,110.36017329255532,76.17249088161392,-34.18768241094139,/home/ext_csh/MPI_sweep/results/mpi2_s23/hopper-expert-v2_tau4_mpi2_seed2
historical_score_grid_s23,2,implicit,hopper-expert-v2,4,3,hopper-expert-v2_tau4_mpi2_seed3,d4rl_pi2,100.96189254930667,111.83819770056947,10.876305151262798,/home/ext_csh/MPI_sweep/results/mpi2_s23/hopper-expert-v2_tau4_mpi2_seed3
historical_score_grid_s23,2,implicit,hopper-expert-v2,7,2,hopper-expert-v2_tau7_mpi2_seed2,d4rl_pi2,2.483656112349664,2.471500745152437,-0.012155367197227207,/home/ext_csh/MPI_sweep/results/mpi2_s23/hopper-expert-v2_tau7_mpi2_seed2
historical_score_grid_s23,2,implicit,hopper-expert-v2,7,3,hopper-expert-v2_tau7_mpi2_seed3,d4rl_pi2,13.565081974961265,13.64222245299261,0.07714047803134605,/home/ext_csh/MPI_sweep/results/mpi2_s23/hopper-expert-v2_tau7_mpi2_seed3
historical_score_grid_s23,2,implicit,hopper-expert-v2,10,2,hopper-expert-v2_tau10_mpi2_seed2,d4rl_pi2,1.0691058666794668,0.7344599038937883,-0.3346459627856785,/home/ext_csh/MPI_sweep/results/mpi2_s23/hopper-expert-v2_tau10_mpi2_seed2
historical_score_grid_s23,2,implicit,hopper-expert-v2,10,3,hopper-expert-v2_tau10_mpi2_seed3,d4rl_pi2,9.24284188385667,7.71323085762978,-1.52961102622689,/home/ext_csh/MPI_sweep/results/mpi2_s23/hopper-expert-v2_tau10_mpi2_seed3
historical_score_grid_s23,2,implicit,hopper-expert-v2,12,2,hopper-expert-v2_tau12_mpi2_seed2,d4rl_pi2,1.820020580392827,1.820020580392827,0.0,/home/ext_csh/MPI_sweep/results/mpi2_s23/hopper-expert-v2_tau12_mpi2_seed2
historical_score_grid_s23,2,implicit,hopper-expert-v2,12,3,hopper-expert-v2_tau12_mpi2_seed3,d4rl_pi2,15.59510998756448,1.7320639709421486,-13.863046016622333,/home/ext_csh/MPI_sweep/results/mpi2_s23/hopper-expert-v2_tau12_mpi2_seed3
historical_score_grid_s23,2,implicit,hopper-expert-v2,14,2,hopper-expert-v2_tau14_mpi2_seed2,d4rl_pi2,1.820020580392827,1.820020580392827,0.0,/home/ext_csh/MPI_sweep/results/mpi2_s23/hopper-expert-v2_tau14_mpi2_seed2
historical_score_grid_s23,2,implicit,hopper-expert-v2,14,3,hopper-expert-v2_tau14_mpi2_seed3,d4rl_pi2,1.813668831632917,1.813668831632917,0.0,/home/ext_csh/MPI_sweep/results/mpi2_s23/hopper-expert-v2_tau14_mpi2_seed3
historical_score_grid_s23,2,implicit,hopper-expert-v2,17,2,hopper-expert-v2_tau17_mpi2_seed2,d4rl_pi2,0.7730896509107945,0.7324708750224532,-0.040618775888341285,/home/ext_csh/MPI_sweep/results/mpi2_s23/hopper-expert-v2_tau17_mpi2_seed2
historical_score_grid_s23,2,implicit,hopper-expert-v2,17,3,hopper-expert-v2_tau17_mpi2_seed3,d4rl_pi2,1.813668831632917,1.813668831632917,0.0,/home/ext_csh/MPI_sweep/results/mpi2_s23/hopper-expert-v2_tau17_mpi2_seed3
historical_score_grid_s23,2,implicit,hopper-expert-v2,20,2,hopper-expert-v2_tau20_mpi2_seed2,d4rl_pi2,1.820020580392827,1.820020580392827,0.0,/home/ext_csh/MPI_sweep/results/mpi2_s23/hopper-expert-v2_tau20_mpi2_seed2
historical_score_grid_s23,2,implicit,hopper-expert-v2,20,3,hopper-expert-v2_tau20_mpi2_seed3,d4rl_pi2,1.813668831632917,1.813668831632917,0.0,/home/ext_csh/MPI_sweep/results/mpi2_s23/hopper-expert-v2_tau20_mpi2_seed3
historical_score_grid_s23,2,implicit,halfcheetah-medium-v2,0.05,2,halfcheetah-medium-v2_tau0.05_mpi2_seed2,d4rl_pi2,42.6489412875546,42.72764203128854,0.07870074373393976,/home/ext_csh/MPI_sweep/results/mpi2_s23/halfcheetah-medium-v2_tau0.05_mpi2_seed2
historical_score_grid_s23,2,implicit,halfcheetah-medium-v2,0.05,3,halfcheetah-medium-v2_tau0.05_mpi2_seed3,d4rl_pi2,42.51894163379985,43.25097378809728,0.7320321542974355,/home/ext_csh/MPI_sweep/results/mpi2_s23/halfcheetah-medium-v2_tau0.05_mpi2_seed3
historical_score_grid_s23,2,implicit,halfcheetah-medium-v2,0.1,2,halfcheetah-medium-v2_tau0.1_mpi2_seed2,d4rl_pi2,42.943003413081684,43.594349063659614,0.6513456505779303,/home/ext_csh/MPI_sweep/results/mpi2_s23/halfcheetah-medium-v2_tau0.1_mpi2_seed2
historical_score_grid_s23,2,implicit,halfcheetah-medium-v2,0.1,3,halfcheetah-medium-v2_tau0.1_mpi2_seed3,d4rl_pi2,43.073662085705024,43.62263477060471,0.5489726848996881,/home/ext_csh/MPI_sweep/results/mpi2_s23/halfcheetah-medium-v2_tau0.1_mpi2_seed3
historical_score_grid_s23,2,implicit,halfcheetah-medium-v2,0.2,2,halfcheetah-medium-v2_tau0.2_mpi2_seed2,d4rl_pi2,43.35238431443994,44.29945018990317,0.9470658754632311,/home/ext_csh/MPI_sweep/results/mpi2_s23/halfcheetah-medium-v2_tau0.2_mpi2_seed2
historical_score_grid_s23,2,implicit,halfcheetah-medium-v2,0.2,3,halfcheetah-medium-v2_tau0.2_mpi2_seed3,d4rl_pi2,43.389014649810065,44.510895747221554,1.1218810974114888,/home/ext_csh/MPI_sweep/results/mpi2_s23/halfcheetah-medium-v2_tau0.2_mpi2_seed3
historical_score_grid_s23,2,implicit,halfcheetah-medium-v2,0.4,2,halfcheetah-medium-v2_tau0.4_mpi2_seed2,d4rl_pi2,43.77384561021198,45.732250521569675,1.9584049113576967,/home/ext_csh/MPI_sweep/results/mpi2_s23/halfcheetah-medium-v2_tau0.4_mpi2_seed2
historical_score_grid_s23,2,implicit,halfcheetah-medium-v2,0.4,3,halfcheetah-medium-v2_tau0.4_mpi2_seed3,d4rl_pi2,44.36995994273287,45.558918225291954,1.188958282559085,/home/ext_csh/MPI_sweep/results/mpi2_s23/halfcheetah-medium-v2_tau0.4_mpi2_seed3
historical_score_grid_s23,2,implicit,halfcheetah-medium-v2,0.7,2,halfcheetah-medium-v2_tau0.7_mpi2_seed2,d4rl_pi2,45.12179208130529,46.389871478914365,1.2680793976090783,/home/ext_csh/MPI_sweep/results/mpi2_s23/halfcheetah-medium-v2_tau0.7_mpi2_seed2
historical_score_grid_s23,2,implicit,halfcheetah-medium-v2,0.7,3,halfcheetah-medium-v2_tau0.7_mpi2_seed3,d4rl_pi2,44.615685240042986,47.06864382760642,2.4529585875634368,/home/ext_csh/MPI_sweep/results/mpi2_s23/halfcheetah-medium-v2_tau0.7_mpi2_seed3
historical_score_grid_s23,2,implicit,halfcheetah-medium-v2,1.5,2,halfcheetah-medium-v2_tau1.5_mpi2_seed2,d4rl_pi2,46.66521254143382,49.23047747992587,2.5652649384920494,/home/ext_csh/MPI_sweep/results/mpi2_s23/halfcheetah-medium-v2_tau1.5_mpi2_seed2
