family,K,integrator,environment,T,seed,tag,score_column,target_d4rl,deployment_d4rl,delta_endpoint_minus_first,host_run_dir
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-v2,20,0,walker2d-medium-v2_tau20_mpi4_seed0,d4rl_pi4,2.3018716595224205,2.3018707417014848,-9.178209356974776e-07,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-v2_tau20_mpi4_seed0
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-v2,0.2,2,walker2d-medium-v2_tau0.2_mpi4_seed2,d4rl_pi4,73.33306055567076,66.94207123599793,-6.390989319672826,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-v2_tau0.2_mpi4_seed2
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-v2,0.4,3,walker2d-medium-v2_tau0.4_mpi4_seed3,d4rl_pi4,77.30117291022454,81.30702512039399,4.005852210169451,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-v2_tau0.4_mpi4_seed3
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-v2,7,1,walker2d-medium-v2_tau7_mpi4_seed1,d4rl_pi4,87.06013547128082,91.50334269116937,4.443207219888549,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-v2_tau7_mpi4_seed1
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-replay-v2,0.1,0,walker2d-medium-replay-v2_tau0.1_mpi4_seed0,d4rl_pi4,6.435169249268183,65.00516508636659,58.5699958370984,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-replay-v2_tau0.1_mpi4_seed0
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-v2,7,3,walker2d-medium-v2_tau7_mpi4_seed3,d4rl_pi4,84.79402996618917,89.93342553027213,5.13939556408296,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-v2_tau7_mpi4_seed3
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-v2,10,1,walker2d-medium-v2_tau10_mpi4_seed1,d4rl_pi4,88.97252205828265,91.80733879212785,2.8348167338452015,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-v2_tau10_mpi4_seed1
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-v2,7,0,walker2d-medium-v2_tau7_mpi4_seed0,d4rl_pi4,85.85347345171796,91.62284675934104,5.769373307623084,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-v2_tau7_mpi4_seed0
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-v2,0.1,2,walker2d-medium-v2_tau0.1_mpi4_seed2,d4rl_pi4,68.617352753829,74.02139453738373,5.404041783554732,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-v2_tau0.1_mpi4_seed2
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-v2,12,0,walker2d-medium-v2_tau12_mpi4_seed0,d4rl_pi4,2.4145613698060506,2.3018707417014848,-0.11269062810456587,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-v2_tau12_mpi4_seed0
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-v2,12,1,walker2d-medium-v2_tau12_mpi4_seed1,d4rl_pi4,89.24471209066084,96.32371275236827,7.0790006617074255,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-v2_tau12_mpi4_seed1
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-v2,0.7,2,walker2d-medium-v2_tau0.7_mpi4_seed2,d4rl_pi4,83.3352153843789,79.97895422195252,-3.356261162426378,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-v2_tau0.7_mpi4_seed2
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-v2,1.5,3,walker2d-medium-v2_tau1.5_mpi4_seed3,d4rl_pi4,82.40404248994726,85.33602526299862,2.9319827730513595,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-v2_tau1.5_mpi4_seed3
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-v2,17,1,walker2d-medium-v2_tau17_mpi4_seed1,d4rl_pi4,3.1457146190955743,1.6744369542489348,-1.4712776648466395,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-v2_tau17_mpi4_seed1
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-replay-v2,0.4,0,walker2d-medium-replay-v2_tau0.4_mpi4_seed0,d4rl_pi4,16.134598665019904,79.4836942782516,63.3490956132317,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-replay-v2_tau0.4_mpi4_seed0
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-v2,17,0,walker2d-medium-v2_tau17_mpi4_seed0,d4rl_pi4,2.302463203976424,2.3018707417014848,-0.0005924622749393649,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-v2_tau17_mpi4_seed0
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-replay-v2,0.05,1,walker2d-medium-replay-v2_tau0.05_mpi4_seed1,d4rl_pi4,4.894970327147233,27.236938334806883,22.341968007659652,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-replay-v2_tau0.05_mpi4_seed1
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-replay-v2,0.05,0,walker2d-medium-replay-v2_tau0.05_mpi4_seed0,d4rl_pi4,7.728326315815752,30.60092779050813,22.872601474692377,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-replay-v2_tau0.05_mpi4_seed0
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-v2,14,1,walker2d-medium-v2_tau14_mpi4_seed1,d4rl_pi4,90.9392716341243,97.70929511826513,6.770023484140836,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-v2_tau14_mpi4_seed1
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-replay-v2,0.2,1,walker2d-medium-replay-v2_tau0.2_mpi4_seed1,d4rl_pi4,5.462877344027249,73.91427988019295,68.4514025361657,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-replay-v2_tau0.2_mpi4_seed1
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-replay-v2,1.5,0,walker2d-medium-replay-v2_tau1.5_mpi4_seed0,d4rl_pi4,29.744638962458954,87.99123801856459,58.24659905610564,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-replay-v2_tau1.5_mpi4_seed0
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-v2,12,3,walker2d-medium-v2_tau12_mpi4_seed3,d4rl_pi4,88.84041641946222,93.27729911719011,4.436882697727896,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-v2_tau12_mpi4_seed3
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-replay-v2,0.2,0,walker2d-medium-replay-v2_tau0.2_mpi4_seed0,d4rl_pi4,6.677095880408148,78.36174067132343,71.68464479091529,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-replay-v2_tau0.2_mpi4_seed0
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-v2,2.5,2,walker2d-medium-v2_tau2.5_mpi4_seed2,d4rl_pi4,78.62049578267711,85.85332981730728,7.232834034630173,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-v2_tau2.5_mpi4_seed2
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-v2,4,3,walker2d-medium-v2_tau4_mpi4_seed3,d4rl_pi4,83.8481673262748,88.30289752910161,4.454730202826809,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-v2_tau4_mpi4_seed3
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-v2,0.4,2,walker2d-medium-v2_tau0.4_mpi4_seed2,d4rl_pi4,76.67769893669045,83.10024021829825,6.422541281607806,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-v2_tau0.4_mpi4_seed2
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-v2,20,1,walker2d-medium-v2_tau20_mpi4_seed1,d4rl_pi4,91.93060825433767,8.966141532546056,-82.96446672179161,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-v2_tau20_mpi4_seed1
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-replay-v2,4,0,walker2d-medium-replay-v2_tau4_mpi4_seed0,d4rl_pi4,19.63760814448201,86.8674147405991,67.2298065961171,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-replay-v2_tau4_mpi4_seed0
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-replay-v2,0.7,1,walker2d-medium-replay-v2_tau0.7_mpi4_seed1,d4rl_pi4,41.921504205245625,82.96657956343974,41.04507535819411,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-replay-v2_tau0.7_mpi4_seed1
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-replay-v2,0.7,0,walker2d-medium-replay-v2_tau0.7_mpi4_seed0,d4rl_pi4,19.364817971669215,84.59464590062609,65.22982792895688,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-replay-v2_tau0.7_mpi4_seed0
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-replay-v2,0.1,1,walker2d-medium-replay-v2_tau0.1_mpi4_seed1,d4rl_pi4,7.562281178943459,68.2728438550239,60.710562676080436,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-replay-v2_tau0.1_mpi4_seed1
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-v2,1.5,2,walker2d-medium-v2_tau1.5_mpi4_seed2,d4rl_pi4,78.14036410221027,86.36378493946123,8.223420837250956,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-v2_tau1.5_mpi4_seed2
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-v2,7,2,walker2d-medium-v2_tau7_mpi4_seed2,d4rl_pi4,86.33538652069032,90.47888459097632,4.143498070286,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-v2_tau7_mpi4_seed2
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-v2,10,3,walker2d-medium-v2_tau10_mpi4_seed3,d4rl_pi4,86.57783131327686,91.7507995761825,5.172968262905641,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-v2_tau10_mpi4_seed3
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-v2,17,3,walker2d-medium-v2_tau17_mpi4_seed3,d4rl_pi4,89.28295695286744,92.21623361265105,2.9332766597836155,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-v2_tau17_mpi4_seed3
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-replay-v2,2.5,1,walker2d-medium-replay-v2_tau2.5_mpi4_seed1,d4rl_pi4,45.15786531447211,83.39072923333401,38.2328639188619,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-replay-v2_tau2.5_mpi4_seed1
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-replay-v2,10,0,walker2d-medium-replay-v2_tau10_mpi4_seed0,d4rl_pi4,81.13928393517013,93.41620992090813,12.276925985738004,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-replay-v2_tau10_mpi4_seed0
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-replay-v2,0.4,1,walker2d-medium-replay-v2_tau0.4_mpi4_seed1,d4rl_pi4,14.772787457300135,86.23447635937139,71.46168890207124,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-replay-v2_tau0.4_mpi4_seed1
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-replay-v2,2.5,0,walker2d-medium-replay-v2_tau2.5_mpi4_seed0,d4rl_pi4,56.9251146365482,86.35768979850921,29.43257516196101,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-replay-v2_tau2.5_mpi4_seed0
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-replay-v2,14,0,walker2d-medium-replay-v2_tau14_mpi4_seed0,d4rl_pi4,23.91005934794468,7.297174239015545,-16.612885108929135,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-replay-v2_tau14_mpi4_seed0
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-replay-v2,0.05,3,walker2d-medium-replay-v2_tau0.05_mpi4_seed3,d4rl_pi4,25.685010731239377,37.6593759426067,11.974365211367324,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-replay-v2_tau0.05_mpi4_seed3
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-v2,4,2,walker2d-medium-v2_tau4_mpi4_seed2,d4rl_pi4,81.83599360213788,87.85343735058466,6.01744374844678,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-v2_tau4_mpi4_seed2
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-replay-v2,7,1,walker2d-medium-replay-v2_tau7_mpi4_seed1,d4rl_pi4,86.48217882808015,90.3526722361479,3.8704934080677447,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-replay-v2_tau7_mpi4_seed1
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-replay-v2,1.5,1,walker2d-medium-replay-v2_tau1.5_mpi4_seed1,d4rl_pi4,30.23626034983401,85.09624043923948,54.85998008940547,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-replay-v2_tau1.5_mpi4_seed1
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-replay-v2,7,0,walker2d-medium-replay-v2_tau7_mpi4_seed0,d4rl_pi4,32.20544831429148,94.66098392627198,62.4555356119805,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-replay-v2_tau7_mpi4_seed0
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-v2,12,2,walker2d-medium-v2_tau12_mpi4_seed2,d4rl_pi4,83.57639233553262,93.05357199956539,9.477179664032775,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-v2_tau12_mpi4_seed2
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-v2,14,3,walker2d-medium-v2_tau14_mpi4_seed3,d4rl_pi4,88.73710995614287,94.27010038064815,5.532990424505272,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-v2_tau14_mpi4_seed3
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-v2,20,3,walker2d-medium-v2_tau20_mpi4_seed3,d4rl_pi4,2.4618941001519805,2.4617957854462813,-9.831470569920953e-05,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-v2_tau20_mpi4_seed3
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-replay-v2,0.2,3,walker2d-medium-replay-v2_tau0.2_mpi4_seed3,d4rl_pi4,22.097982702857692,51.67146842863231,29.573485725774617,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-replay-v2_tau0.2_mpi4_seed3
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-v2,17,2,walker2d-medium-v2_tau17_mpi4_seed2,d4rl_pi4,28.902467740126482,-0.08930287855416291,-28.991770618680647,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-v2_tau17_mpi4_seed2
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-replay-v2,20,0,walker2d-medium-replay-v2_tau20_mpi4_seed0,d4rl_pi4,93.96842416173807,93.86804639297138,-0.10037776876669113,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-replay-v2_tau20_mpi4_seed0
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-replay-v2,12,0,walker2d-medium-replay-v2_tau12_mpi4_seed0,d4rl_pi4,66.27287337975108,9.147966054192173,-57.1249073255589,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-replay-v2_tau12_mpi4_seed0
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-replay-v2,0.1,3,walker2d-medium-replay-v2_tau0.1_mpi4_seed3,d4rl_pi4,8.481926023256653,13.97304834447603,5.491122321219377,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-replay-v2_tau0.1_mpi4_seed3
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-replay-v2,0.05,2,walker2d-medium-replay-v2_tau0.05_mpi4_seed2,d4rl_pi4,14.925678898979006,13.755290581430742,-1.1703883175482641,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-replay-v2_tau0.05_mpi4_seed2
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-v2,10,2,walker2d-medium-v2_tau10_mpi4_seed2,d4rl_pi4,87.98157722536803,93.02988176864466,5.048304543276629,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-v2_tau10_mpi4_seed2
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-replay-v2,12,1,walker2d-medium-replay-v2_tau12_mpi4_seed1,d4rl_pi4,86.27650481892246,91.99427615357479,5.717771334652326,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-replay-v2_tau12_mpi4_seed1
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-replay-v2,4,1,walker2d-medium-replay-v2_tau4_mpi4_seed1,d4rl_pi4,57.39527828319417,87.01424241352859,29.61896413033442,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-replay-v2_tau4_mpi4_seed1
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-replay-v2,0.4,3,walker2d-medium-replay-v2_tau0.4_mpi4_seed3,d4rl_pi4,18.11866747735923,78.18147993565888,60.06281245829965,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-replay-v2_tau0.4_mpi4_seed3
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-replay-v2,0.7,3,walker2d-medium-replay-v2_tau0.7_mpi4_seed3,d4rl_pi4,41.668653847070786,86.7499301586102,45.08127631153941,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-replay-v2_tau0.7_mpi4_seed3
historical_i4_504_cpu_reeval,4,implicit,walker2d-expert-v2,0.1,0,walker2d-expert-v2_tau0.1_mpi4_seed0,d4rl_pi4,97.40039230050431,106.76030827495273,9.359915974448427,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-expert-v2_tau0.1_mpi4_seed0
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-replay-v2,0.2,2,walker2d-medium-replay-v2_tau0.2_mpi4_seed2,d4rl_pi4,19.33489243413311,71.71823970855648,52.38334727442337,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-replay-v2_tau0.2_mpi4_seed2
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-replay-v2,17,0,walker2d-medium-replay-v2_tau17_mpi4_seed0,d4rl_pi4,93.36602058628834,94.96800572693961,1.6019851406512657,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-replay-v2_tau17_mpi4_seed0
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-v2,14,2,walker2d-medium-v2_tau14_mpi4_seed2,d4rl_pi4,57.39318477930602,92.04698010185164,34.653795322545626,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-v2_tau14_mpi4_seed2
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-replay-v2,17,1,walker2d-medium-replay-v2_tau17_mpi4_seed1,d4rl_pi4,88.05175296330776,83.4398990048277,-4.611853958480069,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-replay-v2_tau17_mpi4_seed1
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-v2,20,2,walker2d-medium-v2_tau20_mpi4_seed2,d4rl_pi4,5.112883280568008,2.68826258828658,-2.424620692281428,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-v2_tau20_mpi4_seed2
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-replay-v2,0.1,2,walker2d-medium-replay-v2_tau0.1_mpi4_seed2,d4rl_pi4,7.519041676639157,17.535017988672323,10.015976312033166,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-replay-v2_tau0.1_mpi4_seed2
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-replay-v2,10,1,walker2d-medium-replay-v2_tau10_mpi4_seed1,d4rl_pi4,90.0463759725519,90.98182464075042,0.9354486681985179,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-replay-v2_tau10_mpi4_seed1
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-replay-v2,1.5,3,walker2d-medium-replay-v2_tau1.5_mpi4_seed3,d4rl_pi4,79.29478235272212,86.05911937319334,6.764337020471217,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-replay-v2_tau1.5_mpi4_seed3
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-replay-v2,0.7,2,walker2d-medium-replay-v2_tau0.7_mpi4_seed2,d4rl_pi4,62.46923605040553,75.04286337620495,12.573627325799421,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-replay-v2_tau0.7_mpi4_seed2
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-replay-v2,2.5,3,walker2d-medium-replay-v2_tau2.5_mpi4_seed3,d4rl_pi4,62.78079008259454,87.64451724663026,24.863727164035716,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-replay-v2_tau2.5_mpi4_seed3
historical_i4_504_cpu_reeval,4,implicit,walker2d-expert-v2,0.4,0,walker2d-expert-v2_tau0.4_mpi4_seed0,d4rl_pi4,106.28864028974428,108.1167245296575,1.828084239913224,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-expert-v2_tau0.4_mpi4_seed0
historical_i4_504_cpu_reeval,4,implicit,walker2d-expert-v2,0.05,0,walker2d-expert-v2_tau0.05_mpi4_seed0,d4rl_pi4,97.97948152636936,107.20449556198153,9.225014035612176,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-expert-v2_tau0.05_mpi4_seed0
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-replay-v2,0.4,2,walker2d-medium-replay-v2_tau0.4_mpi4_seed2,d4rl_pi4,45.482239755254135,46.17710316230638,0.6948634070522459,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-replay-v2_tau0.4_mpi4_seed2
historical_i4_504_cpu_reeval,4,implicit,walker2d-expert-v2,0.05,1,walker2d-expert-v2_tau0.05_mpi4_seed1,d4rl_pi4,106.57648098950554,107.7771670417909,1.2006860522853628,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-expert-v2_tau0.05_mpi4_seed1
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-replay-v2,14,1,walker2d-medium-replay-v2_tau14_mpi4_seed1,d4rl_pi4,52.29933710833391,84.42043431647338,32.12109720813947,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-replay-v2_tau14_mpi4_seed1
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-replay-v2,1.5,2,walker2d-medium-replay-v2_tau1.5_mpi4_seed2,d4rl_pi4,65.15235839270366,74.74288165952338,9.590523266819716,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-replay-v2_tau1.5_mpi4_seed2
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-replay-v2,20,1,walker2d-medium-replay-v2_tau20_mpi4_seed1,d4rl_pi4,56.586623977192744,5.310042546826963,-51.27658143036578,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-replay-v2_tau20_mpi4_seed1
historical_i4_504_cpu_reeval,4,implicit,walker2d-expert-v2,1.5,0,walker2d-expert-v2_tau1.5_mpi4_seed0,d4rl_pi4,107.51633504385725,110.3793234716291,2.862988427771853,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-expert-v2_tau1.5_mpi4_seed0
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-replay-v2,2.5,2,walker2d-medium-replay-v2_tau2.5_mpi4_seed2,d4rl_pi4,85.17240012244004,85.55921645066437,0.3868163282243273,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-replay-v2_tau2.5_mpi4_seed2
historical_i4_504_cpu_reeval,4,implicit,walker2d-expert-v2,0.2,0,walker2d-expert-v2_tau0.2_mpi4_seed0,d4rl_pi4,106.12306631142904,107.3464753448255,1.2234090333964645,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-expert-v2_tau0.2_mpi4_seed0
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-replay-v2,4,3,walker2d-medium-replay-v2_tau4_mpi4_seed3,d4rl_pi4,73.26167575087068,82.83625996319084,9.574584212320161,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-replay-v2_tau4_mpi4_seed3
historical_i4_504_cpu_reeval,4,implicit,walker2d-expert-v2,0.2,1,walker2d-expert-v2_tau0.2_mpi4_seed1,d4rl_pi4,106.16589282631719,108.77312023561984,2.607227409302652,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-expert-v2_tau0.2_mpi4_seed1
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-replay-v2,7,3,walker2d-medium-replay-v2_tau7_mpi4_seed3,d4rl_pi4,41.27670248541815,91.82047813804223,50.543775652624085,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-replay-v2_tau7_mpi4_seed3
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-replay-v2,4,2,walker2d-medium-replay-v2_tau4_mpi4_seed2,d4rl_pi4,77.41429059889592,87.5164290698158,10.102138470919883,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-replay-v2_tau4_mpi4_seed2
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-replay-v2,7,2,walker2d-medium-replay-v2_tau7_mpi4_seed2,d4rl_pi4,80.72684431924935,92.93536814042974,12.208523821180393,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-replay-v2_tau7_mpi4_seed2
historical_i4_504_cpu_reeval,4,implicit,walker2d-expert-v2,4,0,walker2d-expert-v2_tau4_mpi4_seed0,d4rl_pi4,108.8743917368905,112.60003091942127,3.72563918253077,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-expert-v2_tau4_mpi4_seed0
historical_i4_504_cpu_reeval,4,implicit,walker2d-expert-v2,0.1,1,walker2d-expert-v2_tau0.1_mpi4_seed1,d4rl_pi4,106.74425186621673,108.66630190065794,1.922050034441213,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-expert-v2_tau0.1_mpi4_seed1
historical_i4_504_cpu_reeval,4,implicit,walker2d-expert-v2,0.7,0,walker2d-expert-v2_tau0.7_mpi4_seed0,d4rl_pi4,99.63292575427765,109.13619170562919,9.503265951351537,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-expert-v2_tau0.7_mpi4_seed0
historical_i4_504_cpu_reeval,4,implicit,walker2d-medium-replay-v2,10,2,walker2d-medium-replay-v2_tau10_mpi4_seed2,d4rl_pi4,11.469790774747896,89.54346716916397,78.07367639441608,/home/ext_csv/mpi_sweep_lab/results/mpi4_norm/walker2d-medium-replay-v2_tau10_mpi4_seed2
