env,tau,seed,method,critic_scope,hop,total_hops,tau_step,n_states,action_dim,q_scale,effective_action_step,q_weight,q1_gain_hop_mean,q1_gain_total_mean,q2_gain_hop_mean,q2_gain_total_mean,linear_gain_mean,transport_cost_mean,prox_margin_val_mean,prox_margin_val_nonnegative_fraction,linearization_error_mean,gradient_change_ratio_mean,effective_secant_curvature_mean,secant_grad_mean,secant_grad_p10,secant_grad_p50,secant_grad_p90,secant_q_mean,secant_q_p10,secant_q_p50,secant_q_p90,secant_q_positive_fraction,prox_residual_mean,saturation_fraction_mean,twin_gap_mean,grad_norm_mean,cos_step_grad_mean,step_norm_mean,step_norm_p50,step_norm_p90,step_norm_p99,total_norm_mean,total_norm_p50,total_norm_p90,total_norm_p99,prox_margin_val_p50,prox_margin_val_p90,prox_margin_val_p99,linearization_error_p50,linearization_error_p90,linearization_error_p99,gradient_change_ratio_p50,gradient_change_ratio_p90,gradient_change_ratio_p99,effective_secant_curvature_p50,effective_secant_curvature_p90,effective_secant_curvature_p99,eval_step,final_critic_loss,max_critic_loss,d4rl_score,cos_consecutive_steps_mean
hopper-medium-v2,4.0,2,mpi2,own,1,2,2.0,4096,3,240.00604348046875,0.024999370486636387,0.016666246991090924,0.20698048174381256,0.20698048174381256,0.18979930877685547,0.18979930877685547,0.23584431409835815,0.05380857735872269,-0.05035898797376959,0.0732421875,0.2339514493297904,0.22070814162594132,0.06083188742339775,-0.33417946100234985,-3.7126879692077637,0.0,2.8011916875839233,-0.31383174657821655,-4.033403396606445,-0.004061415558680892,3.0252166986465454,0.462890625,0.810016393661499,0.06787109375,0.6770645380020142,3.2956156730651855,0.09817954897880554,0.32905602057348915,0.2720009833574295,0.646024227142334,1.0612690329551702,0.32905602057348915,0.2720009833574295,0.646024227142334,1.0612690329551702,-0.02324191853404045,-0.00077054463326931,0.006034597568213946,0.09530911967158318,0.8466798365116119,1.0,0.1554369330406189,0.5539631247520447,0.8968860000371937,0.027364802546799183,0.15105194598436356,0.4707745552062998,1000000,2.90712308883667,2.90712308883667,61.262619841236955,
hopper-medium-v2,4.0,2,mpi2,own,2,2,2.0,4096,3,240.00604348046875,0.024999370486636387,0.016666246991090924,0.17480143904685974,0.3817819058895111,0.150132954120636,0.33993226289749146,0.17607459425926208,0.0040967874228954315,-0.001183503086220672,0.30859375,0.09386265410522557,0.09216602704961341,0.0853561835319085,-0.5013635158538818,-6.230626344680786,0.0,3.7396979331970215,-0.5318546295166016,-6.073689222335815,-0.0026071807369589806,3.4779683351516724,0.476318359375,0.631784200668335,0.074951171875,0.6858675479888916,3.2667315006256104,0.3407362997531891,0.09182298008616385,0.079241544008255,0.16654928773641586,0.3063549488782883,0.3473045601274407,0.2925078421831131,0.674837738275528,1.0962702691555033,-0.0007374689739663154,0.0015895909746177495,0.017441453039646154,0.0074359450954943895,0.26470158994197845,0.9999998807907104,0.010961511172354221,0.28293928503990173,0.7664290964603429,0.0089655052870512,0.2539817988872528,0.9126530796289454,1000000,2.90712308883667,2.90712308883667,61.262619841236955,0.037454165518283844
hopper-medium-v2,4.0,2,mpi2,canonical_td3_tau1,1,2,2.0,4096,3,225.2142343984375,0.026641300076020537,0.017760866717347026,0.23507444560527802,0.23507444560527802,0.23229867219924927,0.23229867219924927,0.2943990230560303,0.05380857735872269,-0.04963344967010741,0.09423828125,0.2216061613475656,0.2095664115381386,0.09429890413590317,-0.5802792310714722,-5.516622066497803,0.0,3.660681962966919,-0.6192211508750916,-6.037203788757324,-0.009782899636775255,3.8601373434066772,0.448486328125,0.7906962633132935,0.06787109375,0.9082094430923462,4.509651184082031,0.05767174810171127,0.32905602057348915,0.2720009833574295,0.646024227142334,1.0612690329551702,0.32905602057348915,0.2720009833574295,0.646024227142334,1.0612690329551702,-0.022127858363091946,-0.00018622785864863545,0.0387793779373171,0.08815891295671463,0.7845486402511597,1.0,0.1448916271328926,0.5238313674926758,0.9146474808454516,0.03637723997235298,0.2360514998435974,0.9137750059366228,1000000,2.90712308883667,2.90712308883667,61.262619841236955,
hopper-medium-v2,4.0,2,mpi2,canonical_td3_tau1,2,2,2.0,4096,3,225.2142343984375,0.026641300076020537,0.017760866717347026,0.23994208872318268,0.4750165343284607,0.2407383918762207,0.47303706407546997,0.22935102880001068,0.0040967874228954315,0.00016479240747169221,0.36083984375,0.09396324713661079,0.09172498733306655,0.13399099094345146,-0.4925886392593384,-7.481815576553345,0.0,5.507101058959961,-0.3353516161441803,-7.254625082015991,-0.0010946731781587005,5.307199478149414,0.486572265625,0.6554744243621826,0.074951171875,0.910599946975708,4.497274398803711,0.259453684091568,0.09182298008616385,0.079241544008255,0.16654928773641586,0.3063549488782883,0.3473045601274407,0.2925078421831131,0.674837738275528,1.0962702691555033,-0.000703941099345684,0.004043326713144779,0.05566188022494361,0.0060723209753632545,0.2712429463863373,0.9999998807907104,0.014293740503489971,0.27489136159420013,0.7051855206489568,0.009789429605007172,0.3656459301710129,1.5553121566772505,1000000,2.90712308883667,2.90712308883667,61.262619841236955,0.037454165518283844
hopper-medium-v2,4.0,3,mpi2,own,1,2,2.0,4096,3,238.82681374414062,0.02512280721723276,0.01674853814482184,0.2302100658416748,0.2302100658416748,0.2060222625732422,0.2060222625732422,0.25584107637405396,0.054753873497247696,-0.05089819065013579,0.078857421875,0.23055692208359752,0.22546970287427825,0.06762484684940656,-0.22597813606262207,-4.044679641723633,0.0,3.0162099599838257,-0.2504279613494873,-4.330698251724243,-0.002813342842273414,3.119965672492981,0.467041015625,0.8086261749267578,0.06640625,0.6546438932418823,3.425145149230957,0.11460679769515991,0.32930822175728736,0.27282415330410004,0.6532988548278809,1.076730763912201,0.32930822175728736,0.27282415330410004,0.6532988548278809,1.076730763912201,-0.02240454312413931,-0.000623641419224441,0.009591846168041252,0.09389820694923401,0.8722203373908997,1.0,0.15625125914812088,0.575414627790451,0.9262076884508134,0.025379049591720104,0.1715584099292755,0.5986159235239036,1000000,3.2730658054351807,3.2730658054351807,72.64035423653817,
hopper-medium-v2,4.0,3,mpi2,own,2,2,2.0,4096,3,238.82681374414062,0.02512280721723276,0.01674853814482184,0.160298153758049,0.390508234500885,0.14133445918560028,0.34735673666000366,0.1541135162115097,0.004163410048931837,-0.0014786502869870155,0.289794921875,0.1007498173368174,0.095452578950038,0.08692121253003333,-0.38982105255126953,-6.258601903915405,0.0,4.320205450057983,-0.3426632285118103,-5.819782495498657,-0.0015510626253671944,4.119622468948364,0.483154296875,0.6540756225585938,0.07364908854166666,0.6634050607681274,3.417835235595703,0.27629828453063965,0.0901243718788578,0.07444048300385475,0.17031586170196533,0.31962125152349574,0.3451087160398174,0.28750742971897125,0.678149402141571,1.0969928503036512,-0.0007444692309945822,0.0014253947883844376,0.019917320646345674,0.006473128451034427,0.3131837248802185,0.999999824166298,0.005650528473779559,0.3020985573530197,0.7656130939722064,0.00726392213255167,0.2511182278394699,0.9250564724206964,1000000,3.2730658054351807,3.2730658054351807,72.64035423653817,0.01952175423502922
hopper-medium-v2,4.0,3,mpi2,canonical_td3_tau1,1,2,2.0,4096,3,224.7802744375,0.026692733670757644,0.017795155780505095,0.2925180196762085,0.2925180196762085,0.2907584309577942,0.2907584309577942,0.34339600801467896,0.054753873497247696,-0.04954846854195516,0.101806640625,0.22486655972771122,0.22111245557979942,0.09463622592392255,-0.45577186346054077,-5.542582988739014,0.0,4.206058979034424,-0.4909980893135071,-5.904874801635742,-0.004711490357294679,4.247370004653931,0.45654296875,0.7894620299339294,0.06640625,0.8901863098144531,4.453566551208496,0.06911930441856384,0.32930822175728736,0.27282415330410004,0.6532988548278809,1.076730763912201,0.32930822175728736,0.27282415330410004,0.6532988548278809,1.076730763912201,-0.02143349964171648,4.4093234464526176e-05,0.04430782441049829,0.09134985134005547,0.7950082719326019,1.0,0.1549101546406746,0.5579210817813873,0.9267564266920094,0.036025846377015114,0.24193382263183594,0.8510531574487689,1000000,3.2730658054351807,3.2730658054351807,72.64035423653817,
hopper-medium-v2,4.0,3,mpi2,canonical_td3_tau1,2,2,2.0,4096,3,224.7802744375,0.026692733670757644,0.017795155780505095,0.16997310519218445,0.46249112486839294,0.16732820868492126,0.45808660984039307,0.1651230752468109,0.004163410048931837,-0.001138712105829942,0.315673828125,0.09207817689861283,0.08906885674231546,0.12467822071224625,-0.44462382793426514,-7.364022254943848,0.0,5.6463422775268555,-0.3355761766433716,-6.918478488922119,-0.0014396340702660382,5.14691162109375,0.482421875,0.6918091773986816,0.07364908854166666,0.8919479846954346,4.448975563049316,0.18868404626846313,0.0901243718788578,0.07444048300385475,0.17031586170196533,0.31962125152349574,0.3451087160398174,0.28750742971897125,0.678149402141571,1.0969928503036512,-0.0009060153970494866,0.0024548459332436323,0.040241181850433815,0.005231803050264716,0.27349165081977844,0.9999998807907104,0.0,0.2837163656949997,0.6736480653285983,0.007304624421522021,0.3412024527788162,1.4462285876274117,1000000,3.2730658054351807,3.2730658054351807,72.64035423653817,0.01952175423502922
hopper-medium-v2,7.0,2,mpi2,own,1,2,3.5,4096,3,247.062256859375,0.042499409393707915,0.028332939595805278,0.2954423427581787,0.2954423427581787,0.2705976068973541,0.2705976068973541,0.301598459482193,0.05638547241687775,-0.048014721177416675,0.11572265625,0.20347262570640562,0.20532650003637443,0.0893176881607263,-0.3639887571334839,-3.439506769180298,0.0,2.3391488790512085,-0.3842846155166626,-3.5436288118362427,-0.002873866120353341,2.2977532148361206,0.45703125,0.7656791806221008,0.06697591145833333,0.6140770316123962,3.1475772857666016,0.1574883610010147,0.33718971300152134,0.28054527938365936,0.6556693017482758,1.081931477785112,0.33718971300152134,0.28054527938365936,0.6556693017482758,1.081931477785112,-0.02099796198308468,0.0007866003143135458,0.03403896242380154,0.07406710088253021,0.7045505046844482,1.0,0.12840836495161057,0.547143280506134,0.9344748079776765,0.03393746167421341,0.22059006989002228,0.7454355955123915,1000000,1.7505165338516235,1.7505165338516235,77.19974788689603,
hopper-medium-v2,7.0,2,mpi2,own,2,2,3.5,4096,3,247.062256859375,0.042499409393707915,0.028332939595805278,0.22010719776153564,0.5155495405197144,0.19550712406635284,0.46610474586486816,0.22091542184352875,0.006144502200186253,9.178110323260213e-05,0.402099609375,0.0885755879134163,0.09949126112257645,0.11439505617522339,-0.3646468222141266,-4.773083448410034,0.0,3.4112212657928467,-0.383125901222229,-4.410502672195435,-0.0011533897486515343,3.0705368518829346,0.47900390625,0.5912033915519714,0.07893880208333333,0.6297014355659485,3.11045503616333,0.3986777067184448,0.11213012171197079,0.0957685336470604,0.20754646509885788,0.36647663414478315,0.36867815605518217,0.3143763840198517,0.706624835729599,1.152877002954483,-0.0005332686705514789,0.0053106932900846004,0.03573957104235903,0.005106400232762098,0.23595473915338516,0.999999824166298,0.004128587665036321,0.31094276905059814,0.792344781756402,0.008499032817780972,0.3310970962047577,1.2350471377372756,1000000,1.7505165338516235,1.7505165338516235,77.19974788689603,0.0848044902086258
