task,T,training_seed,method,actor_index,actor_role,checkpoint_hash,checkpoint_step,evaluation_seed,raw_return,normalized_score,episode_length,host_run_dir
hopper-medium-v2,14,1,MART4,3,mu3,fc6fe4c69da3bae72598fda1d87c6042769d8a3b4bae88b26c1ef151a5061064,1000000,10004,3279.862553841574,101.3999551883231,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau14_mpi4_seed1
hopper-medium-v2,14,1,MART4,3,mu3,fc6fe4c69da3bae72598fda1d87c6042769d8a3b4bae88b26c1ef151a5061064,1000000,10005,3284.3634149102722,101.5382486612253,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau14_mpi4_seed1
hopper-medium-v2,14,1,MART4,3,mu3,fc6fe4c69da3bae72598fda1d87c6042769d8a3b4bae88b26c1ef151a5061064,1000000,10006,3280.083193411086,101.40673456050581,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau14_mpi4_seed1
hopper-medium-v2,14,1,MART4,3,mu3,fc6fe4c69da3bae72598fda1d87c6042769d8a3b4bae88b26c1ef151a5061064,1000000,10007,3275.944291744416,101.27956265345335,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau14_mpi4_seed1
hopper-medium-v2,14,1,MART4,3,mu3,fc6fe4c69da3bae72598fda1d87c6042769d8a3b4bae88b26c1ef151a5061064,1000000,10008,3277.6478469123986,101.33190609548922,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau14_mpi4_seed1
hopper-medium-v2,14,1,MART4,3,mu3,fc6fe4c69da3bae72598fda1d87c6042769d8a3b4bae88b26c1ef151a5061064,1000000,10009,3269.665607161481,101.08664376904912,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau14_mpi4_seed1
hopper-medium-v2,14,1,two_actor_p4,1,target_value,689415978b31abe80333764004ca3bb9a6844a5e0163af3ee87d061abe7a499e,1000000,10000,1567.4912764290136,48.78562934336201,485,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/two_actor_p4/hopper-medium-v2_tau14_mcep4_seed1
hopper-medium-v2,14,1,two_actor_p4,1,target_value,689415978b31abe80333764004ca3bb9a6844a5e0163af3ee87d061abe7a499e,1000000,10001,1830.5924931348607,56.86967824593654,557,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/two_actor_p4/hopper-medium-v2_tau14_mcep4_seed1
hopper-medium-v2,14,1,two_actor_p4,1,target_value,689415978b31abe80333764004ca3bb9a6844a5e0163af3ee87d061abe7a499e,1000000,10002,1552.4793437733679,48.3243726482017,478,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/two_actor_p4/hopper-medium-v2_tau14_mcep4_seed1
hopper-medium-v2,14,1,two_actor_p4,1,target_value,689415978b31abe80333764004ca3bb9a6844a5e0163af3ee87d061abe7a499e,1000000,10003,1851.2801218131356,57.50532639689304,570,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/two_actor_p4/hopper-medium-v2_tau14_mcep4_seed1
hopper-medium-v2,14,1,two_actor_p4,1,target_value,689415978b31abe80333764004ca3bb9a6844a5e0163af3ee87d061abe7a499e,1000000,10004,2349.294376327643,72.80731411888675,711,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/two_actor_p4/hopper-medium-v2_tau14_mcep4_seed1
hopper-medium-v2,14,1,two_actor_p4,1,target_value,689415978b31abe80333764004ca3bb9a6844a5e0163af3ee87d061abe7a499e,1000000,10005,1521.1601065411219,47.362057655717734,466,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/two_actor_p4/hopper-medium-v2_tau14_mcep4_seed1
hopper-medium-v2,14,1,two_actor_p4,1,target_value,689415978b31abe80333764004ca3bb9a6844a5e0163af3ee87d061abe7a499e,1000000,10006,1561.4399614587996,48.59969661847164,482,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/two_actor_p4/hopper-medium-v2_tau14_mcep4_seed1
hopper-medium-v2,14,1,two_actor_p4,1,target_value,689415978b31abe80333764004ca3bb9a6844a5e0163af3ee87d061abe7a499e,1000000,10007,1743.6890938307286,54.19948409567531,529,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/two_actor_p4/hopper-medium-v2_tau14_mcep4_seed1
hopper-medium-v2,14,1,two_actor_p4,1,target_value,689415978b31abe80333764004ca3bb9a6844a5e0163af3ee87d061abe7a499e,1000000,10008,1570.7647156642047,48.8862090487249,490,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/two_actor_p4/hopper-medium-v2_tau14_mcep4_seed1
hopper-medium-v2,14,1,two_actor_p4,1,target_value,689415978b31abe80333764004ca3bb9a6844a5e0163af3ee87d061abe7a499e,1000000,10009,1778.6206862581773,55.2727923264921,543,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/two_actor_p4/hopper-medium-v2_tau14_mcep4_seed1
hopper-medium-v2,20,0,MART4,1,mu1,a2858ba4c62d8ed0c4ef4a2ebe20f41b0482513e5dd2041f1895b9c3eef75edf,1000000,10000,2123.3707248068004,65.8655832139148,651,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau20_mpi4_seed0
hopper-medium-v2,20,0,MART4,1,mu1,a2858ba4c62d8ed0c4ef4a2ebe20f41b0482513e5dd2041f1895b9c3eef75edf,1000000,10001,2042.0399590913787,63.36661382274556,613,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau20_mpi4_seed0
hopper-medium-v2,20,0,MART4,1,mu1,a2858ba4c62d8ed0c4ef4a2ebe20f41b0482513e5dd2041f1895b9c3eef75edf,1000000,10002,2875.7813760758786,88.98415551028535,863,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau20_mpi4_seed0
hopper-medium-v2,20,0,MART4,1,mu1,a2858ba4c62d8ed0c4ef4a2ebe20f41b0482513e5dd2041f1895b9c3eef75edf,1000000,10003,2113.0961039643826,65.5498851780582,640,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau20_mpi4_seed0
hopper-medium-v2,20,0,MART4,1,mu1,a2858ba4c62d8ed0c4ef4a2ebe20f41b0482513e5dd2041f1895b9c3eef75edf,1000000,10004,2524.6828618918707,78.19630133833732,759,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau20_mpi4_seed0
hopper-medium-v2,20,0,MART4,1,mu1,a2858ba4c62d8ed0c4ef4a2ebe20f41b0482513e5dd2041f1895b9c3eef75edf,1000000,10005,1541.07786639742,47.97405081456378,475,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau20_mpi4_seed0
hopper-medium-v2,20,0,MART4,1,mu1,a2858ba4c62d8ed0c4ef4a2ebe20f41b0482513e5dd2041f1895b9c3eef75edf,1000000,10006,3210.8137640325413,99.27836183171051,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau20_mpi4_seed0
hopper-medium-v2,20,0,MART4,1,mu1,a2858ba4c62d8ed0c4ef4a2ebe20f41b0482513e5dd2041f1895b9c3eef75edf,1000000,10007,1876.6403357569595,58.28454441902342,572,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau20_mpi4_seed0
hopper-medium-v2,20,0,MART4,1,mu1,a2858ba4c62d8ed0c4ef4a2ebe20f41b0482513e5dd2041f1895b9c3eef75edf,1000000,10008,2428.0119309835004,75.22598997792123,738,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau20_mpi4_seed0
hopper-medium-v2,20,0,MART4,1,mu1,a2858ba4c62d8ed0c4ef4a2ebe20f41b0482513e5dd2041f1895b9c3eef75edf,1000000,10009,2719.581776139134,84.18476605758292,824,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau20_mpi4_seed0
hopper-medium-v2,14,0,two_actor_p4,2,deployment,6d630dd884ad4b651cee6856c6d837201646aa07d4e70123055890bd42d87e96,1000000,10000,3187.6882548091817,98.56780735461895,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/two_actor_p4/hopper-medium-v2_tau14_mcep4_seed0
hopper-medium-v2,14,0,two_actor_p4,2,deployment,6d630dd884ad4b651cee6856c6d837201646aa07d4e70123055890bd42d87e96,1000000,10001,3240.4812223013214,100.18992425799928,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/two_actor_p4/hopper-medium-v2_tau14_mcep4_seed0
hopper-medium-v2,14,0,two_actor_p4,2,deployment,6d630dd884ad4b651cee6856c6d837201646aa07d4e70123055890bd42d87e96,1000000,10002,3220.9519460007027,99.58986764624062,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/two_actor_p4/hopper-medium-v2_tau14_mcep4_seed0
hopper-medium-v2,14,0,two_actor_p4,2,deployment,6d630dd884ad4b651cee6856c6d837201646aa07d4e70123055890bd42d87e96,1000000,10003,3245.657664460446,100.34897563784332,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/two_actor_p4/hopper-medium-v2_tau14_mcep4_seed0
hopper-medium-v2,14,0,two_actor_p4,2,deployment,6d630dd884ad4b651cee6856c6d837201646aa07d4e70123055890bd42d87e96,1000000,10004,3271.9666505772343,101.15734563707086,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/two_actor_p4/hopper-medium-v2_tau14_mcep4_seed0
hopper-medium-v2,14,0,two_actor_p4,2,deployment,6d630dd884ad4b651cee6856c6d837201646aa07d4e70123055890bd42d87e96,1000000,10005,3222.524702983016,99.6381921827672,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/two_actor_p4/hopper-medium-v2_tau14_mcep4_seed0
hopper-medium-v2,14,0,two_actor_p4,2,deployment,6d630dd884ad4b651cee6856c6d837201646aa07d4e70123055890bd42d87e96,1000000,10006,3217.0616680580874,99.47033495260101,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/two_actor_p4/hopper-medium-v2_tau14_mcep4_seed0
hopper-medium-v2,14,0,two_actor_p4,2,deployment,6d630dd884ad4b651cee6856c6d837201646aa07d4e70123055890bd42d87e96,1000000,10007,3222.323020872717,99.63199529754237,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/two_actor_p4/hopper-medium-v2_tau14_mcep4_seed0
hopper-medium-v2,14,0,two_actor_p4,2,deployment,6d630dd884ad4b651cee6856c6d837201646aa07d4e70123055890bd42d87e96,1000000,10008,3227.7078550231577,99.79744973043877,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/two_actor_p4/hopper-medium-v2_tau14_mcep4_seed0
hopper-medium-v2,14,0,two_actor_p4,2,deployment,6d630dd884ad4b651cee6856c6d837201646aa07d4e70123055890bd42d87e96,1000000,10009,3257.7240616230806,100.71972779916716,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/two_actor_p4/hopper-medium-v2_tau14_mcep4_seed0
hopper-medium-v2,14,0,MART4,4,mu4,0ceed413b05e58b8a621449786c897bf563b766ccf8e1f85e0509edb90ac39ce,1000000,10000,3286.954272548401,101.61785536205505,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau14_mpi4_seed0
hopper-medium-v2,14,0,MART4,4,mu4,0ceed413b05e58b8a621449786c897bf563b766ccf8e1f85e0509edb90ac39ce,1000000,10001,3270.497382163713,101.11220089067012,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau14_mpi4_seed0
hopper-medium-v2,14,0,MART4,4,mu4,0ceed413b05e58b8a621449786c897bf563b766ccf8e1f85e0509edb90ac39ce,1000000,10002,3280.570940241258,101.42172107131164,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau14_mpi4_seed0
hopper-medium-v2,14,0,MART4,4,mu4,0ceed413b05e58b8a621449786c897bf563b766ccf8e1f85e0509edb90ac39ce,1000000,10003,3269.0681577023192,101.06828653488216,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau14_mpi4_seed0
hopper-medium-v2,14,0,MART4,4,mu4,0ceed413b05e58b8a621449786c897bf563b766ccf8e1f85e0509edb90ac39ce,1000000,10004,3281.0270322714055,101.43573495662143,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau14_mpi4_seed0
hopper-medium-v2,14,0,MART4,4,mu4,0ceed413b05e58b8a621449786c897bf563b766ccf8e1f85e0509edb90ac39ce,1000000,10005,3273.901274819849,101.21678890830015,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau14_mpi4_seed0
hopper-medium-v2,14,0,MART4,4,mu4,0ceed413b05e58b8a621449786c897bf563b766ccf8e1f85e0509edb90ac39ce,1000000,10006,3287.869688574314,101.64598243806151,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau14_mpi4_seed0
hopper-medium-v2,14,0,MART4,4,mu4,0ceed413b05e58b8a621449786c897bf563b766ccf8e1f85e0509edb90ac39ce,1000000,10007,3282.9280208315163,101.49414473775276,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau14_mpi4_seed0
hopper-medium-v2,14,0,MART4,4,mu4,0ceed413b05e58b8a621449786c897bf563b766ccf8e1f85e0509edb90ac39ce,1000000,10008,3288.1932658262585,101.65592467383387,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau14_mpi4_seed0
hopper-medium-v2,14,0,MART4,4,mu4,0ceed413b05e58b8a621449786c897bf563b766ccf8e1f85e0509edb90ac39ce,1000000,10009,3268.6708640078878,101.05607928744074,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau14_mpi4_seed0
hopper-medium-v2,20,0,MART4,3,mu3,a2858ba4c62d8ed0c4ef4a2ebe20f41b0482513e5dd2041f1895b9c3eef75edf,1000000,10000,3227.5733718139527,99.79331759888346,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau20_mpi4_seed0
hopper-medium-v2,20,0,MART4,3,mu3,a2858ba4c62d8ed0c4ef4a2ebe20f41b0482513e5dd2041f1895b9c3eef75edf,1000000,10001,3282.7426727272305,101.48844973125371,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau20_mpi4_seed0
hopper-medium-v2,20,0,MART4,3,mu3,a2858ba4c62d8ed0c4ef4a2ebe20f41b0482513e5dd2041f1895b9c3eef75edf,1000000,10002,3243.119404670669,100.2709850586856,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau20_mpi4_seed0
hopper-medium-v2,20,0,MART4,3,mu3,a2858ba4c62d8ed0c4ef4a2ebe20f41b0482513e5dd2041f1895b9c3eef75edf,1000000,10003,3264.1213570024092,100.91629111931526,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau20_mpi4_seed0
hopper-medium-v2,20,0,MART4,3,mu3,a2858ba4c62d8ed0c4ef4a2ebe20f41b0482513e5dd2041f1895b9c3eef75edf,1000000,10004,3275.152956329805,101.25524807874271,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau20_mpi4_seed0
hopper-medium-v2,20,0,MART4,3,mu3,a2858ba4c62d8ed0c4ef4a2ebe20f41b0482513e5dd2041f1895b9c3eef75edf,1000000,10005,3262.2922035309302,100.86008854336792,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau20_mpi4_seed0
hopper-medium-v2,20,0,MART4,3,mu3,a2858ba4c62d8ed0c4ef4a2ebe20f41b0482513e5dd2041f1895b9c3eef75edf,1000000,10006,3273.9184490970943,101.21731660520273,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau20_mpi4_seed0
hopper-medium-v2,20,0,MART4,3,mu3,a2858ba4c62d8ed0c4ef4a2ebe20f41b0482513e5dd2041f1895b9c3eef75edf,1000000,10007,3282.6356816688112,101.48516232361939,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau20_mpi4_seed0
hopper-medium-v2,20,0,MART4,3,mu3,a2858ba4c62d8ed0c4ef4a2ebe20f41b0482513e5dd2041f1895b9c3eef75edf,1000000,10008,3281.6553271685616,101.45503994782385,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau20_mpi4_seed0
hopper-medium-v2,20,0,MART4,3,mu3,a2858ba4c62d8ed0c4ef4a2ebe20f41b0482513e5dd2041f1895b9c3eef75edf,1000000,10009,3244.6664950026166,100.31852096162343,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau20_mpi4_seed0
hopper-medium-v2,20,0,two_actor_p4,1,target_value,fb8448e1903901d94e2952eb655ffe578c4aada2945d7cedc97e67dfb13e91cd,1000000,10000,3020.586993172807,93.4334534064932,910,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/two_actor_p4/hopper-medium-v2_tau20_mcep4_seed0
hopper-medium-v2,20,0,two_actor_p4,1,target_value,fb8448e1903901d94e2952eb655ffe578c4aada2945d7cedc97e67dfb13e91cd,1000000,10001,1803.785717383317,56.0460131606545,545,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/two_actor_p4/hopper-medium-v2_tau20_mcep4_seed0
hopper-medium-v2,20,0,two_actor_p4,1,target_value,fb8448e1903901d94e2952eb655ffe578c4aada2945d7cedc97e67dfb13e91cd,1000000,10002,1700.2282407278778,52.864105771583944,515,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/two_actor_p4/hopper-medium-v2_tau20_mcep4_seed0
hopper-medium-v2,20,0,two_actor_p4,1,target_value,fb8448e1903901d94e2952eb655ffe578c4aada2945d7cedc97e67dfb13e91cd,1000000,10003,3255.262339444153,100.64408891490744,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/two_actor_p4/hopper-medium-v2_tau20_mcep4_seed0
hopper-medium-v2,20,0,two_actor_p4,1,target_value,fb8448e1903901d94e2952eb655ffe578c4aada2945d7cedc97e67dfb13e91cd,1000000,10004,1802.3830702220137,56.00291541908188,551,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/two_actor_p4/hopper-medium-v2_tau20_mcep4_seed0
hopper-medium-v2,20,0,two_actor_p4,1,target_value,fb8448e1903901d94e2952eb655ffe578c4aada2945d7cedc97e67dfb13e91cd,1000000,10005,2889.122313495163,89.39406919998241,865,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/two_actor_p4/hopper-medium-v2_tau20_mcep4_seed0
hopper-medium-v2,20,0,two_actor_p4,1,target_value,fb8448e1903901d94e2952eb655ffe578c4aada2945d7cedc97e67dfb13e91cd,1000000,10006,2163.201262437607,67.08941645214446,657,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/two_actor_p4/hopper-medium-v2_tau20_mcep4_seed0
hopper-medium-v2,20,0,two_actor_p4,1,target_value,fb8448e1903901d94e2952eb655ffe578c4aada2945d7cedc97e67dfb13e91cd,1000000,10007,2354.8120725129984,72.97685087113153,707,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/two_actor_p4/hopper-medium-v2_tau20_mcep4_seed0
hopper-medium-v2,20,0,two_actor_p4,1,target_value,fb8448e1903901d94e2952eb655ffe578c4aada2945d7cedc97e67dfb13e91cd,1000000,10008,1564.1414688686618,48.68270314457376,484,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/two_actor_p4/hopper-medium-v2_tau20_mcep4_seed0
hopper-medium-v2,20,0,two_actor_p4,1,target_value,fb8448e1903901d94e2952eb655ffe578c4aada2945d7cedc97e67dfb13e91cd,1000000,10009,1553.1283087249085,48.34431274756725,483,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/two_actor_p4/hopper-medium-v2_tau20_mcep4_seed0
hopper-medium-v2,20,1,MART4,1,mu1,bc29297aa1d30aafbe680b010b3573d34376f661fdb7c5e3b685f1967fa577ef,1000000,10000,1756.860923393543,54.6042017767844,534,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau20_mpi4_seed1
hopper-medium-v2,20,1,MART4,1,mu1,bc29297aa1d30aafbe680b010b3573d34376f661fdb7c5e3b685f1967fa577ef,1000000,10001,1940.7963191163483,60.25580138759118,589,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau20_mpi4_seed1
hopper-medium-v2,20,1,MART4,1,mu1,bc29297aa1d30aafbe680b010b3573d34376f661fdb7c5e3b685f1967fa577ef,1000000,10002,1551.6348894672392,48.29842594224494,481,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau20_mpi4_seed1
hopper-medium-v2,20,1,MART4,1,mu1,bc29297aa1d30aafbe680b010b3573d34376f661fdb7c5e3b685f1967fa577ef,1000000,10003,1812.8316849015414,56.32395959018466,552,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau20_mpi4_seed1
hopper-medium-v2,20,1,MART4,1,mu1,bc29297aa1d30aafbe680b010b3573d34376f661fdb7c5e3b685f1967fa577ef,1000000,10004,2096.143993505324,65.02901457294014,638,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau20_mpi4_seed1
hopper-medium-v2,20,1,MART4,1,mu1,bc29297aa1d30aafbe680b010b3573d34376f661fdb7c5e3b685f1967fa577ef,1000000,10005,1482.4764038017338,46.17346207036361,452,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau20_mpi4_seed1
hopper-medium-v2,20,1,MART4,1,mu1,bc29297aa1d30aafbe680b010b3573d34376f661fdb7c5e3b685f1967fa577ef,1000000,10006,1697.9165244074607,52.79307596785626,517,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau20_mpi4_seed1
hopper-medium-v2,20,1,MART4,1,mu1,bc29297aa1d30aafbe680b010b3573d34376f661fdb7c5e3b685f1967fa577ef,1000000,10007,1603.3432276149074,49.88721652060231,497,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau20_mpi4_seed1
hopper-medium-v2,20,1,MART4,1,mu1,bc29297aa1d30aafbe680b010b3573d34376f661fdb7c5e3b685f1967fa577ef,1000000,10008,1531.4438108167456,47.67803478917472,469,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau20_mpi4_seed1
hopper-medium-v2,20,1,MART4,1,mu1,bc29297aa1d30aafbe680b010b3573d34376f661fdb7c5e3b685f1967fa577ef,1000000,10009,1538.4255044849192,47.89255433318508,476,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau20_mpi4_seed1
hopper-medium-v2,14,1,MART4,4,mu4,fc6fe4c69da3bae72598fda1d87c6042769d8a3b4bae88b26c1ef151a5061064,1000000,10000,3257.151891423191,100.7021472956088,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau14_mpi4_seed1
hopper-medium-v2,14,1,MART4,4,mu4,fc6fe4c69da3bae72598fda1d87c6042769d8a3b4bae88b26c1ef151a5061064,1000000,10001,3263.4322410119335,100.89511733898729,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau14_mpi4_seed1
hopper-medium-v2,14,1,MART4,4,mu4,fc6fe4c69da3bae72598fda1d87c6042769d8a3b4bae88b26c1ef151a5061064,1000000,10002,3282.5072009184973,101.48121462363693,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau14_mpi4_seed1
hopper-medium-v2,14,1,MART4,4,mu4,fc6fe4c69da3bae72598fda1d87c6042769d8a3b4bae88b26c1ef151a5061064,1000000,10003,3254.74808926899,100.62828806223096,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau14_mpi4_seed1
hopper-medium-v2,14,1,MART4,4,mu4,fc6fe4c69da3bae72598fda1d87c6042769d8a3b4bae88b26c1ef151a5061064,1000000,10004,3254.664198978642,100.625710448877,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau14_mpi4_seed1
hopper-medium-v2,14,1,MART4,4,mu4,fc6fe4c69da3bae72598fda1d87c6042769d8a3b4bae88b26c1ef151a5061064,1000000,10005,3268.1698502833924,101.04068513799365,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau14_mpi4_seed1
hopper-medium-v2,14,1,MART4,4,mu4,fc6fe4c69da3bae72598fda1d87c6042769d8a3b4bae88b26c1ef151a5061064,1000000,10006,3284.6889646046975,101.54825150227221,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau14_mpi4_seed1
