env,tau,seed,method,checkpoint_step,checkpoint,raw_npz,normalization_sha256,n_states,action_dim,max_action,policy_noise,noise_clip,smoothing_samples,target_deterministic_saturation_fraction,smoothed_action_saturation_fraction_mean,target_deterministic_to_next_data_sq_mean_metric_mean,target_deterministic_to_next_data_sq_mean_metric_p50,target_deterministic_to_next_data_sq_mean_metric_p90,target_deterministic_to_next_data_sq_mean_metric_p99,target_deterministic_to_next_data_sq_mean_metric_rms,target_smoothed_to_next_data_sq_mean_metric_mean,target_smoothed_to_next_data_sq_mean_metric_p50,target_smoothed_to_next_data_sq_mean_metric_p90,target_smoothed_to_next_data_sq_mean_metric_p99,target_smoothed_to_next_data_sq_mean_metric_rms,polyak_lag_sq_mean_metric_mean,polyak_lag_sq_mean_metric_p50,polyak_lag_sq_mean_metric_p90,polyak_lag_sq_mean_metric_p99,polyak_lag_sq_mean_metric_rms,current_sample_anchor_proxy_sq_mean_metric_mean,current_sample_anchor_proxy_sq_mean_metric_p50,current_sample_anchor_proxy_sq_mean_metric_p90,current_sample_anchor_proxy_sq_mean_metric_p99,current_sample_anchor_proxy_sq_mean_metric_rms
halfcheetah-medium-v2,10.0,2,mpi4,1000000,/home/offrl/MPI_sweep/results/mpi4_norm/halfcheetah-medium-v2_tau10_mpi4_seed2/params_1000000.pkl,/home/offrl/MPI_sweep/sweep_results/diagnostics/hosts/offrl/target_policy_exposure/raw/halfcheetah-medium-v2/halfcheetah-medium-v2_tau10_mpi4_seed2_step1000000.npz,ade55b2ae3c8ed4d9c0ff8ab4a439190b5f41d2839c20f84633166620162be23,4096,6,1.0,0.20000000298023224,0.5,64,0.0023193359375,0.24882952372233072,0.032040023836504436,0.01888925812939609,0.069195298876366,0.2239134353162937,0.17899727326555687,0.05794569674464965,0.04574086962025137,0.09657317325271036,0.255179388580714,0.24071912417722371,0.0008329274758800945,0.00030657782513099363,0.0017111771199331827,0.006106546073282462,0.028860482946064754,0.03215730491167937,0.01826879369521824,0.06928132178503196,0.24966702414143024,0.17932457977555494
halfcheetah-medium-v2,10.0,3,mpi4,1000000,/home/offrl/MPI_sweep/results/mpi4_norm/halfcheetah-medium-v2_tau10_mpi4_seed3/params_1000000.pkl,/home/offrl/MPI_sweep/sweep_results/diagnostics/hosts/offrl/target_policy_exposure/raw/halfcheetah-medium-v2/halfcheetah-medium-v2_tau10_mpi4_seed3_step1000000.npz,ade55b2ae3c8ed4d9c0ff8ab4a439190b5f41d2839c20f84633166620162be23,4096,6,1.0,0.20000000298023224,0.5,64,0.0027262369791666665,0.25038401285807294,0.031682342204552905,0.01867005622428527,0.06779165047343363,0.20896071357265925,0.17799534321030117,0.057463573177678265,0.045241145031753735,0.09459207186862839,0.24360659786565395,0.2397156089571104,0.000958870498309619,0.00039998490625148264,0.0018354756779528358,0.006083617369274831,0.030965634149967267,0.032194839287563184,0.018297106202226132,0.06873722083158404,0.22700089593259268,0.1794292041100422
halfcheetah-medium-v2,14.0,0,mpi4,1000000,/home/offrl/MPI_sweep/results/mpi4_norm/halfcheetah-medium-v2_tau14_mpi4_seed0/params_1000000.pkl,/home/offrl/MPI_sweep/sweep_results/diagnostics/hosts/offrl/target_policy_exposure/raw/halfcheetah-medium-v2/halfcheetah-medium-v2_tau14_mpi4_seed0_step1000000.npz,ade55b2ae3c8ed4d9c0ff8ab4a439190b5f41d2839c20f84633166620162be23,4096,6,1.0,0.20000000298023224,0.5,64,0.0011800130208333333,0.24967447916666666,0.0343827439301128,0.020894089595950995,0.07478760105565622,0.2367305123247207,0.18542584482782545,0.06002580759303075,0.047154556433667394,0.10067295958239696,0.2725641774038813,0.24500164814349873,0.0008200091777346638,0.0003449435649282388,0.0016562280942912602,0.007754469654382037,0.028635802376302706,0.03420086503651037,0.020445406942296056,0.07551024180399205,0.2357063056600659,0.18493475886514782
halfcheetah-medium-v2,14.0,1,mpi4,1000000,/home/offrl/MPI_sweep/results/mpi4_norm/halfcheetah-medium-v2_tau14_mpi4_seed1/params_1000000.pkl,/home/offrl/MPI_sweep/sweep_results/diagnostics/hosts/offrl/target_policy_exposure/raw/halfcheetah-medium-v2/halfcheetah-medium-v2_tau14_mpi4_seed1_step1000000.npz,ade55b2ae3c8ed4d9c0ff8ab4a439190b5f41d2839c20f84633166620162be23,4096,6,1.0,0.20000000298023224,0.5,64,0.022989908854166668,0.25091807047526044,0.03419075825388446,0.0205901204623539,0.07367325313303277,0.2250223794314179,0.18490743158100612,0.05972217266636103,0.04697158502490742,0.09934506687983173,0.25267247023962275,0.2443812035864482,0.0007798732277220625,0.00035196452777667514,0.0015322811213470307,0.00534176107964868,0.027926210407466002,0.035189961820285345,0.020398883191091954,0.07398631633759578,0.23972685945437666,0.18758987664659665
halfcheetah-medium-v2,14.0,2,mpi4,1000000,/home/offrl/MPI_sweep/results/mpi4_norm/halfcheetah-medium-v2_tau14_mpi4_seed2/params_1000000.pkl,/home/offrl/MPI_sweep/sweep_results/diagnostics/hosts/offrl/target_policy_exposure/raw/halfcheetah-medium-v2/halfcheetah-medium-v2_tau14_mpi4_seed2_step1000000.npz,ade55b2ae3c8ed4d9c0ff8ab4a439190b5f41d2839c20f84633166620162be23,4096,6,1.0,0.20000000298023224,0.5,64,0.020467122395833332,0.2538414001464844,0.034670080526834346,0.020749103043272044,0.074466775973967,0.24092659120779034,0.1861990347097276,0.05993503324023944,0.04702000276629313,0.09942173691129995,0.2747835672060669,0.2448163255182126,0.0008354664690466755,0.0003184164071825535,0.001760242331158679,0.007238269737714143,0.02890443684015787,0.03499929794654012,0.020276826116666292,0.07301845634689623,0.2666396521750666,0.18708099301249212
halfcheetah-medium-v2,14.0,3,mpi4,1000000,/home/offrl/MPI_sweep/results/mpi4_norm/halfcheetah-medium-v2_tau14_mpi4_seed3/params_1000000.pkl,/home/offrl/MPI_sweep/sweep_results/diagnostics/hosts/offrl/target_policy_exposure/raw/halfcheetah-medium-v2/halfcheetah-medium-v2_tau14_mpi4_seed3_step1000000.npz,ade55b2ae3c8ed4d9c0ff8ab4a439190b5f41d2839c20f84633166620162be23,4096,6,1.0,0.20000000298023224,0.5,64,0.0037434895833333335,0.2551161448160807,0.033974818191379166,0.020306573933520866,0.07364321754721459,0.24078192096203616,0.1843225927318167,0.05921828694521565,0.046538617972773665,0.09992448072107182,0.270237379888423,0.24334807775122377,0.0011180923492176424,0.0004982051898476669,0.0019990602388997303,0.006839969559763773,0.033437887929976116,0.034957466594525415,0.01985416622574121,0.0734072277668929,0.2426562218392903,0.18696915947429782
halfcheetah-medium-v2,20.0,0,mpi4,1000000,/home/offrl/MPI_sweep/results/mpi4_norm/halfcheetah-medium-v2_tau20_mpi4_seed0/params_1000000.pkl,/home/offrl/MPI_sweep/sweep_results/diagnostics/hosts/offrl/target_policy_exposure/raw/halfcheetah-medium-v2/halfcheetah-medium-v2_tau20_mpi4_seed0_step1000000.npz,ade55b2ae3c8ed4d9c0ff8ab4a439190b5f41d2839c20f84633166620162be23,4096,6,1.0,0.20000000298023224,0.5,64,0.029866536458333332,0.2531623840332031,0.03955386759041132,0.02389862838511666,0.0834986035988526,0.2797672239530136,0.1988815416030641,0.06453887142260667,0.050003792287007354,0.10971738022309886,0.3106823152435827,0.25404501849594824,0.0009265794417075463,0.0004744587271385825,0.001841109340449639,0.0075417836524850745,0.03043976743846027,0.038688893087608076,0.023658938168940345,0.08043862007703713,0.2643988823192699,0.19669492389893561
halfcheetah-medium-v2,20.0,1,mpi4,1000000,/home/offrl/MPI_sweep/results/mpi4_norm/halfcheetah-medium-v2_tau20_mpi4_seed1/params_1000000.pkl,/home/offrl/MPI_sweep/sweep_results/diagnostics/hosts/offrl/target_policy_exposure/raw/halfcheetah-medium-v2/halfcheetah-medium-v2_tau20_mpi4_seed1_step1000000.npz,ade55b2ae3c8ed4d9c0ff8ab4a439190b5f41d2839c20f84633166620162be23,4096,6,1.0,0.20000000298023224,0.5,64,0.032307942708333336,0.25015513102213544,0.0391431475021852,0.02377898133757602,0.08429806241292681,0.24876078235786223,0.1978462723990149,0.0643204411714205,0.05006091605965449,0.10998767653302591,0.2869699605030346,0.25361474951473245,0.000711854818316089,0.0003463733784145144,0.0013942270268246424,0.005472802332825733,0.026680607532739747,0.03908568041373686,0.02330219408419154,0.08242348467077439,0.2564382698270505,0.19770098738685363
halfcheetah-medium-v2,20.0,2,mpi4,1000000,/home/offrl/MPI_sweep/results/mpi4_norm/halfcheetah-medium-v2_tau20_mpi4_seed2/params_1000000.pkl,/home/offrl/MPI_sweep/sweep_results/diagnostics/hosts/offrl/target_policy_exposure/raw/halfcheetah-medium-v2/halfcheetah-medium-v2_tau20_mpi4_seed2_step1000000.npz,ade55b2ae3c8ed4d9c0ff8ab4a439190b5f41d2839c20f84633166620162be23,4096,6,1.0,0.20000000298023224,0.5,64,0.038045247395833336,0.2525596618652344,0.038552194097821166,0.023783314620838308,0.08262025110070681,0.24148063152637564,0.1963471265331407,0.0636212257422854,0.05001904648975305,0.10756854823193596,0.27128904116842933,0.25223248351924343,0.0010423792188037923,0.0006269276207818326,0.001942035772382944,0.006315057257413178,0.03228589814150742,0.03902008124781774,0.02313835287774661,0.08044189632346388,0.2826549537326962,0.1975350127137408
halfcheetah-medium-v2,20.0,3,mpi4,1000000,/home/offrl/MPI_sweep/results/mpi4_norm/halfcheetah-medium-v2_tau20_mpi4_seed3/params_1000000.pkl,/home/offrl/MPI_sweep/sweep_results/diagnostics/hosts/offrl/target_policy_exposure/raw/halfcheetah-medium-v2/halfcheetah-medium-v2_tau20_mpi4_seed3_step1000000.npz,ade55b2ae3c8ed4d9c0ff8ab4a439190b5f41d2839c20f84633166620162be23,4096,6,1.0,0.20000000298023224,0.5,64,0.020467122395833332,0.2565962473551432,0.03907051391087841,0.023911538948899157,0.0845206468050416,0.25777702522179125,0.1976626264898815,0.06373547832751181,0.0490481793613228,0.1094836090654509,0.2838242784364263,0.25245886462454,0.0013174744258966223,0.0004644476802120323,0.002095757660949123,0.012607298164362162,0.036297030538277125,0.0390163468901783,0.022875235490043146,0.08208941583294897,0.267557428391668,0.1975255600933163
