key,condition,environment,T,seed,tag,score_column,deployment_d4rl,target_d4rl,return_deploy_col,host_run_dir
bar_p4|halfcheetah-expert-v2|T=4|seed=0,bar_p4,halfcheetah-expert-v2,4,0,halfcheetah-expert-v2_tau4_mpi4_seed0,d4rl_pi4,74.22507150343527,95.88676458164718,return_pi4,/home/ext_csh/p0_bar_p4_two_actor_p4_29fea94_gpu_v2/runs/bar_p4/halfcheetah-expert-v2_tau4_mpi4_seed0
two_actor_p4|halfcheetah-expert-v2|T=4|seed=0,two_actor_p4,halfcheetah-expert-v2,4,0,halfcheetah-expert-v2_tau4_mcep4_seed0,d4rl_eval,89.74481299077706,95.80434832848759,return_eval,/home/ext_csh/p0_bar_p4_two_actor_p4_29fea94_gpu_v2/runs/two_actor_p4/halfcheetah-expert-v2_tau4_mcep4_seed0
bar_p4|halfcheetah-expert-v2|T=4|seed=1,bar_p4,halfcheetah-expert-v2,4,1,halfcheetah-expert-v2_tau4_mpi4_seed1,d4rl_pi4,94.06452562369631,95.99559219588386,return_pi4,/home/ext_csh/p0_bar_p4_two_actor_p4_29fea94_gpu_v2/runs/bar_p4/halfcheetah-expert-v2_tau4_mpi4_seed1
two_actor_p4|halfcheetah-expert-v2|T=4|seed=1,two_actor_p4,halfcheetah-expert-v2,4,1,halfcheetah-expert-v2_tau4_mcep4_seed1,d4rl_eval,86.08686580930708,95.62031395187324,return_eval,/home/ext_csh/p0_bar_p4_two_actor_p4_29fea94_gpu_v2/runs/two_actor_p4/halfcheetah-expert-v2_tau4_mcep4_seed1
bar_p4|halfcheetah-expert-v2|T=7|seed=0,bar_p4,halfcheetah-expert-v2,7,0,halfcheetah-expert-v2_tau7_mpi4_seed0,d4rl_pi4,31.384514010774232,96.9052822992467,return_pi4,/home/ext_csh/p0_bar_p4_two_actor_p4_29fea94_gpu_v2/runs/bar_p4/halfcheetah-expert-v2_tau7_mpi4_seed0
two_actor_p4|halfcheetah-expert-v2|T=7|seed=0,two_actor_p4,halfcheetah-expert-v2,7,0,halfcheetah-expert-v2_tau7_mcep4_seed0,d4rl_eval,57.348746863094924,96.47297331255619,return_eval,/home/ext_csh/p0_bar_p4_two_actor_p4_29fea94_gpu_v2/runs/two_actor_p4/halfcheetah-expert-v2_tau7_mcep4_seed0
bar_p4|halfcheetah-expert-v2|T=7|seed=1,bar_p4,halfcheetah-expert-v2,7,1,halfcheetah-expert-v2_tau7_mpi4_seed1,d4rl_pi4,35.62704890971348,97.09116666487894,return_pi4,/home/ext_csh/p0_bar_p4_two_actor_p4_29fea94_gpu_v2/runs/bar_p4/halfcheetah-expert-v2_tau7_mpi4_seed1
two_actor_p4|halfcheetah-expert-v2|T=7|seed=1,two_actor_p4,halfcheetah-expert-v2,7,1,halfcheetah-expert-v2_tau7_mcep4_seed1,d4rl_eval,47.74874396075685,94.58219187032684,return_eval,/home/ext_csh/p0_bar_p4_two_actor_p4_29fea94_gpu_v2/runs/two_actor_p4/halfcheetah-expert-v2_tau7_mcep4_seed1
bar_p4|halfcheetah-expert-v2|T=10|seed=0,bar_p4,halfcheetah-expert-v2,10,0,halfcheetah-expert-v2_tau10_mpi4_seed0,d4rl_pi4,24.972552109996286,98.54920743065581,return_pi4,/home/ext_csh/p0_bar_p4_two_actor_p4_29fea94_gpu_v2/runs/bar_p4/halfcheetah-expert-v2_tau10_mpi4_seed0
two_actor_p4|halfcheetah-expert-v2|T=10|seed=0,two_actor_p4,halfcheetah-expert-v2,10,0,halfcheetah-expert-v2_tau10_mcep4_seed0,d4rl_eval,52.55466634477458,87.6730161051736,return_eval,/home/ext_csh/p0_bar_p4_two_actor_p4_29fea94_gpu_v2/runs/two_actor_p4/halfcheetah-expert-v2_tau10_mcep4_seed0
bar_p4|halfcheetah-expert-v2|T=10|seed=1,bar_p4,halfcheetah-expert-v2,10,1,halfcheetah-expert-v2_tau10_mpi4_seed1,d4rl_pi4,41.232821913456384,80.19369054941176,return_pi4,/home/ext_csh/p0_bar_p4_two_actor_p4_29fea94_gpu_v2/runs/bar_p4/halfcheetah-expert-v2_tau10_mpi4_seed1
two_actor_p4|halfcheetah-expert-v2|T=10|seed=1,two_actor_p4,halfcheetah-expert-v2,10,1,halfcheetah-expert-v2_tau10_mcep4_seed1,d4rl_eval,26.342163487556142,90.94473414993152,return_eval,/home/ext_csh/p0_bar_p4_two_actor_p4_29fea94_gpu_v2/runs/two_actor_p4/halfcheetah-expert-v2_tau10_mcep4_seed1
bar_p4|halfcheetah-expert-v2|T=14|seed=0,bar_p4,halfcheetah-expert-v2,14,0,halfcheetah-expert-v2_tau14_mpi4_seed0,d4rl_pi4,26.040214738529162,79.52009431975966,return_pi4,/home/ext_csh/p0_bar_p4_two_actor_p4_29fea94_gpu_v2/runs/bar_p4/halfcheetah-expert-v2_tau14_mpi4_seed0
two_actor_p4|halfcheetah-expert-v2|T=14|seed=0,two_actor_p4,halfcheetah-expert-v2,14,0,halfcheetah-expert-v2_tau14_mcep4_seed0,d4rl_eval,33.53994714324535,79.25537512800854,return_eval,/home/ext_csh/p0_bar_p4_two_actor_p4_29fea94_gpu_v2/runs/two_actor_p4/halfcheetah-expert-v2_tau14_mcep4_seed0
bar_p4|halfcheetah-expert-v2|T=14|seed=1,bar_p4,halfcheetah-expert-v2,14,1,halfcheetah-expert-v2_tau14_mpi4_seed1,d4rl_pi4,8.342140542300422,87.0063679201958,return_pi4,/home/ext_csh/p0_bar_p4_two_actor_p4_29fea94_gpu_v2/runs/bar_p4/halfcheetah-expert-v2_tau14_mpi4_seed1
two_actor_p4|halfcheetah-expert-v2|T=14|seed=1,two_actor_p4,halfcheetah-expert-v2,14,1,halfcheetah-expert-v2_tau14_mcep4_seed1,d4rl_eval,40.43714155643631,76.43832608586895,return_eval,/home/ext_csh/p0_bar_p4_two_actor_p4_29fea94_gpu_v2/runs/two_actor_p4/halfcheetah-expert-v2_tau14_mcep4_seed1
bar_p4|halfcheetah-expert-v2|T=20|seed=0,bar_p4,halfcheetah-expert-v2,20,0,halfcheetah-expert-v2_tau20_mpi4_seed0,d4rl_pi4,8.55808575818147,37.34923881505738,return_pi4,/home/ext_csh/p0_bar_p4_two_actor_p4_29fea94_gpu_v2/runs/bar_p4/halfcheetah-expert-v2_tau20_mpi4_seed0
two_actor_p4|halfcheetah-expert-v2|T=20|seed=0,two_actor_p4,halfcheetah-expert-v2,20,0,halfcheetah-expert-v2_tau20_mcep4_seed0,d4rl_eval,12.68515070423327,41.46453916417412,return_eval,/home/ext_csh/p0_bar_p4_two_actor_p4_29fea94_gpu_v2/runs/two_actor_p4/halfcheetah-expert-v2_tau20_mcep4_seed0
bar_p4|halfcheetah-expert-v2|T=20|seed=1,bar_p4,halfcheetah-expert-v2,20,1,halfcheetah-expert-v2_tau20_mpi4_seed1,d4rl_pi4,2.3147341391772236,54.87714171114849,return_pi4,/home/ext_csh/p0_bar_p4_two_actor_p4_29fea94_gpu_v2/runs/bar_p4/halfcheetah-expert-v2_tau20_mpi4_seed1
two_actor_p4|halfcheetah-expert-v2|T=20|seed=1,two_actor_p4,halfcheetah-expert-v2,20,1,halfcheetah-expert-v2_tau20_mcep4_seed1,d4rl_eval,1.3661814122539073,28.772511565311724,return_eval,/home/ext_csh/p0_bar_p4_two_actor_p4_29fea94_gpu_v2/runs/two_actor_p4/halfcheetah-expert-v2_tau20_mcep4_seed1
bar_p4|walker2d-medium-v2|T=4|seed=0,bar_p4,walker2d-medium-v2,4,0,walker2d-medium-v2_tau4_mpi4_seed0,d4rl_pi4,88.72534232851106,83.40207967987897,return_pi4,/home/ext_csh/p0_bar_p4_two_actor_p4_29fea94_gpu_v2/runs/bar_p4/walker2d-medium-v2_tau4_mpi4_seed0
two_actor_p4|walker2d-medium-v2|T=4|seed=0,two_actor_p4,walker2d-medium-v2,4,0,walker2d-medium-v2_tau4_mcep4_seed0,d4rl_eval,87.40739714868116,83.90657309121728,return_eval,/home/ext_csh/p0_bar_p4_two_actor_p4_29fea94_gpu_v2/runs/two_actor_p4/walker2d-medium-v2_tau4_mcep4_seed0
bar_p4|walker2d-medium-v2|T=4|seed=1,bar_p4,walker2d-medium-v2,4,1,walker2d-medium-v2_tau4_mpi4_seed1,d4rl_pi4,89.85819173074496,83.38017582783036,return_pi4,/home/ext_csh/p0_bar_p4_two_actor_p4_29fea94_gpu_v2/runs/bar_p4/walker2d-medium-v2_tau4_mpi4_seed1
two_actor_p4|walker2d-medium-v2|T=4|seed=1,two_actor_p4,walker2d-medium-v2,4,1,walker2d-medium-v2_tau4_mcep4_seed1,d4rl_eval,88.45158026247975,83.26313517193047,return_eval,/home/ext_csh/p0_bar_p4_two_actor_p4_29fea94_gpu_v2/runs/two_actor_p4/walker2d-medium-v2_tau4_mcep4_seed1
bar_p4|walker2d-medium-v2|T=7|seed=0,bar_p4,walker2d-medium-v2,7,0,walker2d-medium-v2_tau7_mpi4_seed0,d4rl_pi4,89.27012181154268,85.33208935216213,return_pi4,/home/ext_csh/p0_bar_p4_two_actor_p4_29fea94_gpu_v2/runs/bar_p4/walker2d-medium-v2_tau7_mpi4_seed0
two_actor_p4|walker2d-medium-v2|T=7|seed=0,two_actor_p4,walker2d-medium-v2,7,0,walker2d-medium-v2_tau7_mcep4_seed0,d4rl_eval,91.97261431377298,86.65933692163944,return_eval,/home/ext_csh/p0_bar_p4_two_actor_p4_29fea94_gpu_v2/runs/two_actor_p4/walker2d-medium-v2_tau7_mcep4_seed0
bar_p4|walker2d-medium-v2|T=7|seed=1,bar_p4,walker2d-medium-v2,7,1,walker2d-medium-v2_tau7_mpi4_seed1,d4rl_pi4,88.72644935618112,83.75411023404115,return_pi4,/home/ext_csh/p0_bar_p4_two_actor_p4_29fea94_gpu_v2/runs/bar_p4/walker2d-medium-v2_tau7_mpi4_seed1
two_actor_p4|walker2d-medium-v2|T=7|seed=1,two_actor_p4,walker2d-medium-v2,7,1,walker2d-medium-v2_tau7_mcep4_seed1,d4rl_eval,89.75506356741164,83.78636520344602,return_eval,/home/ext_csh/p0_bar_p4_two_actor_p4_29fea94_gpu_v2/runs/two_actor_p4/walker2d-medium-v2_tau7_mcep4_seed1
bar_p4|walker2d-medium-v2|T=10|seed=0,bar_p4,walker2d-medium-v2,10,0,walker2d-medium-v2_tau10_mpi4_seed0,d4rl_pi4,92.92431161219768,88.23226229397602,return_pi4,/home/ext_csh/p0_bar_p4_two_actor_p4_29fea94_gpu_v2/runs/bar_p4/walker2d-medium-v2_tau10_mpi4_seed0
two_actor_p4|walker2d-medium-v2|T=10|seed=0,two_actor_p4,walker2d-medium-v2,10,0,walker2d-medium-v2_tau10_mcep4_seed0,d4rl_eval,91.32778208708253,85.57466949339256,return_eval,/home/ext_csh/p0_bar_p4_two_actor_p4_29fea94_gpu_v2/runs/two_actor_p4/walker2d-medium-v2_tau10_mcep4_seed0
bar_p4|walker2d-medium-v2|T=10|seed=1,bar_p4,walker2d-medium-v2,10,1,walker2d-medium-v2_tau10_mpi4_seed1,d4rl_pi4,93.07047603961797,85.6873399685787,return_pi4,/home/ext_csh/p0_bar_p4_two_actor_p4_29fea94_gpu_v2/runs/bar_p4/walker2d-medium-v2_tau10_mpi4_seed1
two_actor_p4|walker2d-medium-v2|T=10|seed=1,two_actor_p4,walker2d-medium-v2,10,1,walker2d-medium-v2_tau10_mcep4_seed1,d4rl_eval,90.82085450199497,86.86847441460219,return_eval,/home/ext_csh/p0_bar_p4_two_actor_p4_29fea94_gpu_v2/runs/two_actor_p4/walker2d-medium-v2_tau10_mcep4_seed1
bar_p4|walker2d-medium-v2|T=14|seed=0,bar_p4,walker2d-medium-v2,14,0,walker2d-medium-v2_tau14_mpi4_seed0,d4rl_pi4,11.265735152970711,88.07187943787721,return_pi4,/home/ext_csh/p0_bar_p4_two_actor_p4_29fea94_gpu_v2/runs/bar_p4/walker2d-medium-v2_tau14_mpi4_seed0
two_actor_p4|walker2d-medium-v2|T=14|seed=0,two_actor_p4,walker2d-medium-v2,14,0,walker2d-medium-v2_tau14_mcep4_seed0,d4rl_eval,92.03376754412628,87.57461781782318,return_eval,/home/ext_csh/p0_bar_p4_two_actor_p4_29fea94_gpu_v2/runs/two_actor_p4/walker2d-medium-v2_tau14_mcep4_seed0
bar_p4|walker2d-medium-v2|T=14|seed=1,bar_p4,walker2d-medium-v2,14,1,walker2d-medium-v2_tau14_mpi4_seed1,d4rl_pi4,93.8179473591815,74.33788667417606,return_pi4,/home/ext_csh/p0_bar_p4_two_actor_p4_29fea94_gpu_v2/runs/bar_p4/walker2d-medium-v2_tau14_mpi4_seed1
two_actor_p4|walker2d-medium-v2|T=14|seed=1,two_actor_p4,walker2d-medium-v2,14,1,walker2d-medium-v2_tau14_mcep4_seed1,d4rl_eval,94.97720583655763,85.0517421234438,return_eval,/home/ext_csh/p0_bar_p4_two_actor_p4_29fea94_gpu_v2/runs/two_actor_p4/walker2d-medium-v2_tau14_mcep4_seed1
bar_p4|walker2d-medium-v2|T=20|seed=0,bar_p4,walker2d-medium-v2,20,0,walker2d-medium-v2_tau20_mpi4_seed0,d4rl_pi4,8.807738985300272,83.50282435195294,return_pi4,/home/ext_csh/p0_bar_p4_two_actor_p4_29fea94_gpu_v2/runs/bar_p4/walker2d-medium-v2_tau20_mpi4_seed0
