env,tau,seed,method,critic_scope,hop,total_hops,tau_step,n_states,action_dim,q_scale,effective_action_step,q_weight,q1_gain_hop_mean,q1_gain_total_mean,q2_gain_hop_mean,q2_gain_total_mean,linear_gain_mean,transport_cost_mean,prox_margin_val_mean,prox_margin_val_nonnegative_fraction,linearization_error_mean,gradient_change_ratio_mean,effective_secant_curvature_mean,secant_grad_mean,secant_grad_p10,secant_grad_p50,secant_grad_p90,secant_q_mean,secant_q_p10,secant_q_p50,secant_q_p90,secant_q_positive_fraction,prox_residual_mean,saturation_fraction_mean,twin_gap_mean,grad_norm_mean,cos_step_grad_mean,step_norm_mean,step_norm_p50,step_norm_p90,step_norm_p99,total_norm_mean,total_norm_p50,total_norm_p90,total_norm_p99,prox_margin_val_p50,prox_margin_val_p90,prox_margin_val_p99,linearization_error_p50,linearization_error_p90,linearization_error_p99,gradient_change_ratio_p50,gradient_change_ratio_p90,gradient_change_ratio_p99,effective_secant_curvature_p50,effective_secant_curvature_p90,effective_secant_curvature_p99,eval_step,final_critic_loss,max_critic_loss,d4rl_score,cos_consecutive_steps_mean
walker2d-expert-v2,10.0,2,mpi4,own,2,4,2.5,4096,6,498.230225609375,0.03010656365067738,0.010035521216892461,0.11349745094776154,0.30585718154907227,0.09599848091602325,0.2648356854915619,0.12022154033184052,0.001842111349105835,-0.0007031053400989862,0.25927734375,0.1156675722006894,0.12104998685376955,0.08687498597458058,-0.9936263561248779,-5.87774395942688,0.0,2.9076833724975586,-1.032997965812683,-6.086373329162598,-0.010654244106262922,2.9449880123138428,0.41455078125,0.6017208099365234,0.06856282552083333,0.36671870946884155,2.50685453414917,0.3522334098815918,0.09452867892719041,0.08375991508364677,0.1545855700969696,0.24039773046970378,0.3757061209225867,0.3541417866945267,0.5845994353294373,0.8755601704120636,-0.00040426827035844326,0.0005246677901595831,0.0029773215064778967,0.023497766815125942,0.32851874828338623,0.9999997049570084,0.0808512419462204,0.31169748306274414,0.6337409764528277,0.027691176161170006,0.23633477091789246,0.7284539669752125,1000000,0.9558511972427368,0.9558511972427368,113.8133250288637,0.027986450120806694
walker2d-expert-v2,10.0,2,mpi4,own,3,4,2.5,4096,6,498.34368996484375,0.030099708899812082,0.01003323629993736,0.07560522854328156,0.3814623951911926,0.058807216584682465,0.32364290952682495,0.07989926636219025,0.0017546814633533359,-0.0009961163441554177,0.22119140625,0.13712633375469446,0.11624259489052946,0.08589838827478591,-0.9365295767784119,-5.633321285247803,0.0,3.0200120210647583,-0.971244215965271,-5.772881746292114,-0.006823923671618104,3.0600394010543823,0.435546875,0.6507205367088318,0.09834798177083331,0.3760529160499573,2.4776153564453125,0.2336753010749817,0.09154974485682033,0.08281956985592842,0.15178702026605606,0.2344663806259633,0.39160878919483366,0.37039050459861755,0.6069442927837372,0.9141489714384082,-0.0006094971613492817,0.00041776319267228246,0.0020805549458600614,0.02711367979645729,0.43950869143009186,0.9999997615814209,0.07746948301792145,0.30454936623573303,0.5947474002838147,0.024263259954750538,0.248036228120327,0.7358054667711262,1000000,0.9558511972427368,0.9558511972427368,113.8133250288637,0.009592864662408829
walker2d-expert-v2,10.0,2,mpi4,own,4,4,2.5,4096,6,498.4193125234375,0.030095142028218752,0.01003171400940625,0.0630379244685173,0.4445003271102905,0.044002465903759,0.36764538288116455,0.06737467646598816,0.002054372802376747,-0.0014219943953870384,0.142578125,0.14748649398061572,0.12959793923307927,0.080344380577598,-0.8432695865631104,-5.47392725944519,0.0,2.9848949909210205,-0.7935599684715271,-5.466067790985107,-0.007787196198478341,2.9842052459716797,0.42529296875,0.664568305015564,0.118896484375,0.38196128606796265,2.46032977104187,0.21266166865825653,0.09974592761818712,0.08941442891955376,0.1637650579214096,0.2533912658691407,0.4095519303582478,0.38492219150066376,0.6296597123146057,0.93459207713604,-0.0008013802289497107,0.00015039072604849935,0.0014201432233676334,0.03575471229851246,0.47846800088882446,0.9999998807907104,0.08639945834875107,0.3319087028503418,0.6442114651203159,0.029907675459980965,0.22659027576446533,0.6169515639543548,1000000,0.9558511972427368,0.9558511972427368,113.8133250288637,0.0394514761865139
walker2d-expert-v2,10.0,3,mpi4,own,1,4,2.5,4096,6,500.2405710683594,0.029985572677491218,0.009995190892497072,0.1628991961479187,0.1628991961479187,0.14358913898468018,0.14358913898468018,0.1991806924343109,0.025705281645059586,-0.02407707305422946,0.018310546875,0.2866106024108663,0.2624636637257609,0.0474392065667075,-0.6880468130111694,-2.851555824279785,-0.38874346017837524,1.3272665739059448,-0.6297894716262817,-3.111474871635437,-0.3202036917209625,1.5295376181602478,0.3720703125,0.8252817392349243,0.034016927083333336,0.31875109672546387,2.2811574935913086,0.11776548624038696,0.3584735080007704,0.3366345018148422,0.5643588900566101,0.839641281962396,0.3584735080007704,0.3366345018148422,0.5643588900566101,0.839641281962396,-0.01744963973760605,-0.0035816351883113384,0.0009856579767074452,0.1478116139769554,0.9999996423721313,1.0,0.22420211881399155,0.5335588157176971,0.8152874588966376,0.027921314351260662,0.1121741272509098,0.30790705233812354,1000000,0.9489655494689941,0.9489655494689941,114.2067095703632,
walker2d-expert-v2,10.0,3,mpi4,own,2,4,2.5,4096,6,500.2405710683594,0.029985572677491218,0.009995190892497072,0.10082010179758072,0.2637192904949188,0.08134543895721436,0.22493457794189453,0.10377724468708038,0.0017111699562519789,-0.0007034537280743436,0.264404296875,0.09484639737867313,0.11172378216419787,0.07310964456344618,-0.6549265384674072,-4.889811038970947,0.0,2.757485508918762,-0.6974419355392456,-4.998627424240112,-0.004875697661191225,2.7744412422180176,0.43896484375,0.5917950868606567,0.07059733072916666,0.3232152462005615,2.2437615394592285,0.3814435601234436,0.09166869160014812,0.08468589931726456,0.14658140391111374,0.23211245313286807,0.3735711886729405,0.35266177356243134,0.5790025293827057,0.882344487309457,-0.0004464791272766888,0.0005334247252903879,0.0027132990653626642,0.015666073188185692,0.2630440592765808,0.9999996453523636,0.06312540546059608,0.3018748015165329,0.6071347236633301,0.01617433875799179,0.20675303786993027,0.651110264658929,1000000,0.9489655494689941,0.9489655494689941,114.2067095703632,0.030675729736685753
walker2d-expert-v2,10.0,3,mpi4,own,3,4,2.5,4096,6,500.3414011464844,0.029979529908236532,0.009993176636078844,0.07797761261463165,0.34169691801071167,0.05917717516422272,0.28411173820495605,0.08135123550891876,0.0018441593274474144,-0.0010649152474890844,0.189208984375,0.11913323885718452,0.11386940226041808,0.06811104666739519,-0.6104574799537659,-4.73337721824646,0.0,2.8818047046661377,-0.5958285331726074,-4.721692800521851,-0.004469208186492324,2.709376811981201,0.441162109375,0.6369601488113403,0.0955810546875,0.3305360674858093,2.214921474456787,0.2799649238586426,0.09490387226446728,0.08738149330019951,0.15212303400039673,0.24317506924271587,0.3905496562292683,0.37020035088062286,0.604634553194046,0.9103621274232877,-0.0006737806543242186,0.0002685716317500919,0.0022937858011573553,0.0194978266954422,0.3478052318096161,0.9999997019767761,0.0659605897963047,0.3082095980644226,0.6723431706428529,0.017208567820489407,0.19761522114276886,0.5788302838802345,1000000,0.9489655494689941,0.9489655494689941,114.2067095703632,0.11259524524211884
walker2d-expert-v2,10.0,3,mpi4,own,4,4,2.5,4096,6,500.41937355859375,0.029974858673699332,0.009991619557899777,0.0628708228468895,0.4045677185058594,0.04953235387802124,0.3336440920829773,0.06610475480556488,0.0016672794008627534,-0.0010390981002158517,0.19140625,0.1271106801647281,0.11508171894420172,0.07454627281762806,-0.5883404016494751,-4.960994243621826,0.0,2.8957830667495728,-0.5972563624382019,-5.173202753067017,-0.004370317095890641,2.3759111166000366,0.44140625,0.6573401093482971,0.11043294270833333,0.3385811448097229,2.196729898452759,0.22440606355667114,0.08891232818086792,0.08036565408110619,0.14815732836723328,0.24137965068221118,0.40847552639843343,0.38402366638183594,0.6381145119667053,0.9757160097360614,-0.0006404548184946179,0.00021996327268425375,0.0020359060494229285,0.016689223237335682,0.40566934645175934,0.9999998211860657,0.06022172048687935,0.3091813176870346,0.6779713302850737,0.01466331910341978,0.2169932872056961,0.6585289448499684,1000000,0.9489655494689941,0.9489655494689941,114.2067095703632,0.014145419001579285
walker2d-expert-v2,4.0,0,mpi4,own,1,4,1.0,4096,6,489.09381203515625,0.012267585179688836,0.004089195059896278,0.14786358177661896,0.14786358177661896,0.12705397605895996,0.12705397605895996,0.20807242393493652,0.025159433484077454,-0.024554789431327606,0.006103515625,0.30877031257649695,0.26818791177746704,0.028619108733695175,-0.9927908778190613,-4.142888784408569,-0.6518979072570801,1.7933325171470642,-1.0055832862854004,-4.6514434814453125,-0.5779255628585815,2.251928687095642,0.36669921875,0.8845206499099731,0.0247802734375,0.5429296493530273,3.2580246925354004,0.06077149882912636,0.3544635020380156,0.3309367001056671,0.5689870417118073,0.8484826087951663,0.3544635020380156,0.3309367001056671,0.5689870417118073,0.8484826087951663,-0.017732637003064156,-0.004275341751053929,-0.00035280778247397034,0.17628933489322662,0.9999998807907104,1.0,0.22709981352090836,0.5335363745689392,0.7998687684535986,0.018100802786648273,0.0650259368121624,0.16429001167416593,1000000,2.1031992435455322,2.1031992435455322,112.60382204132623,
walker2d-expert-v2,4.0,0,mpi4,own,2,4,1.0,4096,6,489.09381203515625,0.012267585179688836,0.004089195059896278,0.06706146895885468,0.21492505073547363,0.060927510261535645,0.1879814863204956,0.07029925286769867,0.0013966208789497614,-0.0011223933357165095,0.1181640625,0.11997528570277721,0.10356933049929751,0.04433338137090596,-1.2226128578186035,-7.5740065574646,0.0,3.727218747138977,-1.161494255065918,-7.755417585372925,-0.007473592180758715,3.8175312280654907,0.4287109375,0.6959534883499146,0.047607421875,0.5404784083366394,3.2231521606445312,0.21314799785614014,0.08045286231595128,0.07063543051481247,0.1360262855887413,0.23366336897015577,0.36161733821063535,0.3395641893148422,0.574881911277771,0.8491437792778017,-0.0006127030355855823,4.0429735236102715e-05,0.0005853790324181356,0.018799515441060066,0.36032621562480927,0.9999997615814209,0.06240023672580719,0.27248015999794006,0.5633656293153764,0.011407498270273209,0.12501926347613335,0.36422956138849394,1000000,2.1031992435455322,2.1031992435455322,112.60382204132623,-0.018663937225937843
walker2d-expert-v2,4.0,0,mpi4,own,3,4,1.0,4096,6,489.160889671875,0.01226590295071372,0.004088634316904574,0.07823851704597473,0.29316356778144836,0.06743551045656204,0.25541698932647705,0.08231359720230103,0.0013199122622609138,-0.0010000237026979164,0.08447265625,0.11335331715197497,0.09853016132302628,0.043634239551696985,-1.186454176902771,-7.848494291305542,0.0,3.613248348236084,-1.2009263038635254,-7.818238735198975,-0.010382613632827997,3.513046145439148,0.421630859375,0.6895363330841064,0.065185546875,0.5400465726852417,3.1868669986724854,0.23180042207241058,0.07739408921474933,0.06859119981527328,0.1335054636001587,0.21659580096602454,0.37006735076283803,0.34618158638477325,0.5819674730300903,0.8850184440612803,-0.0005506572197191417,-1.8922670278698206e-05,0.0004033202596474441,0.018613277934491634,0.33085373044013977,0.9999997019767761,0.05655168555676937,0.26705431938171387,0.5242677807807923,0.010277266148477793,0.126299150288105,0.38155926764011416,1000000,2.1031992435455322,2.1031992435455322,112.60382204132623,-0.06873190402984619
walker2d-expert-v2,4.0,0,mpi4,own,4,4,1.0,4096,6,489.2391062246094,0.012263941953253026,0.0040879806510843416,0.06526699662208557,0.35843056440353394,0.05051587522029877,0.305932879447937,0.07138903439044952,0.001533551374450326,-0.0012667411090396818,0.04638671875,0.1297428976799529,0.11081636164469733,0.04142632214662277,-1.1668891906738281,-7.00483512878418,0.0,3.5146783590316772,-1.1598092317581177,-7.506513833999634,-0.011480675544589758,3.5321571826934814,0.406005859375,0.7181990146636963,0.07747395833333333,0.5408420562744141,3.1467349529266357,0.19314822554588318,0.08561115824477383,0.07710087299346924,0.14218147844076157,0.22669793665409088,0.3805040054571691,0.35790710151195526,0.5974794328212738,0.9101642251014713,-0.000750525388866663,-0.00010927579569397494,0.0002203859301516791,0.025937539525330067,0.39498327672481537,0.9999997615814209,0.071077860891819,0.2959236353635788,0.548765727877617,0.013266600202769041,0.11853554472327232,0.32208369672298437,1000000,2.1031992435455322,2.1031992435455322,112.60382204132623,-0.11718297004699707
