key,method,environment,tau,seed,checkpoint_step,checkpoint_file_sha256,weights_sha256,config_sha256,dataset_sha256,normalization_sha256,selected_transition_sha256,common_noise_sha256,external_score,stability,n_rows,action_dim,target_to_next_data_rms,final_to_next_data_rms,final_to_target_rms,smoothed_target_to_next_data_rms,final_target_ratio,target_saturation_fraction,final_saturation_fraction,smoothed_target_saturation_fraction,smoothed_dataset_saturation_fraction,all_finite,raw_npz,raw_sha256
p3|halfcheetah-medium-replay-v2|20|0,p3,halfcheetah-medium-replay-v2,20.0,0,1000000,e0a2cbe1cbf8faabfbf59d54bcf335ca56c852f34c58f2b3a55f5058edf6962d,fc11042af13bb0ace1ba141f6664c0cb7fa5ea70e955992815e0ef11813f4260,cf207c7a1d92364c9702543550610eb7ac3d1afd25907ea699171b6fe3ae79b3,48d494a4770c11f48260736dec090b78bdca8375647ed4d24bfa5b6610c7f683,e5aa1396cd1114d28714078253945dcbf3ea6079180c0c91c1c59c25efa22446,8e2d2a1cec9363487800fca287beb5e3652620abf31ddb169207b053b761482f,67fc1d5256fb8eb39a4394338feb043dceb03a5d53ac2c0a6981c8ddf850aa1c,56.09084903124717,stable,4096,6,0.3479635892961356,0.4807456448984907,0.2572717812629729,0.3356549253949912,1.3815975570057433,0.004801432291666667,0.036539713541666664,0.20878092447916666,0.23909505208333334,True,raw/halfcheetah-medium-replay-v2/halfcheetah-medium-replay-v2_tau20_mpi3_seed0.npz,739c14fe6ee67b933ae1fdab24be9749e272b381bd207484d81f1c62a85b67c7
p4|halfcheetah-medium-replay-v2|20|0,p4,halfcheetah-medium-replay-v2,20.0,0,1000000,1b402a1af19636512fdf1b00279a2ca7ef39da4ef829026f39e062a5fa6c6278,a21c1e560f79467bbf3b1a34831b7b271a4eb7a38ae059a52a5db08d92a5ce98,2d12d4ed4b3a6e8997f57b1da7cce0df9406988d41150f7e2e0dc63d78756d09,48d494a4770c11f48260736dec090b78bdca8375647ed4d24bfa5b6610c7f683,e5aa1396cd1114d28714078253945dcbf3ea6079180c0c91c1c59c25efa22446,8e2d2a1cec9363487800fca287beb5e3652620abf31ddb169207b053b761482f,67fc1d5256fb8eb39a4394338feb043dceb03a5d53ac2c0a6981c8ddf850aa1c,55.28461387638405,stable,4096,6,0.3347809251849381,0.4888780029563213,0.29056508049890406,0.3235713408100046,1.460292287221136,0.005167643229166667,0.026082356770833332,0.21516927083333334,0.23909505208333334,True,raw/halfcheetah-medium-replay-v2/halfcheetah-medium-replay-v2_tau20_mpi4_seed0.npz,125dbda99cad28202bb64a5821ce22852c0fd25aaedc840dcb63e759d0ba9dde
td3|halfcheetah-medium-replay-v2|20|1,td3,halfcheetah-medium-replay-v2,20.0,1,1000000,1a1fecd329ae5df7ec7b7a76e93ec747b101b88a1bfb15c206970a12a3780926,780e1feabac33a38fd16abc84e16eaffc63dccbbe2988065737f363ad7cd4f44,9fefcbfea895c6066e8beb199552737bd98387528bccd3f45de86d2683d8d028,48d494a4770c11f48260736dec090b78bdca8375647ed4d24bfa5b6610c7f683,e5aa1396cd1114d28714078253945dcbf3ea6079180c0c91c1c59c25efa22446,8e2d2a1cec9363487800fca287beb5e3652620abf31ddb169207b053b761482f,67fc1d5256fb8eb39a4394338feb043dceb03a5d53ac2c0a6981c8ddf850aa1c,54.26562354357185,stable,4096,6,0.4370261521134384,0.43931281273696604,0.05859053903271565,0.41988490294563424,1.0052323198794155,0.028279622395833332,0.027587890625,0.22782389322916666,0.23909505208333334,True,raw/halfcheetah-medium-replay-v2/halfcheetah-medium-replay-v2_tau20_seed1.npz,fb0c4c1384105af595c22ace6ac2d98f6595ef4729f02b1ca6cffc49da59fa90
p3|halfcheetah-medium-replay-v2|20|1,p3,halfcheetah-medium-replay-v2,20.0,1,1000000,7730d0cf5bedc0b7e45be59faafb8b703dd005393a3f493ee1f776771c66c783,1f9d1e3013287cce1e5a7ae3f6efd4926b3444aac334d1a5fa2ee9e2075825da,c7d2a4dd9639d6da61225ec5508e382e02478bf22532eb4fe9613523b145259e,48d494a4770c11f48260736dec090b78bdca8375647ed4d24bfa5b6610c7f683,e5aa1396cd1114d28714078253945dcbf3ea6079180c0c91c1c59c25efa22446,8e2d2a1cec9363487800fca287beb5e3652620abf31ddb169207b053b761482f,67fc1d5256fb8eb39a4394338feb043dceb03a5d53ac2c0a6981c8ddf850aa1c,55.67135233763397,stable,4096,6,0.34495027676447226,0.47864117212422663,0.25964970466420906,0.3328779206066552,1.3875656996531034,0.0038655598958333335,0.0262451171875,0.20947265625,0.23909505208333334,True,raw/halfcheetah-medium-replay-v2/halfcheetah-medium-replay-v2_tau20_mpi3_seed1.npz,a63d665f65331119c55f9d65d013edf4800c201bb8d457b9ce6ea34f3e3ea38b
p4|halfcheetah-medium-replay-v2|20|1,p4,halfcheetah-medium-replay-v2,20.0,1,1000000,4ef4a0f1f8e4100d479013a678175349516eaec55e6507cc9850e6bc3ee58fd7,01369fcf6a76d84101db6532599dcb2f14275a8e65032cd644ac6fc024a67028,63f27745fdb58828eb4d954aeb9d635e8fccb16f2272834e452b410f6436da71,48d494a4770c11f48260736dec090b78bdca8375647ed4d24bfa5b6610c7f683,e5aa1396cd1114d28714078253945dcbf3ea6079180c0c91c1c59c25efa22446,8e2d2a1cec9363487800fca287beb5e3652620abf31ddb169207b053b761482f,67fc1d5256fb8eb39a4394338feb043dceb03a5d53ac2c0a6981c8ddf850aa1c,50.343755992621176,stable,4096,6,0.3366769555435632,0.48716798604317113,0.2898327104135767,0.3252402102585293,1.4469894004377013,0.009033203125,0.035603841145833336,0.21390787760416666,0.23909505208333334,True,raw/halfcheetah-medium-replay-v2/halfcheetah-medium-replay-v2_tau20_mpi4_seed1.npz,5d2526dbde0e332ad15aa54d68e89996148907fa613f4b702e78fde4fbe036b4
td3|halfcheetah-expert-v2|4|0,td3,halfcheetah-expert-v2,4.0,0,1000000,75abb95b6bde3a1f38631c17d48de702fc1c79dea1229de85b924afb81a62f8a,2d8c1dee1e99d46840881a431b5092647db434ab11b68aca08c7b5dffb6f77db,cb966bab828c0fdeea79306a2012519d06af48cb9483031b530cba81a88724e2,d9fe53bb994eb1e20a99b4fa3412cd76a1bb7966a7ff55e0fcbdd6081bd2965f,0e1ecb5e12eee00e5a1e576f3af6bf0775a34484c34e02f4c54d8a70f9a971b5,b7709452345310de1f065cbf6d2a2f29cce370025698b93ec507fce6ccff9166,ba88c976ce9fc90e2cece391a51487504b6f7093e517e748ca447532a4282eb4,85.44870116371672,stable,4096,6,0.1733917213124684,0.17492660052988873,0.022290507126011383,0.1663871013736144,1.0088520905485119,0.006022135416666667,0.005452473958333333,0.21044921875,0.19771321614583334,True,raw/halfcheetah-expert-v2/halfcheetah-expert-v2_tau4_seed0.npz,896aa46652d66471636232c190760af890283111a9ceb54d90253531a15ea375
p3|halfcheetah-expert-v2|4|0,p3,halfcheetah-expert-v2,4.0,0,1000000,b936a8b2f3b850bbacfd6e0c731909e09c9e32405b39b6e61e6fe4d46dc1bb84,0752c3122f180b3262560ef7f37c0d8e486b67bec36e33b7d7a09cb5ec09949e,693b43dcb7fa99a6140661a290dec1f70fd56fa79c472ac495c87b44f5e5305c,d9fe53bb994eb1e20a99b4fa3412cd76a1bb7966a7ff55e0fcbdd6081bd2965f,0e1ecb5e12eee00e5a1e576f3af6bf0775a34484c34e02f4c54d8a70f9a971b5,b7709452345310de1f065cbf6d2a2f29cce370025698b93ec507fce6ccff9166,ba88c976ce9fc90e2cece391a51487504b6f7093e517e748ca447532a4282eb4,76.21252927284526,stable,4096,6,0.1622224896578832,0.17698639451447667,0.059377150776861676,0.1564246611218684,1.091010222366391,0.0,0.017293294270833332,0.1943359375,0.19771321614583334,True,raw/halfcheetah-expert-v2/halfcheetah-expert-v2_tau4_mpi3_seed0.npz,88dc820bd274646771fd7c63b5138a2bdf963626cf254f49a35bad7995fb3330
p4|halfcheetah-expert-v2|4|0,p4,halfcheetah-expert-v2,4.0,0,1000000,e37374602b5cdbfffd911127c109b2115badea4c5d3af3e8e1736919ba6814ea,eb7f779ddaa7474eeadb08ba60d049c5630a33ac0b9029b137daf156807ac58a,5c61e9fbdfc53461df8aaaae6481477698689b2a57e1fe5f489a51d412d9cd39,d9fe53bb994eb1e20a99b4fa3412cd76a1bb7966a7ff55e0fcbdd6081bd2965f,0e1ecb5e12eee00e5a1e576f3af6bf0775a34484c34e02f4c54d8a70f9a971b5,b7709452345310de1f065cbf6d2a2f29cce370025698b93ec507fce6ccff9166,ba88c976ce9fc90e2cece391a51487504b6f7093e517e748ca447532a4282eb4,80.35633816146685,stable,4096,6,0.1611364946295589,0.17862079809482015,0.06730115009737918,0.15553443761640984,1.1085061674293983,0.0001220703125,0.030069986979166668,0.19340006510416666,0.19771321614583334,True,raw/halfcheetah-expert-v2/halfcheetah-expert-v2_tau4_mpi4_seed0.npz,fa76d4912ad25f5346c3b5de402012321b1b7c4f001f6511b85b185b4545d8ff
td3|halfcheetah-expert-v2|4|1,td3,halfcheetah-expert-v2,4.0,1,1000000,c264f05e7e46c7d0336df16f7dc9ed4fc34f698f5169f503431bab4fa393f5ff,f26ea5aef1ec5731b348a7ecbcbbd5b1e04c9d0219a69d3f01f26b5684c631bb,4c7079993468851a5daa62446293d971bdd965ee482fd189ee32fc5b355494b9,d9fe53bb994eb1e20a99b4fa3412cd76a1bb7966a7ff55e0fcbdd6081bd2965f,0e1ecb5e12eee00e5a1e576f3af6bf0775a34484c34e02f4c54d8a70f9a971b5,b7709452345310de1f065cbf6d2a2f29cce370025698b93ec507fce6ccff9166,ba88c976ce9fc90e2cece391a51487504b6f7093e517e748ca447532a4282eb4,76.64147535689759,stable,4096,6,0.1726632562687423,0.17316118841152708,0.02294892175690571,0.16525538040566415,1.002883833848296,0.010335286458333334,0.0096435546875,0.21573893229166666,0.19771321614583334,True,raw/halfcheetah-expert-v2/halfcheetah-expert-v2_tau4_seed1.npz,5a9dba9419d65cb65a9d7e25b289cbc2ed2aad9f55668e2b8c1a92139545dda0
p3|halfcheetah-expert-v2|4|1,p3,halfcheetah-expert-v2,4.0,1,1000000,237ade5e75ddab2e8453891cb2114e848d5ed0a4f4d7665f31c9397ff3af3077,ab8f0c9ae85c82ab7c4848c1fe9b4bcdfab3c79d45753105ecc14900510d3a21,1091582cd6b85c9816ac41e5ad3126a255efe3489fa6f9243fac0477be3c9089,d9fe53bb994eb1e20a99b4fa3412cd76a1bb7966a7ff55e0fcbdd6081bd2965f,0e1ecb5e12eee00e5a1e576f3af6bf0775a34484c34e02f4c54d8a70f9a971b5,b7709452345310de1f065cbf6d2a2f29cce370025698b93ec507fce6ccff9166,ba88c976ce9fc90e2cece391a51487504b6f7093e517e748ca447532a4282eb4,79.29617372110029,stable,4096,6,0.1618631215599063,0.177541576439305,0.05847243986263514,0.15619962540108828,1.096862427514695,0.0,0.023478190104166668,0.1968994140625,0.19771321614583334,True,raw/halfcheetah-expert-v2/halfcheetah-expert-v2_tau4_mpi3_seed1.npz,189b5bbf63b3e9b7b40a345b5ae30a6e507f0dc83476c09d53106e1a97bd25d5
p4|halfcheetah-expert-v2|4|1,p4,halfcheetah-expert-v2,4.0,1,1000000,be503f09b04723ad0db1085ad9bf566ccd71858e6580d4ceec44c93b6f96a65d,c5c6b94675e96abc4fc6be3a81d31ad121a2f48838e2603c3fd306cb68324c93,2939b170af5836386027360843ea4a78921c74eb055924d0c5329cfeb41888d8,d9fe53bb994eb1e20a99b4fa3412cd76a1bb7966a7ff55e0fcbdd6081bd2965f,0e1ecb5e12eee00e5a1e576f3af6bf0775a34484c34e02f4c54d8a70f9a971b5,b7709452345310de1f065cbf6d2a2f29cce370025698b93ec507fce6ccff9166,ba88c976ce9fc90e2cece391a51487504b6f7093e517e748ca447532a4282eb4,91.09673455507121,stable,4096,6,0.16117845646135529,0.17910188636951374,0.06657422652409473,0.1556026608966131,1.1112023920669314,0.0,0.040730794270833336,0.19392903645833334,0.19771321614583334,True,raw/halfcheetah-expert-v2/halfcheetah-expert-v2_tau4_mpi4_seed1.npz,1fc8c86541ab51730e8323ccf939eebef8aee30590f758e3dd7f9b74148f6ce7
td3|halfcheetah-expert-v2|7|0,td3,halfcheetah-expert-v2,7.0,0,1000000,e1296d0c43d78838eab2fa990f31cf538709153d1079284d6b32149aa485bc60,1abb10316ace21fe285d5b81ac68173546dce50a97e8349e02cdd394940c984c,defc1de199300056a2c579131409a506f34bbece417464c16d1bb2d9a860e834,d9fe53bb994eb1e20a99b4fa3412cd76a1bb7966a7ff55e0fcbdd6081bd2965f,0e1ecb5e12eee00e5a1e576f3af6bf0775a34484c34e02f4c54d8a70f9a971b5,b7709452345310de1f065cbf6d2a2f29cce370025698b93ec507fce6ccff9166,ba88c976ce9fc90e2cece391a51487504b6f7093e517e748ca447532a4282eb4,5.788996393931056,collapsed,4096,6,0.23700189813077457,0.23756869467880587,0.025490044100508983,0.2254831898693628,1.0023915274624449,0.0850830078125,0.084716796875,0.24853515625,0.19771321614583334,True,raw/halfcheetah-expert-v2/halfcheetah-expert-v2_tau7_seed0.npz,8138abc01235d5c24ac099783a0a72d2ecfa1e939c7714b1d8ea31ae973c26e3
p3|halfcheetah-expert-v2|7|0,p3,halfcheetah-expert-v2,7.0,0,1000000,00964f8c7b8c7fe559e8ebd66a56fb9e1bfb6eed67ede8053ba3c37822004c04,2d93fde7a2132708fc705e023d44f391b829a2929602e98eb3593671e363efcf,9beda97f6ffffebc78fb947a3dfbab8a2f05fcdef997b00f66738bcc7a74f4ba,d9fe53bb994eb1e20a99b4fa3412cd76a1bb7966a7ff55e0fcbdd6081bd2965f,0e1ecb5e12eee00e5a1e576f3af6bf0775a34484c34e02f4c54d8a70f9a971b5,b7709452345310de1f065cbf6d2a2f29cce370025698b93ec507fce6ccff9166,ba88c976ce9fc90e2cece391a51487504b6f7093e517e748ca447532a4282eb4,39.440023164729986,stable,4096,6,0.16615532479001657,0.1903634876427281,0.07055491371890356,0.16001969908496838,1.1456959798508128,0.0003662109375,0.049275716145833336,0.20279947916666666,0.19771321614583334,True,raw/halfcheetah-expert-v2/halfcheetah-expert-v2_tau7_mpi3_seed0.npz,8e5435add05e4c5212f5090b9c85bc4f4a6fcb5b91d942638bb904ba1f968419
p4|halfcheetah-expert-v2|7|0,p4,halfcheetah-expert-v2,7.0,0,1000000,0b3a0c6eb069b987b821191001b1124b8552f06e27371b90881bfc2796ea0749,f7481e2ceaea53388c0b115f7b8792d4175a51f66f944cb2cdd434e0702fc5db,2aa3fc629a8214b885bd8876386ba3dde0ff419f05041503799de377a031f631,d9fe53bb994eb1e20a99b4fa3412cd76a1bb7966a7ff55e0fcbdd6081bd2965f,0e1ecb5e12eee00e5a1e576f3af6bf0775a34484c34e02f4c54d8a70f9a971b5,b7709452345310de1f065cbf6d2a2f29cce370025698b93ec507fce6ccff9166,ba88c976ce9fc90e2cece391a51487504b6f7093e517e748ca447532a4282eb4,52.737054651755734,stable,4096,6,0.16363078650764448,0.19313844379243728,0.0850143809213415,0.15772543360618063,1.1803307184092418,4.0690104166666664e-05,0.0430908203125,0.19877115885416666,0.19771321614583334,True,raw/halfcheetah-expert-v2/halfcheetah-expert-v2_tau7_mpi4_seed0.npz,fa556424c0cac068b52dfbf174bde82a7714257ddf047ce2d122a453a9be6a21
td3|halfcheetah-expert-v2|7|1,td3,halfcheetah-expert-v2,7.0,1,1000000,c1593e43a2d678d763519ff71e14d9cdb84774b2c2d7561e20d92cb24d18e5ec,f16f784bf237cdc462b46da4fef7a8ff6df248b247def6c1764077e815af8bfe,14abaffb2f2a6911470602e162af8f908cf6c7301c4f0bdea2e7c080cf2046d0,d9fe53bb994eb1e20a99b4fa3412cd76a1bb7966a7ff55e0fcbdd6081bd2965f,0e1ecb5e12eee00e5a1e576f3af6bf0775a34484c34e02f4c54d8a70f9a971b5,b7709452345310de1f065cbf6d2a2f29cce370025698b93ec507fce6ccff9166,ba88c976ce9fc90e2cece391a51487504b6f7093e517e748ca447532a4282eb4,49.776230811002584,stable,4096,6,0.19243735478506171,0.19282047937739527,0.02870580711614667,0.1839707021080919,1.0019909055222749,0.030354817708333332,0.029866536458333332,0.22794596354166666,0.19771321614583334,True,raw/halfcheetah-expert-v2/halfcheetah-expert-v2_tau7_seed1.npz,d349d49eae9e5c714ab5a256b311a33ef7244ed2dbc796ee51186c85069f0d67
p3|halfcheetah-expert-v2|7|1,p3,halfcheetah-expert-v2,7.0,1,1000000,dc9607e2d68040d3803da08be492d071aed0a2b869d1c14d806c297ac6c8e923,6d66a314148699268bf7e42ca7b62c866c5391f8411327f38c626b70bf6190d3,123ff7348e74c656a5fe4fc6ce29df752003151dabdf3141b3c58d7221d0b443,d9fe53bb994eb1e20a99b4fa3412cd76a1bb7966a7ff55e0fcbdd6081bd2965f,0e1ecb5e12eee00e5a1e576f3af6bf0775a34484c34e02f4c54d8a70f9a971b5,b7709452345310de1f065cbf6d2a2f29cce370025698b93ec507fce6ccff9166,ba88c976ce9fc90e2cece391a51487504b6f7093e517e748ca447532a4282eb4,39.43114229733208,stable,4096,6,0.16523216343417862,0.19182038346325964,0.07480840242250755,0.1590513644621177,1.1609143127855528,0.0006510416666666666,0.058878580729166664,0.205322265625,0.19771321614583334,True,raw/halfcheetah-expert-v2/halfcheetah-expert-v2_tau7_mpi3_seed1.npz,423fe8b7db5f5f238e7e86f415cd4a1a380731631a06c420ce091d8e7390bbc4
p4|halfcheetah-expert-v2|7|1,p4,halfcheetah-expert-v2,7.0,1,1000000,1ec073a8660aec940f9bc14391a3184a1fd8cf9ad57bc9aae9316d71041b195a,fafd6e38304d68ce27988aa4464926451d28d7b324b449522e18a4892cbabd1b,eeb76126e640f3dee40d34723224d3b8d9aa2b77af04ba8605b7e9f1ee382927,d9fe53bb994eb1e20a99b4fa3412cd76a1bb7966a7ff55e0fcbdd6081bd2965f,0e1ecb5e12eee00e5a1e576f3af6bf0775a34484c34e02f4c54d8a70f9a971b5,b7709452345310de1f065cbf6d2a2f29cce370025698b93ec507fce6ccff9166,ba88c976ce9fc90e2cece391a51487504b6f7093e517e748ca447532a4282eb4,74.92302220501153,stable,4096,6,0.16312174057685253,0.19009199556228895,0.07821025806907672,0.1571883851223727,1.1653382001078498,0.0,0.043701171875,0.20100911458333334,0.19771321614583334,True,raw/halfcheetah-expert-v2/halfcheetah-expert-v2_tau7_mpi4_seed1.npz,cec5ef6002b58d9a5d8ce02faf3b5a22ccce2b05307e84ab3a95126c2d2e1da1
td3|halfcheetah-expert-v2|10|0,td3,halfcheetah-expert-v2,10.0,0,1000000,fbcc6fd474d9ee9ca1b2b88e032dac4401280fe9f9203b613fd2de04a0dc9038,9ca7a244567a812484e69dc8ba6453eee67a33846d73e02574ee37e280c29920,9dba005df0c8797ec2b8ed0d972b8b958454ba91fbb682126270dda420e75417,d9fe53bb994eb1e20a99b4fa3412cd76a1bb7966a7ff55e0fcbdd6081bd2965f,0e1ecb5e12eee00e5a1e576f3af6bf0775a34484c34e02f4c54d8a70f9a971b5,b7709452345310de1f065cbf6d2a2f29cce370025698b93ec507fce6ccff9166,ba88c976ce9fc90e2cece391a51487504b6f7093e517e748ca447532a4282eb4,1.2699050623327197,collapsed,4096,6,0.29818116391957233,0.30054596787527216,0.04470655136595775,0.28374622863467763,1.0079307623748417,0.12288411458333333,0.125244140625,0.2344970703125,0.19771321614583334,True,raw/halfcheetah-expert-v2/halfcheetah-expert-v2_tau10_seed0.npz,42cbab4d8ebd6bb419a1df192c62ddd2ecdbcac32b2aa79bc354a96af87d3a74
p3|halfcheetah-expert-v2|10|0,p3,halfcheetah-expert-v2,10.0,0,1000000,1db35485ab958944cdade1c81cf0300d73079b5f375e58693d48d0470cf1dab9,8744896f662698d1dd38b88f8300d3eed23590de4af974a9b545aac2ea87cf1f,238822252a32620d4cd333acb729baf0acbaa47b8c77aa8e2cd040bb77d041bc,d9fe53bb994eb1e20a99b4fa3412cd76a1bb7966a7ff55e0fcbdd6081bd2965f,0e1ecb5e12eee00e5a1e576f3af6bf0775a34484c34e02f4c54d8a70f9a971b5,b7709452345310de1f065cbf6d2a2f29cce370025698b93ec507fce6ccff9166,ba88c976ce9fc90e2cece391a51487504b6f7093e517e748ca447532a4282eb4,20.74356091445695,stable,4096,6,0.16953970759508227,0.20237150214058366,0.08047967142507358,0.16269332005952147,1.1936525372800262,0.0118408203125,0.07010904947916667,0.21036783854166666,0.19771321614583334,True,raw/halfcheetah-expert-v2/halfcheetah-expert-v2_tau10_mpi3_seed0.npz,11fd36931c25079c66f85fbd7c818392f9c30b01a47ae8deabc4fecdc9ecac16
p4|halfcheetah-expert-v2|10|0,p4,halfcheetah-expert-v2,10.0,0,1000000,1e57460ae551280c34725db2f8228c1bcb962258198b1c81d5141fb8570e1459,56754e4c3abdf596d258b0d9bcbcc8b20104ada4cc86b723cbc44987ccbfd875,24e9c45835c7210b3249d1865c44fbb75b9a8fcfc0363b9b09d30688015f0f2e,d9fe53bb994eb1e20a99b4fa3412cd76a1bb7966a7ff55e0fcbdd6081bd2965f,0e1ecb5e12eee00e5a1e576f3af6bf0775a34484c34e02f4c54d8a70f9a971b5,b7709452345310de1f065cbf6d2a2f29cce370025698b93ec507fce6ccff9166,ba88c976ce9fc90e2cece391a51487504b6f7093e517e748ca447532a4282eb4,6.724652422703517,collapsed,4096,6,0.16624792626350612,0.2055043372135061,0.09571532867501721,0.1599853575037361,1.23613173308266,0.0011800130208333333,0.07010904947916667,0.20377604166666666,0.19771321614583334,True,raw/halfcheetah-expert-v2/halfcheetah-expert-v2_tau10_mpi4_seed0.npz,db8f7b1732e5046bf5128317da9986e87ffc8a31e7208fdbd1e01cf0867c67fa
td3|halfcheetah-expert-v2|10|1,td3,halfcheetah-expert-v2,10.0,1,1000000,4d5b966e7bdf09a86b541875b4ca2e6cae053874555ff9f75d1d278eb2da5a37,84a07794f492cd349df551d831bc17a6f35997790466f704c4b01ed84fe54007,3b6a820445a6648694e410666ffca189da2257062454835bb482e6926a221065,d9fe53bb994eb1e20a99b4fa3412cd76a1bb7966a7ff55e0fcbdd6081bd2965f,0e1ecb5e12eee00e5a1e576f3af6bf0775a34484c34e02f4c54d8a70f9a971b5,b7709452345310de1f065cbf6d2a2f29cce370025698b93ec507fce6ccff9166,ba88c976ce9fc90e2cece391a51487504b6f7093e517e748ca447532a4282eb4,14.959409101106091,collapsed,4096,6,0.21315202778385833,0.21463662285072452,0.03250948506600918,0.20336278112303624,1.0069649586837222,0.08304850260416667,0.08614095052083333,0.24019368489583334,0.19771321614583334,True,raw/halfcheetah-expert-v2/halfcheetah-expert-v2_tau10_seed1.npz,5f3d2a8e0a6c6165bb28d88d043b708f348e4daa97f18ffce0c95fce6a7fd66c
p3|halfcheetah-expert-v2|10|1,p3,halfcheetah-expert-v2,10.0,1,1000000,1e5fc3cbc0713f99c9900e13130e378e8177f7d2f0650a3770e264f51e9feb65,d9d834bd0361968dfc3721c157ed4381c36186cb27179d42e076a203da8d5139,eb95cf2f096bf3536fd391d9bc033b8896573539100fc5db4a6a9a6c183c3add,d9fe53bb994eb1e20a99b4fa3412cd76a1bb7966a7ff55e0fcbdd6081bd2965f,0e1ecb5e12eee00e5a1e576f3af6bf0775a34484c34e02f4c54d8a70f9a971b5,b7709452345310de1f065cbf6d2a2f29cce370025698b93ec507fce6ccff9166,ba88c976ce9fc90e2cece391a51487504b6f7093e517e748ca447532a4282eb4,38.50823608022746,stable,4096,6,0.17300193835752029,0.21713845402416435,0.09354571542810017,0.16617294321757037,1.2551215095372685,0.013224283854166666,0.08317057291666667,0.21085611979166666,0.19771321614583334,True,raw/halfcheetah-expert-v2/halfcheetah-expert-v2_tau10_mpi3_seed1.npz,3df1c65e36861959a955bd4375b8e353399f93eba2059f9476ebdf4843237f7a
p4|halfcheetah-expert-v2|10|1,p4,halfcheetah-expert-v2,10.0,1,1000000,a01e6ee17c04164e81701bbae8f01ebcff29861aea5b2040f05d8a78bce18fc0,6262b9373dd1efc65c2091bb983f1ede81d3868a2f2042ac76a794c4436613b0,d88ab177c1fee1e4a896559c720c8ebe5d632713dcff7cc3c1160f3d2babf044,d9fe53bb994eb1e20a99b4fa3412cd76a1bb7966a7ff55e0fcbdd6081bd2965f,0e1ecb5e12eee00e5a1e576f3af6bf0775a34484c34e02f4c54d8a70f9a971b5,b7709452345310de1f065cbf6d2a2f29cce370025698b93ec507fce6ccff9166,ba88c976ce9fc90e2cece391a51487504b6f7093e517e748ca447532a4282eb4,44.35391019936886,stable,4096,6,0.1664392223285727,0.20616132261733291,0.09379725351583496,0.16015808951667604,1.2386582905941703,0.0006103515625,0.09220377604166667,0.207763671875,0.19771321614583334,True,raw/halfcheetah-expert-v2/halfcheetah-expert-v2_tau10_mpi4_seed1.npz,172efaef996dd4373174db04f416a82518bce3017242076a3a0fb99262566df2
td3|halfcheetah-expert-v2|14|0,td3,halfcheetah-expert-v2,14.0,0,1000000,8c8d784982cf1d1d19f473ed942df55cbabd64fa9d5f59aa3635a7804c641949,bcd9c2239e2670c9b821783b646bf281893d31e62b38ea921db6a650e3b41113,a2d4fca650d7831b1770ed61e70441bad93ae9c4b7a4f35546a434990d0a6cfb,d9fe53bb994eb1e20a99b4fa3412cd76a1bb7966a7ff55e0fcbdd6081bd2965f,0e1ecb5e12eee00e5a1e576f3af6bf0775a34484c34e02f4c54d8a70f9a971b5,b7709452345310de1f065cbf6d2a2f29cce370025698b93ec507fce6ccff9166,ba88c976ce9fc90e2cece391a51487504b6f7093e517e748ca447532a4282eb4,2.1022109021440114,collapsed,4096,6,0.2770621075384736,0.2766970980715906,0.03069082453252931,0.26543779857469024,0.9986825716799533,0.10941569010416667,0.11181640625,0.24544270833333334,0.19771321614583334,True,raw/halfcheetah-expert-v2/halfcheetah-expert-v2_tau14_seed0.npz,10a3962c17bc72279b680d61d2168a6b4f16579cf70c746679a40e3e5ef311ae
p3|halfcheetah-expert-v2|14|0,p3,halfcheetah-expert-v2,14.0,0,1000000,625628a10d9626f685ff86495a70c7a8b7bba3a27c2c604773d8e01dd6b4e69d,576a2f658423855282124219adc2148a45ccd4fb79175cff593df703f645f04f,6a3038432e8d3bd7fccd20101efb3690d945f3ae08e66a836eaeeed03e1774d6,d9fe53bb994eb1e20a99b4fa3412cd76a1bb7966a7ff55e0fcbdd6081bd2965f,0e1ecb5e12eee00e5a1e576f3af6bf0775a34484c34e02f4c54d8a70f9a971b5,b7709452345310de1f065cbf6d2a2f29cce370025698b93ec507fce6ccff9166,ba88c976ce9fc90e2cece391a51487504b6f7093e517e748ca447532a4282eb4,6.599847012469332,collapsed,4096,6,0.1877146266529917,0.2526016973257307,0.1173132083964089,0.1798810598645314,1.3456686984370636,0.020792643229166668,0.1414794921875,0.21533203125,0.19771321614583334,True,raw/halfcheetah-expert-v2/halfcheetah-expert-v2_tau14_mpi3_seed0.npz,138971b42a93f6637b3c0260e11cca880e6d31a4967e89811fbe306af4070a8d
