key,method,environment,tau,seed,checkpoint_step,checkpoint_file_sha256,weights_sha256,config_sha256,dataset_sha256,normalization_sha256,selected_transition_sha256,common_noise_sha256,external_score,stability,critic_scope,critic_params_sha256,intervention,historical_training_step_recovered,hop,total_hops,tau_step,C_k,q_weight,optimizer_step_before,optimizer_step_after,r_before,slack_before,r_after,slack_after,actor_loss_before,actor_loss_after,comparator_loss,q_mean_before,q_mean_after,reference_q_mean,transport_before,transport_after,all_finite,raw_npz,raw_sha256
p3|halfcheetah-medium-v2|7|0,p3,halfcheetah-medium-v2,7.0,0,1000000,b8597e59803bf6789eb89c6a74f2e3cc8dc64908d549ac860220bfd6547f29fd,69684eec2822f7bf9bb8d7440b060d6555199510076047a8304587567f9114a3,270d03b0496836a1a82db827e7aebd80b8e9f13819081bb635496b170b7b24f2,41324e8487a9556d8cfa4538827f8937f4d63dae3030825ebc9f3a726ed08ca0,51caf28579bcf0013343423215dd5726ae413ef0b9b26b62ac1b2c5fc057f353,f20b34392225e6018651d4267640ab507f18639f458d111acf32721f16328ed6,1089581c802a0f5b9679e0f7426544a2e7d61c1b00ecc63f7b60086fbe80f210,56.58806324844725,stable,within_run_online_critic,0d5026494c0fca2baa502bf82c2b1f736728ffe35c86b5cbe8360f40eeac3d9a,posthoc_final_checkpoint_one_adam_step,False,2,3,2.3333333333333335,477.1658945546875,0.00977996692538516,500000,500001,-0.0006450061140954588,0.0,-0.0007848792343656541,0.0,-4.659919134956929,-4.660059008077199,-4.659274128842833,477.0832830714062,477.0824789023027,476.41000878531486,0.005939594135589116,0.00579185626808523,True,raw/halfcheetah-medium-v2/halfcheetah-medium-v2_tau7_mpi3_seed0.npz,7264198f406ab743826cc7fc7f6dff2dc1349f74736aeaf25582f517f4c91265
p3|halfcheetah-medium-v2|7|0,p3,halfcheetah-medium-v2,7.0,0,1000000,b8597e59803bf6789eb89c6a74f2e3cc8dc64908d549ac860220bfd6547f29fd,69684eec2822f7bf9bb8d7440b060d6555199510076047a8304587567f9114a3,270d03b0496836a1a82db827e7aebd80b8e9f13819081bb635496b170b7b24f2,41324e8487a9556d8cfa4538827f8937f4d63dae3030825ebc9f3a726ed08ca0,51caf28579bcf0013343423215dd5726ae413ef0b9b26b62ac1b2c5fc057f353,f20b34392225e6018651d4267640ab507f18639f458d111acf32721f16328ed6,1089581c802a0f5b9679e0f7426544a2e7d61c1b00ecc63f7b60086fbe80f210,56.58806324844725,stable,within_run_online_critic,0d5026494c0fca2baa502bf82c2b1f736728ffe35c86b5cbe8360f40eeac3d9a,posthoc_final_checkpoint_one_adam_step,False,3,3,2.3333333333333335,477.8378611074219,0.00976621370238714,500000,500001,0.0008976500458164338,0.0008976500458164338,0.0008343352580704178,0.0008343352580704178,-4.658399646265994,-4.65846296105374,-4.65929729631181,477.5391457201913,477.537913415581,477.0832830714062,0.005349702092788319,0.005274352354871853,True,raw/halfcheetah-medium-v2/halfcheetah-medium-v2_tau7_mpi3_seed0.npz,7264198f406ab743826cc7fc7f6dff2dc1349f74736aeaf25582f517f4c91265
p4|halfcheetah-medium-v2|7|0,p4,halfcheetah-medium-v2,7.0,0,1000000,4404bd9595bbcbacee61e95d73138b62f45039b0817ff9b73496a8978a4b5394,80767477810d45a66e0e55f4bd418936573a5545c4f78635b92515dbda0e4f77,fea53c00fe52db2aa35e16dae18ad29240e79ddd43e50cf7d6ffe0b6e4183112,41324e8487a9556d8cfa4538827f8937f4d63dae3030825ebc9f3a726ed08ca0,51caf28579bcf0013343423215dd5726ae413ef0b9b26b62ac1b2c5fc057f353,f20b34392225e6018651d4267640ab507f18639f458d111acf32721f16328ed6,1089581c802a0f5b9679e0f7426544a2e7d61c1b00ecc63f7b60086fbe80f210,57.724175554446,stable,within_run_online_critic,376e16221597ab64b3284bee5ebeded88c86aee28050ec8a8a15eaeb0a35ffc6,posthoc_final_checkpoint_one_adam_step,False,2,4,1.75,466.4380808339844,0.0075036755012413475,500000,500001,0.00045399914869515,0.00045399914869515,0.0002718511500336973,0.0002718511500336973,-3.493961321865156,-3.4941434698638174,-3.494415321013851,466.33330523967743,466.33532505854964,465.6938217058778,0.005252476074714627,0.0050854841414419896,True,raw/halfcheetah-medium-v2/halfcheetah-medium-v2_tau7_mpi4_seed0.npz,3ca1d496b4a9103a52071e465a9b34c8971745d3c453e5bd37715c8648cb0864
p4|halfcheetah-medium-v2|7|0,p4,halfcheetah-medium-v2,7.0,0,1000000,4404bd9595bbcbacee61e95d73138b62f45039b0817ff9b73496a8978a4b5394,80767477810d45a66e0e55f4bd418936573a5545c4f78635b92515dbda0e4f77,fea53c00fe52db2aa35e16dae18ad29240e79ddd43e50cf7d6ffe0b6e4183112,41324e8487a9556d8cfa4538827f8937f4d63dae3030825ebc9f3a726ed08ca0,51caf28579bcf0013343423215dd5726ae413ef0b9b26b62ac1b2c5fc057f353,f20b34392225e6018651d4267640ab507f18639f458d111acf32721f16328ed6,1089581c802a0f5b9679e0f7426544a2e7d61c1b00ecc63f7b60086fbe80f210,57.724175554446,stable,within_run_online_critic,376e16221597ab64b3284bee5ebeded88c86aee28050ec8a8a15eaeb0a35ffc6,posthoc_final_checkpoint_one_adam_step,False,3,4,1.75,467.0682077871094,0.007493552208535904,500000,500001,0.001535167146886618,0.001535167146886618,0.0014131213996790848,0.0014131213996790848,-3.4929578022457464,-3.493079847992954,-3.494492969392633,466.79262648895383,466.7894172053784,466.33330523967743,0.004977114908829066,0.004831020227597308,True,raw/halfcheetah-medium-v2/halfcheetah-medium-v2_tau7_mpi4_seed0.npz,3ca1d496b4a9103a52071e465a9b34c8971745d3c453e5bd37715c8648cb0864
p4|halfcheetah-medium-v2|7|0,p4,halfcheetah-medium-v2,7.0,0,1000000,4404bd9595bbcbacee61e95d73138b62f45039b0817ff9b73496a8978a4b5394,80767477810d45a66e0e55f4bd418936573a5545c4f78635b92515dbda0e4f77,fea53c00fe52db2aa35e16dae18ad29240e79ddd43e50cf7d6ffe0b6e4183112,41324e8487a9556d8cfa4538827f8937f4d63dae3030825ebc9f3a726ed08ca0,51caf28579bcf0013343423215dd5726ae413ef0b9b26b62ac1b2c5fc057f353,f20b34392225e6018651d4267640ab507f18639f458d111acf32721f16328ed6,1089581c802a0f5b9679e0f7426544a2e7d61c1b00ecc63f7b60086fbe80f210,57.724175554446,stable,within_run_online_critic,376e16221597ab64b3284bee5ebeded88c86aee28050ec8a8a15eaeb0a35ffc6,posthoc_final_checkpoint_one_adam_step,False,4,4,1.75,467.5187693105469,0.007486330452917375,500000,500001,0.002757596704640708,0.002757596704640708,0.0024878489080903954,0.0024878489080903954,-3.4918062581769,-3.49207600597345,-3.4945638548815405,467.1568442415446,467.1571963839233,466.79262648895383,0.005484251157354722,0.005217139615017394,True,raw/halfcheetah-medium-v2/halfcheetah-medium-v2_tau7_mpi4_seed0.npz,3ca1d496b4a9103a52071e465a9b34c8971745d3c453e5bd37715c8648cb0864
p3|halfcheetah-medium-v2|7|1,p3,halfcheetah-medium-v2,7.0,1,1000000,316c80cb7e8b272863a802acf6e7065ab549d587472703fd2c76ac28cb148e1e,89b9b4bdcb144ccae30bde9aaff5773d2ff3c664d6f20157922e97091a7c20df,36fc11c0bfa3fd9c79b2c13be7c42bec840e146a1524ac61ba74e94a1b161113,41324e8487a9556d8cfa4538827f8937f4d63dae3030825ebc9f3a726ed08ca0,51caf28579bcf0013343423215dd5726ae413ef0b9b26b62ac1b2c5fc057f353,f20b34392225e6018651d4267640ab507f18639f458d111acf32721f16328ed6,1089581c802a0f5b9679e0f7426544a2e7d61c1b00ecc63f7b60086fbe80f210,57.49236408610612,stable,within_run_online_critic,c51b8f8ef98be1584018de515ceddd44232f8856ebf132f548a441e564567b65,posthoc_final_checkpoint_one_adam_step,False,2,3,2.3333333333333335,477.660889671875,0.00976983204522437,500000,500001,-0.0005269171017676655,0.0,-0.0006720426146928915,0.0,-4.645509055776072,-4.6456541812889975,-4.644982138674305,476.14915157854557,476.15066326223314,475.44135018624365,0.006388183622398472,0.006257827005206708,True,raw/halfcheetah-medium-v2/halfcheetah-medium-v2_tau7_mpi3_seed1.npz,be84316836d8837d4f0f5e8a68945793c2f78f379b3ff4d948fafec3c39eb155
p3|halfcheetah-medium-v2|7|1,p3,halfcheetah-medium-v2,7.0,1,1000000,316c80cb7e8b272863a802acf6e7065ab549d587472703fd2c76ac28cb148e1e,89b9b4bdcb144ccae30bde9aaff5773d2ff3c664d6f20157922e97091a7c20df,36fc11c0bfa3fd9c79b2c13be7c42bec840e146a1524ac61ba74e94a1b161113,41324e8487a9556d8cfa4538827f8937f4d63dae3030825ebc9f3a726ed08ca0,51caf28579bcf0013343423215dd5726ae413ef0b9b26b62ac1b2c5fc057f353,f20b34392225e6018651d4267640ab507f18639f458d111acf32721f16328ed6,1089581c802a0f5b9679e0f7426544a2e7d61c1b00ecc63f7b60086fbe80f210,57.49236408610612,stable,within_run_online_critic,c51b8f8ef98be1584018de515ceddd44232f8856ebf132f548a441e564567b65,posthoc_final_checkpoint_one_adam_step,False,3,3,2.3333333333333335,478.36981301171875,0.009755353577363684,500000,500001,0.0008490221927548447,0.0008490221927548447,0.0007717202565036274,0.0007717202565036274,-4.6441543070176925,-4.644231608953944,-4.645003329210447,476.591459563002,476.59305010922253,476.14915157854557,0.005163892971218745,0.005102107375729654,True,raw/halfcheetah-medium-v2/halfcheetah-medium-v2_tau7_mpi3_seed1.npz,be84316836d8837d4f0f5e8a68945793c2f78f379b3ff4d948fafec3c39eb155
p4|halfcheetah-medium-v2|7|1,p4,halfcheetah-medium-v2,7.0,1,1000000,5bba05c1fc78c49f595c2c2adf8e07059461ea774ef16404205599dab41c6a42,fc3bc00f39a0a93c70e3c0c86f50f8ce25a5313a3a7cf7d06735d56a4bff7610,9959678265e9454a51c9c12c351c1c6bc236429944716c937db2d9586fd34a5a,41324e8487a9556d8cfa4538827f8937f4d63dae3030825ebc9f3a726ed08ca0,51caf28579bcf0013343423215dd5726ae413ef0b9b26b62ac1b2c5fc057f353,f20b34392225e6018651d4267640ab507f18639f458d111acf32721f16328ed6,1089581c802a0f5b9679e0f7426544a2e7d61c1b00ecc63f7b60086fbe80f210,54.90533813855326,stable,within_run_online_critic,4c3cbe3c6cd32ce8dfb1a9a5400ede39869c3308339390bb6623bbba5de03c03,posthoc_final_checkpoint_one_adam_step,False,2,4,1.75,461.6173105703125,0.007582038021225567,500000,500001,0.00042932678325913187,0.00042932678325913187,0.00030319764830544216,0.00030319764830544216,-3.4788859362745774,-3.479012065409531,-3.4793152630578366,459.5560050792992,459.5564937032759,458.8891869597137,0.005485167119198793,0.005362742749814541,True,raw/halfcheetah-medium-v2/halfcheetah-medium-v2_tau7_mpi4_seed1.npz,5cb453a69f735ab9631fb37cf91193f9d3ea9d735c7768b82f25a9552c755c3a
p4|halfcheetah-medium-v2|7|1,p4,halfcheetah-medium-v2,7.0,1,1000000,5bba05c1fc78c49f595c2c2adf8e07059461ea774ef16404205599dab41c6a42,fc3bc00f39a0a93c70e3c0c86f50f8ce25a5313a3a7cf7d06735d56a4bff7610,9959678265e9454a51c9c12c351c1c6bc236429944716c937db2d9586fd34a5a,41324e8487a9556d8cfa4538827f8937f4d63dae3030825ebc9f3a726ed08ca0,51caf28579bcf0013343423215dd5726ae413ef0b9b26b62ac1b2c5fc057f353,f20b34392225e6018651d4267640ab507f18639f458d111acf32721f16328ed6,1089581c802a0f5b9679e0f7426544a2e7d61c1b00ecc63f7b60086fbe80f210,54.90533813855326,stable,within_run_online_critic,4c3cbe3c6cd32ce8dfb1a9a5400ede39869c3308339390bb6623bbba5de03c03,posthoc_final_checkpoint_one_adam_step,False,3,4,1.75,462.26629738671875,0.007571393414977861,500000,500001,0.0013278428233096662,0.0013278428233096662,0.0011890724783936157,0.0011890724783936157,-3.478151467847629,-3.478290238192545,-3.4794793106709387,459.9608394932002,459.96608205139637,459.5560050792992,0.004393003438875613,0.004293926564563735,True,raw/halfcheetah-medium-v2/halfcheetah-medium-v2_tau7_mpi4_seed1.npz,5cb453a69f735ab9631fb37cf91193f9d3ea9d735c7768b82f25a9552c755c3a
p4|halfcheetah-medium-v2|7|1,p4,halfcheetah-medium-v2,7.0,1,1000000,5bba05c1fc78c49f595c2c2adf8e07059461ea774ef16404205599dab41c6a42,fc3bc00f39a0a93c70e3c0c86f50f8ce25a5313a3a7cf7d06735d56a4bff7610,9959678265e9454a51c9c12c351c1c6bc236429944716c937db2d9586fd34a5a,41324e8487a9556d8cfa4538827f8937f4d63dae3030825ebc9f3a726ed08ca0,51caf28579bcf0013343423215dd5726ae413ef0b9b26b62ac1b2c5fc057f353,f20b34392225e6018651d4267640ab507f18639f458d111acf32721f16328ed6,1089581c802a0f5b9679e0f7426544a2e7d61c1b00ecc63f7b60086fbe80f210,54.90533813855326,stable,within_run_online_critic,4c3cbe3c6cd32ce8dfb1a9a5400ede39869c3308339390bb6623bbba5de03c03,posthoc_final_checkpoint_one_adam_step,False,4,4,1.75,462.6613474355469,0.007564928471764293,500000,500001,0.0022604699817434515,0.0022604699817434515,0.0021709624566099706,0.0021709624566099706,-3.4773103805969727,-3.477399888122106,-3.479570850578716,460.2358179297298,460.2378304488957,459.9608394932002,0.00434066218536762,0.004266379223771762,True,raw/halfcheetah-medium-v2/halfcheetah-medium-v2_tau7_mpi4_seed1.npz,5cb453a69f735ab9631fb37cf91193f9d3ea9d735c7768b82f25a9552c755c3a
