env,tau,method,d4rl_score_mean,d4rl_seed_gap,critic_displacement_mean,final_displacement_mean,decoupling_displacement_ratio_mean,canonical_q1_gain_total_mean,own_q1_gain_total_mean,own_secant_q_final_mean,own_prox_residual_final_mean,own_saturation_final_mean,twin_gap_final_mean,path_length_mean,chord_length_mean,path_tortuosity_mean,td_residual_mean,td_target_abs_p99_mean,max_critic_loss_mean
hopper-medium-replay-v2,10.0,mpi3,99.66830489234626,0.7743798776825201,0.13673822233404087,0.2646352841228967,1.3911977410316467,4.0968204736709595,3.3780550956726074,-2.2952486276626587,0.575800895690918,0.0819091796875,1.9150238633155823,1.0340841816246211,0.7648258859826456,1.6251866817474365,17.73864051578147,283.3561149597168,61.75837516784668
hopper-medium-replay-v2,10.0,td3,44.248588591292986,13.89715157526583,0.18100824858027376,0.18100824858027376,0.9999999403953552,2.038342237472534,1.871613621711731,-0.8687023222446442,0.6215473711490631,0.05314127604166666,1.5535351634025574,0.637438756237998,0.637438756237998,1.0,19.442380786456823,296.9012306213379,77.57266235351562
hopper-medium-replay-v2,14.0,mpi3,100.49720368373161,0.5284771506611321,0.14615918785777482,0.29746306600036476,1.4266478419303894,4.231818437576294,3.300736665725708,-0.9285455048084259,0.5802546441555023,0.09627278645833331,1.7745193839073181,1.0814531541391261,0.8144739464681834,1.6187499165534973,17.53960036012589,292.392611694336,69.88770484924316
hopper-medium-replay-v2,14.0,td3,34.159896009525504,6.832896121861804,0.2136710762997729,0.2136710762997729,0.9999999403953552,1.664160966873169,2.218129515647888,-0.9437006711959839,0.5963670611381531,0.05253092447916666,1.763572633266449,0.6949085827410499,0.6949085827410499,1.0,24.662577197696407,299.95616760253904,84.48457717895508
hopper-medium-replay-v2,20.0,mpi3,99.88171245462324,0.4632493146652905,0.1560923224618458,0.3365324196258328,1.4683292508125305,4.335659027099609,3.091390013694763,-0.2555299997329712,0.5973239243030548,0.1141357421875,1.7235089540481567,1.141430448601568,0.866219883919257,1.6076238751411438,17.936795327229987,292.65987930297854,62.535919189453125
hopper-medium-replay-v2,20.0,td3,34.54949387397046,4.230671029964675,0.2385924956137564,0.2385924956137564,0.9999999701976776,2.3780465126037598,2.128312349319458,-0.8924415111541748,0.5838280320167542,0.0601806640625,1.6566599011421204,0.7316363398159638,0.7316363398159638,1.0,19.698144837782223,310.4102188110352,106.5357551574707
hopper-medium-v2,4.0,mpi3,58.118547028867575,4.57934706571281,0.05384101606893443,0.06060767782864307,1.060966670513153,0.3954634368419647,0.4176422953605652,-0.4117366522550583,0.7017945051193237,0.07206217447916666,0.687385618686676,0.5001076606936294,0.3505091223754562,1.7514272332191467,2.873914971224366,300.2109733581543,5.5227155685424805
hopper-medium-v2,4.0,td3,60.334592176977,7.058333529066296,0.057681339116268604,0.057681339116268604,0.9999998807907104,0.31303803622722626,0.32002827525138855,-0.19742552936077118,0.7550772130489349,0.07145182291666666,0.656072348356247,0.3422951713437783,0.3422951713437783,1.0,2.5835660466524146,311.4100692749024,179.44974517822266
hopper-medium-v2,7.0,mpi3,94.41786935409436,6.730271401627419,0.055166537123928494,0.06949816300100353,1.1223236918449402,0.5834783315658569,0.6139123737812042,-0.634501576423645,0.6432147026062012,0.08052571614583331,0.7155283093452454,0.5298361202080741,0.3789554906897479,1.6948401927947998,2.807183837688939,306.64598541259767,6.309595823287964
hopper-medium-v2,7.0,td3,48.11834405779964,94.94652273697692,0.39898901767855,0.39898901767855,0.9999999701976776,0.06256029009819031,58916028416.22661,4353000447.897878,0.6786879897117615,0.3335774739583333,12427480064.369453,0.862361858067402,0.862361858067402,1.0,1.51015488881298e+22,577292219347.3153,1.2350758312393675e+22
hopper-medium-v2,10.0,mpi3,99.53478084829442,4.301689481509413,0.05598220011984134,0.0747797606589013,1.1557146310806274,0.6264195740222931,0.630906879901886,-0.16261842101812363,0.6343269646167755,0.08675130208333333,0.6601511836051941,0.541315381186223,0.39323373978714926,1.6653388738632202,2.304381441373067,310.3608825683594,7.49103856086731
hopper-medium-v2,10.0,td3,0.7444242889300299,0.30603781344574876,0.8713925658963291,0.8713925658963291,1.0,-0.4641965702176094,206994923520.0,16699622144.0,0.698602706193924,0.7510172526041666,100646021376.0,1.5035886774389837,1.5035886774389837,1.0,1.0038727745144288e+23,2110795486003.2,8.372314317781607e+22
hopper-medium-v2,14.0,mpi3,88.13781441042933,3.4392806695617253,0.05961775596170821,0.09567712132592632,1.2662298679351807,0.7358293235301971,0.8527408838272095,-0.26136260479688644,0.613742858171463,0.103515625,0.9546025097370148,0.6059355531203892,0.4499363580987392,1.6250535249710083,2.8161856041157307,309.3372032165527,2393.551296234131
hopper-medium-v2,14.0,td3,0.6544374983971992,0.1712679980251791,1.0187302973169885,1.0187302973169885,1.0,-0.5032901614904404,251809931264.0,15366861824.0,0.7533069252967834,0.8580322265624999,69228683264.0,1.6499692444481298,1.6499692444481298,1.0,1.1760742855898075e+23,2292562696601.6006,9.379264588316168e+22
hopper-medium-v2,20.0,mpi3,51.52157044026069,101.57777329915376,0.45084305023327165,0.6063255574352191,1.2431577444076538,0.16985364258289337,73080250368.46524,17677307904.628807,0.7782986462116241,0.5115152994791666,21913374720.467957,1.2308726010130613,1.1052950344655983,1.3407840728759766,1.8008205347630847e+22,641941920310.1473,1.449370161948575e+22
hopper-medium-v2,20.0,td3,0.737255984777946,0.009144388188280672,1.086225186176435,1.086225186176435,1.0,-0.5539087355136871,316001402880.0,19329132544.0,0.798073023557663,0.9078369140624999,173348405248.0,1.7125465776775854,1.7125465776775854,1.0,1.5474775329199105e+23,3211952744038.4004,1.391261274302526e+23
walker2d-expert-v2,4.0,mpi3,112.04694645342538,0.054021409643326024,0.025362393836308783,0.02790849418728847,1.0489949584007263,0.2764032185077667,0.3096698969602585,-0.8461336195468903,0.6916133165359497,0.06650797526041667,0.47142595052719116,0.5329645884539786,0.3747246047394128,1.520179033279419,1.230066268590349,520.8778640747071,4.580816268920898
walker2d-expert-v2,4.0,td3,1.8192364198070738,3.8065350278423495,0.4644081529655093,0.4644081529655093,1.0,-1.3406651616096497,528733241344.0,15095760384.0,0.6759820580482483,0.6810099283854167,320224804864.0,1.445393926077486,1.445393926077486,1.0,5.924030895743591e+23,4601194197811.201,3.989080483622001e+23
walker2d-expert-v2,7.0,mpi3,59.52001222352176,108.39313050337299,0.04281402478372254,0.10887418947076988,1.4236647486686707,0.023900851607322693,87542432.16385563,-1015125.122582078,0.6121315956115723,0.232177734375,5553897.67715098,0.828956413249216,0.666509250029776,1.383465826511383,3576534003792160.5,4217881657.6012897,3928757714812930.5
walker2d-expert-v2,7.0,td3,1.7544165567970587,4.043528356669982,0.5322571127684483,0.5322571127684483,1.0,-1.794526755809784,552441298944.0,14962034688.0,0.7340922653675079,0.7576904296875,295154302976.0,1.6043950404382485,1.6043950404382485,1.0,6.818865621851405e+23,5075486284185.602,4.70326329411425e+23
walker2d-expert-v2,10.0,mpi3,0.8116282468334517,3.1430093040885074,0.4905852428948947,0.5643048524554786,1.072446048259735,-2.1582144498825073,365204439040.0,30740946944.0,0.890161007642746,0.7968343098958335,185342791680.0,1.8629505977114604,1.664445983196856,1.158239722251892,2.952963951135586e+23,2911502699724.801,2.112214751438568e+23
walker2d-expert-v2,10.0,td3,1.6391674002415961,3.818107327466976,0.5907655702887951,0.5907655702887951,1.0,-2.213509678840637,587721818112.0,14413388288.0,0.7865196466445923,0.7532552083333333,335089008640.0,1.6912397230053102,1.6912397230053102,1.0,7.647251533796382e+23,5324919039590.401,5.316571958136864e+23
walker2d-expert-v2,14.0,mpi3,1.0152680409976478,2.573205401407674,0.47579191780803143,0.7029893427476281,1.227319359779358,-3.375388979911804,537304449024.0,-20642157568.0,0.8810381889343262,0.9111124674479165,323842654208.0,2.492835235170787,1.9322646400833037,1.35569429397583,6.145973943042969e+23,4891375842099.201,4.352701117535895e+23
walker2d-expert-v2,14.0,td3,0.2815922574420547,1.1058538342964876,0.608967857554731,0.608967857554731,1.0,-2.1162811517715454,585697361920.0,13562324992.0,0.8159033060073853,0.8003336588541667,319873204224.0,1.729627999739023,1.729627999739023,1.0,7.568991286562827e+23,5186307293184.001,5.362956872570959e+23
walker2d-expert-v2,20.0,mpi3,1.0152680409976478,2.573205401407674,0.5278548467785669,0.7163346343677119,1.1782629489898682,-3.3233137130737305,558743027712.0,-9505560576.0,0.9071552753448486,0.9185384114583334,346711015424.0,2.518114298040018,1.9415718721265876,1.375441312789917,6.950505384245049e+23,5118259442483.201,4.944898347657276e+23
walker2d-expert-v2,20.0,td3,2.3351468229241332,0.06655216244529738,0.7305035779838818,0.7305035779838818,1.0,-4.24726128578186,522721034240.0,14087274496.0,0.8371758759021759,0.9310506184895834,329505046528.0,1.9746164751431934,1.9746164751431934,1.0,5.964301726866759e+23,5062316025446.4,4.283043581811385e+23
walker2d-medium-replay-v2,4.0,mpi3,88.30562146433144,5.719145447772746,0.10994541101669242,0.18673442190817724,1.303206980228424,3.8106216192245483,4.829165458679199,-1.549130141735077,0.6195362210273743,0.07735188802083333,4.114973425865173,1.379178187053185,0.940095544574433,1.6016362309455872,43.850153006471515,321.73143768310547,82.5373764038086
walker2d-medium-replay-v2,4.0,td3,61.9435796057405,43.99701021306687,0.1377568887318814,0.1377568887318814,0.9999999403953552,2.1530221700668335,2.864814043045044,-0.9860153794288635,0.6234425008296967,0.05397542317708333,3.6525871753692627,0.8120592614720863,0.8120592614720863,1.0,46.388234103213364,364.2022956848145,107.41509246826172
walker2d-medium-replay-v2,7.0,mpi3,90.35570070762427,0.27128752643194787,0.1190493371845669,0.23099192597691598,1.3929588198661804,4.143993377685547,5.208253860473633,-1.448467493057251,0.6242763698101044,0.07979329427083333,4.008409261703491,1.51126243341605,1.049491468958422,1.5697301626205444,40.55467093233091,348.05808410644534,117.2208480834961
