env,tau,seed,method,hop,total_hops,n_states,action_dim,eta_tau_over_k,q_scale_own_ref,explicit_q_term,q_scale_norm,h_eff,h_eff_over_eta,target_coefficient_d_eta,h_eff_over_target_coefficient,clipped_target_h_eff,clipped_target_h_eff_over_eta,clipped_target_h_eff_over_target_coefficient,explicit_raw_fidelity,projection_attenuation,actor_fit_realization,target_fit_error,directional_realization,cos_step_grad_ratio,raw_target_component_clip_fraction,raw_target_state_clip_fraction,raw_to_clip_norm_mean,actor_to_clipped_target_norm_mean,actor_saturation_component_fraction,actor_saturation_state_fraction,actual_step_norm_mean,actual_step_norm_p50,actual_step_norm_p90,actual_step_norm_p99,actual_step_norm_max,clip_target_step_norm_mean,clip_target_step_norm_p50,clip_target_step_norm_p90,clip_target_step_norm_p99,clip_target_step_norm_max,own_q_gain_mean,own_linear_gain_mean,own_nonlinear_correction_mean,own_step_sq_mean,own_kappa_q_ratio_of_means,own_kappa_grad_ratio_of_means,own_grad_prev_norm_mean,own_grad_next_norm_mean,canonical_q_gain_mean,canonical_linear_gain_mean,canonical_nonlinear_correction_mean,canonical_step_sq_mean,canonical_kappa_q_ratio_of_means,canonical_kappa_grad_ratio_of_means,canonical_grad_prev_norm_mean,canonical_grad_next_norm_mean,eval_step,final_critic_loss,max_critic_loss,d4rl_score
hopper-medium-replay-v2,4.0,0,exp2m,1,2,512,3,2.0,177.44439797265625,False,True,2.88050263198872,1.4402513087931035,6.0,0.48008377119798035,4.59723223795022,2.29861610748203,0.7662053717146945,0.7016219150461589,0.8555788772956054,2.2749533791403294,4.630634891841177,0.7723884152178677,0.24665262352842213,0.12565104166666666,0.3203125,0.05404853820800781,0.5293208360671997,0.022786458333333332,0.068359375,0.5635511284890526,0.5104136765003204,0.9740490436553959,1.5287614572048183,2.1453044414520264,0.20166027509549167,0.1548069640994072,0.3873398184776308,0.9096002399921406,2.147599458694458,1.3369066715240479,1.5518598556518555,-0.21495336294174194,0.4140837788581848,-1.0382119209953378,-1.1550274199618398,7.059059143066406,6.559965133666992,1.182999610900879,1.5787702798843384,-0.39577051997184753,0.4140837788581848,-1.9115480036693289,-1.3869344792926572,8.315768241882324,7.825735092163086,1000000,19.432098388671875,70.5806884765625,98.06293606603522
hopper-medium-replay-v2,4.0,0,exp2m,2,2,512,3,2.0,178.73382668359375,False,True,2.77765465013354,1.3888273181226334,6.0,0.4629424409173526,4.361445745048045,2.180722861620408,0.7269076229631615,0.528851439441311,0.8200727996375284,1.1581854490846004,1.0062321879418366,0.667580469613856,0.4874138417214607,0.080078125,0.21484375,0.043348249047994614,0.2109796404838562,0.025390625,0.07421875,0.2376777915715138,0.21008644998073578,0.4269243180751803,0.675518390536308,1.5059902667999268,0.18701229122598306,0.14301315695047379,0.3543284237384797,0.8425620180368415,1.4801009893417358,1.2572722434997559,1.2353196144104004,0.021952664479613304,0.08080834895372391,0.5433265757119216,-0.373403096523718,6.559965133666992,6.529050350189209,1.196907877922058,1.162840485572815,0.03406738489866257,0.08080834895372391,0.8431648740242765,0.7145154161750737,7.825735092163086,8.10605525970459,1000000,19.432098388671875,70.5806884765625,98.06293606603522
hopper-medium-replay-v2,4.0,1,exp2m,1,2,512,3,2.0,178.90411476953125,False,True,2.7086428101300197,1.3543213982934028,6.0,0.45144046760260254,4.38976861284556,2.1948842954483587,0.7316281009215465,0.7135341675133818,0.8275298465901189,2.3250708502074313,4.88390272223745,0.7610251162514099,0.2346290843419371,0.11067708333333333,0.298828125,0.057470593601465225,0.5304412841796875,0.021484375,0.064453125,0.5580857888271566,0.5132861137390137,0.9864384353160863,1.5420280551910395,2.063059091567993,0.19677427373062528,0.14694654941558838,0.37026595771312737,0.893283846378326,2.1219098567962646,1.1873400211334229,1.5264395475387573,-0.33909958600997925,0.4198058247566223,-1.6155067792545972,-1.4395730104144435,7.080163955688477,6.574021339416504,1.0906267166137695,1.4242098331451416,-0.3335830569267273,0.4198058247566223,-1.5892254433296207,-0.8292435612295789,8.369636535644531,7.953157424926758,1000000,15.591070175170898,32.29951477050781,99.93338767910191
hopper-medium-replay-v2,4.0,1,exp2m,2,2,512,3,2.0,180.07547097070312,False,True,2.715284007641651,1.3576419970326155,6.0,0.45254733385269624,4.2960845879223895,2.1480422832209833,0.7160140967937081,0.5512857568603452,0.8110954146316879,1.2176195419492162,1.1927477009605598,0.6449245936430316,0.45822837952652273,0.07486979166666667,0.203125,0.04345443844795227,0.22034412622451782,0.020833333333333332,0.0625,0.23712248308129347,0.20239600539207458,0.43711875975132014,0.7577190798521042,0.8669635653495789,0.1859767745481804,0.14941782504320145,0.33906968832016,0.7601205116510383,0.903254508972168,1.1348109245300293,1.0998197793960571,0.03499104455113411,0.0789804458618164,0.8860684372942635,-0.17523606875721942,6.574021339416504,6.611783504486084,1.217474341392517,1.0678750276565552,0.14959928393363953,0.0789804458618164,3.788260837475471,3.3744524326684338,7.953157424926758,8.62118911743164,1000000,15.591070175170898,32.29951477050781,99.93338767910191
hopper-medium-replay-v2,7.0,0,exp2m,1,2,512,3,3.5,192.96925454003906,False,True,2.8242847133952815,0.8069384872359705,10.5,0.2689794962576654,4.14169778545013,1.183342221033345,0.39444740776244336,0.6578405759385069,0.5220999377781734,1.7402651201558283,2.5738436269698823,0.7273392648706366,0.2960403597461678,0.15690104166666666,0.392578125,0.1124744713306427,0.5251176953315735,0.022786458333333332,0.064453125,0.5680357698183798,0.5127679109573364,0.9815824508666993,1.6109528219699856,2.1198127269744873,0.26629568039606966,0.19559965282678604,0.5042042434215546,1.559775604009623,2.3981974124908447,1.4779422283172607,2.56955623626709,-1.091614007949829,0.42911863327026367,-5.087702550654824,-3.8560737916878494,6.50188684463501,5.460973739624023,1.4314038753509521,1.8293510675430298,-0.39794719219207764,0.42911863327026367,-1.8547187284121147,-1.3694154873465023,8.315768241882324,7.901280879974365,1000000,15.136870384216309,69.15233612060547,99.986157593325
hopper-medium-replay-v2,7.0,0,exp2m,2,2,512,3,3.5,194.43438820703125,False,True,4.405255094152531,1.2586443090188821,10.5,0.4195481038054333,6.752719962213936,1.9293485551201288,0.6431161862650261,0.5061943933119027,0.7696250168102883,1.0654506137081747,0.7978141059364381,0.6686852819946822,0.5116490058907103,0.10416666666666667,0.2890625,0.07705004513263702,0.22520104050636292,0.02734375,0.08203125,0.26231834783357044,0.23594456166028976,0.46129994690418247,0.9962661206722258,1.0480492115020752,0.2373407147351827,0.19244404882192612,0.4324969589710237,0.9498299527168257,1.1870287656784058,1.2243890762329102,1.1294251680374146,0.09496381878852844,0.09774930775165558,1.94300729606719,0.183246498511071,5.460973739624023,5.481961250305176,1.4568308591842651,1.3226275444030762,0.13420332968235016,0.09774930775165558,2.7458673424874553,2.9174829652393197,7.901280879974365,8.444643020629883,1000000,15.136870384216309,69.15233612060547,99.986157593325
hopper-medium-replay-v2,7.0,1,exp2m,1,2,512,3,3.5,190.94146828515625,False,True,4.296852321325192,1.227672088299563,10.5,0.409224030212662,6.821195789930494,1.948913077268961,0.649637693660392,0.6559809299423285,0.7619350944376853,1.802735169909716,2.7131068600408503,0.7683734278453551,0.2979291451646095,0.14322916666666666,0.369140625,0.1020774394273758,0.5444805026054382,0.024739583333333332,0.07421875,0.5914488655180321,0.5359520018100739,1.043493926525116,1.709426188468933,2.012258291244507,0.2716922827785311,0.20162763446569443,0.5129174768924714,1.3003211665153502,2.4506235122680664,1.525090217590332,1.8408682346343994,-0.3157779276371002,0.4667115807533264,-1.353203708214738,-1.048527835532327,6.331498622894287,5.864055156707764,1.7111785411834717,1.853825569152832,-0.1426471769809723,0.4667115807533264,-0.6112861981881499,-0.2263732849110333,8.369636535644531,8.133190155029297,1000000,11.861152648925781,48.76002502441406,100.19434508972238
hopper-medium-replay-v2,7.0,1,exp2m,2,2,512,3,3.5,192.46983437402343,False,True,3.595257839297642,1.0272165225787078,10.5,0.34240550817843685,5.966153338543625,1.7046152347135637,0.56820507932015,0.520315606404322,0.7011261533638743,1.0267742842771406,0.759433663297169,0.6474158161687106,0.4756326571051621,0.10807291666666667,0.27734375,0.09461953490972519,0.23177491128444672,0.025390625,0.076171875,0.2657678730029147,0.22820711880922318,0.47561575472354894,0.8877894264459608,1.290655493736267,0.24687738577631535,0.19326844811439514,0.4803218603134159,0.9653586590290058,1.368640661239624,1.2244219779968262,1.2319056987762451,-0.007483659312129021,0.10171927511692047,-0.14714337214476064,-0.3248683257952273,5.864055156707764,6.0074286460876465,1.2933523654937744,1.2229366302490234,0.07041579484939575,0.10171927511692047,1.384512185048427,1.7047648832782867,8.133190155029297,8.58543586730957,1000000,11.861152648925781,48.76002502441406,100.19434508972238
hopper-medium-replay-v2,10.0,0,exp2m,1,2,512,3,5.0,203.9810801015625,False,True,3.648654169721113,0.7297308324847609,15.0,0.24324361115257842,5.2287219796767035,1.045744393843852,0.3485814650793926,0.6262379087391308,0.5033777032937754,1.6512949379960102,2.232974896056241,0.7468998152613223,0.29263357876796475,0.14518229166666666,0.365234375,0.13786564767360687,0.5321218967437744,0.01953125,0.05859375,0.5927698255291034,0.5513418018817902,1.0053361654281616,1.5125949048995968,2.2034218311309814,0.31864471942208183,0.2548588514328003,0.5987054944038392,1.2832830762863159,2.147599458694458,1.672234058380127,2.16462779045105,-0.49239322543144226,0.4521462619304657,-2.178026253889653,-2.1404269674781826,5.7693610191345215,5.115094184875488,1.5963680744171143,1.9765477180480957,-0.3801795244216919,0.4521462619304657,-1.6816660803084478,-1.0418996268991598,8.315768241882324,8.006756782531738,1000000,12.988184928894043,92.53288269042969,99.34475652922569
hopper-medium-replay-v2,10.0,0,exp2m,2,2,512,3,5.0,205.59787087304687,False,True,5.19114876492348,1.0382297509082365,15.0,0.3460765840975143,8.128887741630015,1.6257775450744478,0.5419258490807171,0.5041781179827652,0.6859558750000511,0.9789992912056384,0.6740049360826547,0.6422172289829143,0.5153437908889181,0.115234375,0.296875,0.1112668365240097,0.2473689466714859,0.020833333333333332,0.0625,0.28735095135380107,0.25100311636924744,0.5252740919589998,0.9259445029497146,1.0850427150726318,0.2847762351084384,0.22621971368789673,0.5323775231838228,0.938867213129997,1.5103799104690552,1.1699433326721191,1.2273602485656738,-0.05741691589355469,0.11668790876865387,-0.9841107202775601,-1.0730815231442308,5.115094184875488,4.979815483093262,1.5581731796264648,1.4577631950378418,0.10040991008281708,0.11668790876865387,1.7209992455498386,1.567882581982669,8.006756782531738,8.67181396484375,1000000,12.988184928894043,92.53288269042969,99.34475652922569
hopper-medium-replay-v2,10.0,1,exp2m,1,2,512,3,5.0,201.9334726796875,False,True,5.594713946186658,1.1189427869994462,15.0,0.37298092949712325,8.300134303531971,1.6600268573863406,0.5533422865332365,0.6272246847208343,0.6861992207761932,1.6904435888778295,2.257471328949597,0.8000639172347339,0.3215424116484728,0.15950520833333334,0.38671875,0.13955816626548767,0.5387184023857117,0.020182291666666668,0.05859375,0.6067673959223612,0.5748677253723145,1.0597282886505128,1.5232774496078483,2.1808834075927734,0.314036523213872,0.2488459050655365,0.6172354578971864,1.370894787311552,2.4532101154327393,1.507089614868164,1.807010531425476,-0.2999209761619568,0.4842349588871002,-1.2387415012643732,-1.0025830300390868,5.617795467376709,5.272974014282227,1.6082289218902588,1.866835355758667,-0.2586064338684082,0.4842349588871002,-1.0681030924418946,-0.5220679635191663,8.369636535644531,8.182498931884766,1000000,12.728086471557617,58.877464294433594,99.06708191802615
hopper-medium-replay-v2,10.0,1,exp2m,2,2,512,3,5.0,203.44320778710937,False,True,4.856655332344898,0.9713310645263176,15.0,0.3237770219404752,7.246832599810104,1.449366517063288,0.4831221729985921,0.5188648768889444,0.6314926338631941,0.9805156473508901,0.5990011638946079,0.6812047871525228,0.5229086319650029,0.12044270833333333,0.30078125,0.13366302847862244,0.24763058125972748,0.028645833333333332,0.0859375,0.2932139144759276,0.26145337522029877,0.5059810876846313,0.9839059793949112,2.1081297397613525,0.28262641768014873,0.23973018676042557,0.5074849009513855,0.9612794357538222,2.316129684448242,1.5135701894760132,1.4612038135528564,0.05236641690135002,0.12757205963134766,0.8209699357026388,-1.592265506611293,5.272974014282227,5.200157642364502,1.668067216873169,1.5314528942108154,0.13661417365074158,0.12757205963134766,2.141756797479627,1.009938462274725,8.182498931884766,8.65461254119873,1000000,12.728086471557617,58.877464294433594,99.06708191802615
hopper-medium-replay-v2,14.0,0,exp2m,1,2,512,3,7.0,207.1712656484375,False,True,3.674411030849119,0.5249158607999943,21.0,0.17497195376663807,5.639214826959229,0.8056021169861726,0.26853403925113756,0.6133032811494274,0.4272660452968777,1.4455086696888795,1.652049759166249,0.7187228060068785,0.2833026721057412,0.166015625,0.408203125,0.21030274033546448,0.5609643459320068,0.024739583333333332,0.072265625,0.625476173365314,0.5554732978343964,1.0888010382652282,1.5606307470798486,2.6709866523742676,0.3835073588998057,0.3007184565067291,0.7072140812873843,1.7090067291259758,2.7037577629089355,1.5799250602722168,2.3162293434143066,-0.7363041639328003,0.5118463635444641,-2.8770514044438666,-1.930848301294264,5.427881240844727,4.906562328338623,1.6918596029281616,2.0480785369873047,-0.3562188446521759,0.5118463635444641,-1.3918975030941823,-0.855707391277214,8.315768241882324,8.030342102050781,1000000,13.738009452819824,86.62159729003906,100.19066938182408
hopper-medium-replay-v2,14.0,0,exp2m,2,2,512,3,7.0,208.77053933007812,False,True,2.7214563494008286,0.3887794779304334,21.0,0.12959315943356653,4.753859451408773,0.6791227778025064,0.22637425948309667,0.561816877954001,0.4032675319922759,0.9371898632702764,0.7580944187027392,0.5601150567981649,0.34289631275966764,0.138671875,0.33984375,0.19236406683921814,0.3062798082828522,0.033854166666666664,0.099609375,0.32356564510246244,0.2808280736207962,0.5663441359996798,0.9488629007339475,2.2590689659118652,0.33476648629402916,0.2907171994447708,0.6001911818981174,1.180447198152542,2.124253273010254,1.211608648300171,1.3432261943817139,-0.13161753118038177,0.148921400308609,-1.7676105928305608,-2.4265176509450392,4.906562328338623,4.616193771362305,1.550378680229187,1.4557583332061768,0.0946204662322998,0.148921400308609,1.2707436229111495,0.49360009237097996,8.030342102050781,8.501136779785156,1000000,13.738009452819824,86.62159729003906,100.19066938182408
hopper-medium-replay-v2,14.0,1,exp2m,1,2,512,3,7.0,210.91684059960937,False,True,7.802494860107825,1.1146421212802007,21.0,0.37154737411392147,11.499774437069696,1.6428249172344924,0.5476083062663625,0.6028710585803755,0.6674991929587015,1.474883939162871,1.663811758783434,0.7557353415700448,0.3774061784575132,0.17252604166666666,0.41796875,0.16771692037582397,0.5568376779556274,0.020833333333333332,0.060546875,0.6288447435072158,0.5814597308635712,1.0809880733489994,1.7025003612041472,1.9526360034942627,0.3752434737725707,0.30823464691638947,0.6950020253658298,1.5990917360782617,2.4153597354888916,1.582612156867981,1.9962655305862427,-0.4136534631252289,0.5184725522994995,-1.5956619239043892,-1.2874269484284577,5.016664505004883,4.591283798217773,1.6846604347229004,2.055091142654419,-0.3704308569431305,0.5184725522994995,-1.428931379898743,-0.3985011004327181,8.369636535644531,8.350164413452148,1000000,10.368508338928223,60.28015899658203,99.38238529662638
hopper-medium-replay-v2,14.0,1,exp2m,2,2,512,3,7.0,212.47125344140625,False,True,5.274647977755469,0.753521138602894,21.0,0.2511737131068444,8.52613342697979,1.2180190592570856,0.4060063534723679,0.532847286184877,0.579935005258274,0.9559726443136504,0.6920074479003274,0.6109380074928339,0.4530574724306929,0.138671875,0.359375,0.1650172770023346,0.2800346314907074,0.024088541666666668,0.072265625,0.3144471724299365,0.26792480051517487,0.584501886367798,0.9375127041339874,1.439772129058838,0.3244156894124899,0.2891111373901367,0.5661669135093689,1.0389245414733883,1.4922329187393188,1.0279779434204102,1.1317265033721924,-0.10374854505062103,0.1368773877620697,-1.5159339196521597,-1.8772854569789406,4.591283798217773,4.441956996917725,1.5995335578918457,1.426857352256775,0.1726762354373932,0.1368773877620697,2.523078875849929,2.2002936441990215,8.350164413452148,9.024450302124023,1000000,10.368508338928223,60.28015899658203,99.38238529662638
hopper-medium-replay-v2,20.0,0,exp2m,1,2,512,3,10.0,219.5853281484375,False,True,6.021824406966108,0.6021824400944283,30.0,0.20072748016529446,8.287977200186218,0.8287977191898239,0.27626590658078526,0.5738085913363152,0.4283741784043744,1.2634303118184245,1.044004224026805,0.7761258922426021,0.37088055768808253,0.19466145833333334,0.462890625,0.29361575841903687,0.553359866142273,0.022135416666666668,0.06640625,0.6685410775789933,0.604771763086319,1.1489834189414978,1.8474961328506465,2.655130386352539,0.4730896821056376,0.36873821914196014,0.8664873957633976,2.044213706254956,2.674907684326172,1.9030091762542725,2.9715776443481445,-1.068568468093872,0.5924413800239563,-3.607339008000986,-2.8619943524254774,5.13831901550293,4.311084270477295,2.0284149646759033,2.403611660003662,-0.37519657611846924,0.5924413800239563,-1.2666116258463898,-0.5596207447616638,8.315768241882324,8.396478652954102,1000000,14.129082679748535,108.66281127929688,52.63800236280834
hopper-medium-replay-v2,20.0,0,exp2m,2,2,512,3,10.0,221.51222329003906,False,True,6.922041666800525,0.6922041659878483,30.0,0.2307347221497726,12.292932256024518,1.2292932243731585,0.40976440839756245,0.5463421778462736,0.5744265310833879,0.8950931854361991,0.6488609831135338,0.5761654080320318,0.44876155569120024,0.171875,0.40234375,0.24586890637874603,0.31740033626556396,0.029947916666666668,0.08984375,0.3538892263422895,0.3052932620048523,0.6392343342304231,1.09753540277481,1.6033185720443726,0.3874677299463656,0.3302708566188812,0.700298458337784,1.4998426532745357,1.9262199401855469,1.0248737335205078,1.1424580812454224,-0.11758427321910858,0.17727625370025635,-1.3265653366648493,-1.810667767764381,4.311084270477295,4.265135288238525,1.462653636932373,1.4147894382476807,0.04786406457424164,0.17727625370025635,0.5399940587102121,-0.10925831337935243,8.396478652954102,9.168529510498047,1000000,14.129082679748535,108.66281127929688,52.63800236280834
hopper-medium-replay-v2,20.0,1,exp2m,1,2,512,3,10.0,219.99293618066406,False,True,7.128716280591217,0.71287162734625,30.0,0.23762387594049925,10.03479173390953,1.0034791723874739,0.33449305768548665,0.5826095537267248,0.4893480313937103,1.3069608873477767,1.1599391422012857,0.7741038526435556,0.37154560764687,0.193359375,0.470703125,0.29652106761932373,0.5628686547279358,0.020182291666666668,0.05859375,0.6812440403118671,0.624090164899826,1.1816660523414615,1.7920782971382136,2.14430570602417,0.4613063364322443,0.360693022608757,0.8089105248451235,2.090249441862103,2.839364767074585,1.8797047138214111,2.549471139907837,-0.6697664260864258,0.5984540581703186,-2.238321908761131,-1.9886320850551267,5.072710990905762,4.2972941398620605,1.9789313077926636,2.384000301361084,-0.40506911277770996,0.5984540581703186,-1.3537183029472806,-0.35161840189006754,8.369636535644531,8.755718231201172,1000000,13.952211380004883,61.9472541809082,101.89847975304419
hopper-medium-replay-v2,20.0,1,exp2m,2,2,512,3,10.0,221.8726358876953,False,True,5.404369098876712,0.5404369093472342,30.0,0.18014563656917518,10.05978835063487,1.005978834057508,0.3353262782427202,0.5732793600286537,0.5171565674677505,0.8613946120600179,0.6967182198726646,0.5226412030370183,0.4043939140094033,0.177734375,0.416015625,0.2580890357494354,0.3109681010246277,0.031901041666666664,0.095703125,0.325000111854024,0.29022637009620667,0.5634713470935823,0.9221295076608654,1.0544496774673462,0.37152326447539963,0.32445965707302094,0.6629523456096651,1.0963781666755676,1.811249017715454,0.8581077456474304,0.9461826682090759,-0.08807487040758133,0.14093267917633057,-1.2498856145061537,-2.202828568080589,4.2972941398620605,4.161454200744629,1.442007064819336,1.3784035444259644,0.0636034831404686,0.14093267917633057,0.9026079543673493,0.19328979096746665,8.755718231201172,9.179210662841797,1000000,13.952211380004883,61.9472541809082,101.89847975304419
hopper-expert-v2,4.0,0,exp2m,1,2,512,3,2.0,345.8233652578125,False,True,2.266712464262239,1.1333562264643384,6.0,0.3777854100807308,1.905629566145651,0.9528147783087516,0.3176049271616003,0.9231309100422779,0.5281493131653463,15.317789890619608,233.07530662060165,1.2761860061739567,0.04670379389563278,0.078125,0.212890625,0.015035565942525864,0.3384159803390503,0.07942708333333333,0.220703125,0.3395180900802188,0.31748951971530914,0.6120894491672519,0.94797112762928,1.068710207939148,0.020056626738096384,0.01656283624470234,0.036772144958376884,0.06465578891336916,0.2177024781703949,0.04164707660675049,0.052129149436950684,-0.010482070036232471,0.15666824579238892,-0.13381230273123013,-0.15591052044699807,1.8646416664123535,1.8220738172531128,0.05479155480861664,0.062242086976766586,-0.007450536359101534,0.15666824579238892,-0.09511226535865332,-0.10816171592439036,2.212850332260132,2.1638665199279785,1000000,1.5416748523712158,3.9949116706848145,109.643771169907
hopper-expert-v2,4.0,0,exp2m,2,2,512,3,2.0,345.864991234375,False,True,0.2077512220534196,0.10387561050733174,6.0,0.034625203617861255,1.5319371290727857,0.7659685607065501,0.2553228544199262,0.8470028728838637,0.5002356418106614,4.950702051784376,25.1290831309741,0.18973743701255355,0.01398330070165583,0.080078125,0.216796875,0.016356486827135086,0.103737473487854,0.078125,0.20703125,0.10270378421409987,0.09739649295806885,0.18694481253623965,0.2750085148215292,0.3285634219646454,0.018780245583911892,0.014812692999839783,0.03508012667298318,0.0599957550317049,0.18550832569599152,0.002739250659942627,0.004583366215229034,-0.0018441157881170511,0.014081893488764763,-0.26191285710605494,-0.18454329257370675,1.8220738172531128,1.82639479637146,0.004522055387496948,0.0092287827283144,-0.0047067273408174515,0.014081893488764763,-0.6684788522478812,-0.49792521913683757,2.1638665199279785,2.1497623920440674,1000000,1.5416748523712158,3.9949116706848145,109.643771169907
hopper-expert-v2,4.0,1,exp2m,1,2,512,3,2.0,346.1119699941406,False,True,1.739773905849086,0.8698869485751083,6.0,0.2899623171582438,1.305778232347779,0.652889112909444,0.2176297050285803,0.9216209130909083,0.42836503666756914,16.823382209500114,281.1531764476745,1.431263808676815,0.0402403488652581,0.07291666666666667,0.205078125,0.018452130258083344,0.3321826457977295,0.072265625,0.2109375,0.33400679810347356,0.30530114471912384,0.6055040895938874,0.9364880657196043,1.1402323246002197,0.018297965441547603,0.014035817701369524,0.03517344892024994,0.07458232700824734,0.13688626885414124,0.04326455295085907,0.048823364078998566,-0.005558812525123358,0.15157637000083923,-0.07334668534889908,-0.06923839052347827,1.969266653060913,1.9227991104125977,0.04504618048667908,0.04869396612048149,-0.003647786332294345,0.15157637000083923,-0.04813132933078555,-0.08704220365777962,2.0401241779327393,2.0159239768981934,1000000,0.7363568544387817,6.437894821166992,100.07445344051311
hopper-expert-v2,4.0,1,exp2m,2,2,512,3,2.0,346.1552439199219,False,True,0.5697318693188133,0.284865933235077,6.0,0.09495531139487669,0.9758075619243259,0.4879037785226441,0.16263459338299666,0.8290842269851412,0.3968675547352496,4.78381966086896,22.5641022219223,0.6599069736102293,0.05001987902257646,0.076171875,0.216796875,0.02012871950864792,0.0887780636548996,0.07161458333333333,0.205078125,0.0892208403179211,0.08479434251785278,0.14694222211837774,0.220815612077713,0.38893020153045654,0.016657933038459305,0.013031873386353254,0.03198900111019614,0.06475884012877937,0.14730019867420197,0.01666743867099285,0.015861403197050095,0.0008060355321504176,0.010435191914439201,0.15448393596200669,0.061139212450514534,1.9227991104125977,1.9338847398757935,0.014119356870651245,0.015630029141902924,-0.0015106725040823221,0.010435191914439201,-0.28953392880534545,-0.2845766397340686,2.0159239768981934,2.019387722015381,1000000,0.7363568544387817,6.437894821166992,100.07445344051311
hopper-expert-v2,7.0,0,exp2m,1,2,512,3,3.5,239840919552.0,False,True,3.128939329854934,0.8939826631186021,10.5,0.29799422160714206,3.150625212991079,0.9001786297112264,0.30005954380861743,0.5359909479285871,0.36289985800317137,1.0109344073353375,0.032227136639587255,0.9948805766707128,0.8122656279316738,0.6536458333333334,0.76953125,2.1798171997070312,0.13629736006259918,0.578125,0.7109375,1.2008010068648218,1.3296568989753723,2.1053426742553714,2.6066956043243406,2.759373903274536,1.1258484630407963,1.3296568989753723,2.105655074119568,2.5871333622932435,2.759373903274536,104525611008.0,100379402240.0,4146204672.0,1.9848254919052124,4177903466.0932193,3543207292.1521,70142590976.0,75709636608.0,-0.5275695323944092,-0.36405709385871887,-0.1635124683380127,1.9848254919052124,-0.16476256293670033,-0.17676272347758415,2.212850332260132,2.3116068840026855,1000000,2.014016058399564e+22,2.014016058399564e+22,4.1528613832678865
hopper-expert-v2,7.0,0,exp2m,2,2,512,3,3.5,344365268992.0,False,True,0.19719978902981555,0.05634279670468217,10.5,0.01878093227066726,0.2040956042578988,0.05831302962136243,0.01943767657747829,0.928056141598378,0.09750924657517286,1.008396835558555,0.10479770282553524,0.9560331478625441,0.191002843097334,0.7102864583333334,0.787109375,2.243227958679199,0.04332856461405754,0.6888020833333334,0.78515625,0.14872981616933445,0.03493911772966385,0.5030104160308839,0.964935374259948,1.3439074754714966,0.12275988513163427,0.006117109442129731,0.5055234670639039,0.989300216436386,1.1678868532180786,5302027776.0,4831223808.0,470803264.0,0.07583411037921906,12416660512.330938,12850435069.687237,75709636608.0,77599563776.0,-0.21198400855064392,-0.22215710580348969,0.010173099115490913,0.07583411037921906,0.26829873056135994,0.20395224619046015,2.3116068840026855,2.310786247253418,1000000,2.014016058399564e+22,2.014016058399564e+22,4.1528613832678865
hopper-expert-v2,7.0,1,exp2m,1,2,512,3,3.5,55769832.000001,False,True,7.067532743364056,2.019295063763173,10.5,0.6730983558698164,7.490044717678189,2.1400127703651606,0.7133375914804584,0.46104071708373695,0.8074814438527573,1.3509635409804606,0.9140828034703888,0.9555098625115108,0.6170265791816928,0.1171875,0.29296875,0.09438873827457428,0.35427549481391907,0.035807291666666664,0.10546875,0.5112964423751691,0.4708951860666275,0.8723516404628757,1.3436118280887597,2.1184396743774414,0.3516229366305197,0.2744150012731552,0.6908559560775758,1.2392992031574246,1.5125980377197266,1059029.5,1024861.6875,34167.83984375,0.3411358594894409,200318.07206253102,95723.45228272969,2189533.0,2243608.25,-0.40233156085014343,-0.35090136528015137,-0.05143018811941147,0.3411358594894409,-0.30152319189643806,-0.33547380252281206,2.0401241779327393,2.176647186279297,1000000,1577115713536.0,1577115713536.0,0.6246462904194809
hopper-expert-v2,7.0,1,exp2m,2,2,512,3,3.5,56828860.000001,False,True,4.8985994694880235,1.399599844426293,10.5,0.4665332823640657,5.42047717863429,1.5487077608992035,0.516235921283041,0.35584462179012105,0.6905792423428769,0.986122893363408,0.1577018118913534,0.90736821183605,0.6850771674859196,0.14908854166666666,0.361328125,0.14953327178955078,0.12913215160369873,0.07552083333333333,0.205078125,0.30976937843115593,0.26747238636016846,0.5338633060455323,0.9624333447217938,1.0594935417175293,0.315877950641152,0.2696516215801239,0.5931107223033908,0.9568455868959423,1.0495096445083618,734025.25,718671.8125,15353.4716796875,0.13199450075626373,232638.0330775825,138056.27080602103,2243608.25,2301263.0,-0.4516591429710388,-0.4183237850666046,-0.0333353616297245,0.13199450075626373,-0.5051022415815514,-0.4765944573908802,2.176647186279297,2.307814598083496,1000000,1577115713536.0,1577115713536.0,0.6246462904194809
hopper-expert-v2,10.0,0,exp2m,1,2,512,3,5.0,115554762752.0,False,True,3.27666298132444,0.6553325949542228,15.0,0.21844419860933317,3.281932156467847,0.6563864299807965,0.2187954769519928,0.6044811313496812,0.2694917919556916,1.0066600292743615,0.013818581392590384,0.9997728698083983,0.8052155366983043,0.80078125,0.9296875,3.7280759811401367,0.08246900886297226,0.7083333333333334,0.84765625,1.4033303887226793,1.4577248096466064,2.1684327840805055,2.60971962928772,2.7646937370300293,1.383484435704304,1.451884388923645,2.1681087017059326,2.6163563752174377,2.7646937370300293,57861693440.0,54459469824.0,3402222592.0,2.3817331790924072,2856930077.2908697,2509155854.807268,37384249344.0,41430212608.0,-0.7747722864151001,-0.5515357255935669,-0.22323653101921082,2.3817331790924072,-0.18745721144716318,-0.17632658641988283,2.212850332260132,2.370032787322998,1000000,5.127125247579755e+21,5.127125247579755e+21,1.8196078126231339
